SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2657,4,1385147,-0.0698662516864954,0.158944688002569,0.660522398583903,YDR461W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2659,4,1389763,-0.0855878077698774,0.157931531585474,0.588208752927375,YDR464W,SPP41,SGDID:S000002872,CDS,CDS,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2660,4,1391816,-0.0246668022109811,0.159619051757395,0.877275876986363,YDR464W,SPP41,SGDID:S000002872,CDS,CDS,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2661,4,1392181,-0.0444348369331027,0.158812030867406,0.779798544644808,YDR464W,SPP41,SGDID:S000002872,CDS,CDS,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2662,4,1392182,-0.0965327138531555,0.157217970740983,0.539607117887515,YDR464W,SPP41,SGDID:S000002872,CDS,CDS,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2663,4,1392187,-0.120975061052727,0.158703033727848,0.446406022212837,YDR464W,SPP41,SGDID:S000002872,CDS,CDS,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2664,4,1411483,-0.15524237071481,0.157989478777814,0.326471373482273,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2665,4,1411837,-0.127282156142698,0.157297240615068,0.418955309092758,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2666,4,1411853,-0.149245084773787,0.157561293951072,0.344175047745795,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2668,4,1418662,-0.150186570967656,0.157278614973447,0.340277798531203,YDR481C,PHO8,SGDID:S000002889,CDS,CDS,"""Repressible vacuolar alkaline phosphatase; controls polyphosphate content; regulated by levels of Pi and by Pho4p ; Pho9p ; Pho80p ; Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; contributes to NAD+ metabolism by producing nicotinamide riboside from NMN""",Verified ORF
2669,4,1429971,-0.0382183024017235,0.158955322834656,0.810133206948982,YDR488C,PAC11,SGDID:S000002896,CDS,CDS,"""Dynein intermediate chain ; microtubule motor protein; required for intracellular transport and cell division; acts in cytoplasmic dynein pathway; forms complex with dynein light chain Dyn2p that promotes Dyn1p homodimerization and potentiates motor processivity; Dyn2p-Pac11p complex is also important for interaction of dynein motor complex with dynactin complex; forms cortical cytoplasmic microtubule capture site with Num1p; essential in the absence of CIN8""",Verified ORF
2670,4,1432529,0.109050584284009,0.159694721007903,0.495137485458553,YDR490C,PKH1,SGDID:S000002898,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh2p; PKH1 has a paralog ; PKH2 ; that arose from the whole genome duplication""",Verified ORF
2671,4,1432812,-0.0528008140848351,0.159393854389445,0.740644635352661,YDR490C,PKH1,SGDID:S000002898,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh2p; PKH1 has a paralog ; PKH2 ; that arose from the whole genome duplication""",Verified ORF
2672,4,1433591,-0.0333126145274487,0.159661495787986,0.834845513951141,YDR490C,PKH1,SGDID:S000002898,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh2p; PKH1 has a paralog ; PKH2 ; that arose from the whole genome duplication""",Verified ORF
2673,4,1434295,-0.0331051845153751,0.159396884356327,0.83559056961904,YDR490C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2674,4,1435743,-0.0185169159175758,0.160405180320196,0.908163288764336,YDR492W,IZH1,SGDID:S000002900,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; transcription is regulated directly by Zap1p ; expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; IZH1 has a paralog ; IZH4 ; that arose from the whole genome duplication""",Verified ORF
2675,4,1436351,0.0019619556244527,0.161470446411892,0.99031236191662,YDR493W,MZM1,SGDID:S000002901,CDS,CDS,"""Protein required for assembly of the cytochrome bc(1) complex; acts as a chaperone for Rip1p and facilitates its insertion into the complex at a late stage of assembly; localized to the mitochondrial matrix; null mutant exhibits a respiratory growth defect and reduced mitochondrial zinc levels ; which is characteristic of mutations affecting bc(1) complex assembly; member of the LYR protein family; human LYRM7 is a functional ortholog""",Verified ORF
2676,4,1438464,-0.0184104194894976,0.160979041083284,0.909013224544472,YDR495C,VPS3,SGDID:S000002903,CDS,CDS,"""Component of CORVET membrane tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins ; acidification of the vacuolar lumen ; and assembly of the vacuolar H+-ATPase""",Verified ORF
2679,4,1443836,-0.0329408386091488,0.161325285925419,0.83832352614429,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2680,4,1443911,-0.0636856288451351,0.161351777366262,0.69330229380989,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2681,4,1444256,-0.0226306159175902,0.16448881393491,0.890649627038385,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2682,4,1444337,-0.026598686933613,0.161614187813995,0.86936768438876,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2683,4,1444364,0.00905428704423,0.162835586084624,0.955688847409252,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2684,4,1444711,-0.0087218878431913,0.161830018023852,0.957049017870009,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2685,4,1444817,-0.0139779105682494,0.162117198348767,0.93133960347378,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2686,4,1445462,0.03365986473969,0.163508843644477,0.837019255818756,YDR497C,ITR1,SGDID:S000002905,CDS,CDS,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Verified ORF
2694,4,1447568,-0.0162224758090042,0.165132153297832,0.921797993339025,ACS_4_1447473_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2695,4,1447682,0.0204547344281747,0.16089187501785,0.898907187546375,YDR499W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2696,4,1447719,0.0322931597465514,0.161723960507471,0.841845254738306,YDR499W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2697,4,1447777,0.019160211867026,0.161827470629978,0.905818856421543,YDR499W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2698,4,1448144,0.0866800945370265,0.161321422063658,0.5913899688073,YDR499W,LCD1,SGDID:S000002907,CDS,CDS,"""Essential protein required for the DNA integrity checkpoint pathways; interacts physically with Mec1p and contributes to its activation; putative homolog of S. pombe Rad26 and human ATRIP; forms nuclear foci upon DNA replication stress""",Verified ORF
2699,4,1448153,0.0380900856680622,0.160851251003296,0.812946851330055,YDR499W,LCD1,SGDID:S000002907,CDS,CDS,"""Essential protein required for the DNA integrity checkpoint pathways; interacts physically with Mec1p and contributes to its activation; putative homolog of S. pombe Rad26 and human ATRIP; forms nuclear foci upon DNA replication stress""",Verified ORF
2700,4,1448315,0.116679278794316,0.160247165629594,0.467022407369159,YDR499W,LCD1,SGDID:S000002907,CDS,CDS,"""Essential protein required for the DNA integrity checkpoint pathways; interacts physically with Mec1p and contributes to its activation; putative homolog of S. pombe Rad26 and human ATRIP; forms nuclear foci upon DNA replication stress""",Verified ORF
2702,4,1451946,0.0485042302326719,0.159523276784603,0.761263325246499,YDR501W,PLM2,SGDID:S000002909,CDS,CDS,"""Putative transcription factor ; contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog ; TOS4 ; that arose from the whole genome duplication""",Verified ORF
2703,4,1452368,0.0293622556793707,0.159861089624988,0.854375008473626,YDR501W,PLM2,SGDID:S000002909,CDS,CDS,"""Putative transcription factor ; contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog ; TOS4 ; that arose from the whole genome duplication""",Verified ORF
2704,4,1453498,0.126517123251018,0.159208297431043,0.427342838996313,YDR502C,SAM2,SGDID:S000002910,CDS,CDS,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
2705,4,1455597,0.0536692532602743,0.158143110057185,0.734531749905885,YDR503C,LPP1,SGDID:S000002911,CDS,CDS,"""Lipid phosphate phosphatase; catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA) ; lysophosphatidic acid ; and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA""",Verified ORF
2709,4,1457873,0.0478231733242998,0.158286721073688,0.762730863475254,YDR505C,PSP1,SGDID:S000002913,CDS,CDS,"""Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations; overexpression results in growth inhibition; PSP1 has a paralog ; YLR177W ; that arose from the whole genome duplication""",Verified ORF
2711,4,1459398,0.0605199294985217,0.157810040999505,0.701580969954958,YDR505C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2714,4,1467660,0.130533774869972,0.160347528644492,0.41615485728741,YDR508C,GNP1,SGDID:S000002916,CDS,CDS,"""Broad specificity amino acid permease; high-affinity glutamine permease; major serine permease with minor contributions from paralog Agp1p; role in serine uptake impacts cellular sphingolipid homeostasis; also transports Leu ; Thr ; Cys ; Met and Asn; expression is fully dependent on Grr1p and modulated by the Ssy1p-Ptr3p-Ssy5p (SPS) sensor of extracellular amino acids""",Verified ORF
2715,4,1469963,0.0722739967692876,0.159669256973376,0.651080168055758,YDR511W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2716,4,1471998,0.0883421361730474,0.159234625890847,0.579388117659093,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2717,4,1472661,0.0889515196966455,0.15923366484673,0.57677350146134,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2718,4,1472720,0.0728447672542065,0.159324792061206,0.647801901817455,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2719,4,1474141,0.103232333297153,0.15935729108785,0.517532653031623,YDR515W,SLF1,SGDID:S000002923,CDS,CDS,"""RNA binding protein that associates with polysomes; may be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts; SLF1 has a paralog ; SRO9 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
2720,4,1475645,0.169427235902573,0.158050137719191,0.284459497046086,YDR516C,EMI2,SGDID:S000002924,CDS,CDS,"""Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression regulated by glucose-repression transcription factors Mig1/2p; EMI2 has a paralog ; GLK1 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
2721,4,1483867,0.182948511547421,0.159766340215382,0.25294330892592,SUT081,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
2723,4,1484621,0.138937241892867,0.15682353605076,0.376249553116285,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2724,4,1484733,0.136342380533259,0.157434187375043,0.387063143538675,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2725,4,1484992,0.180676963184488,0.157141377539052,0.251015610498851,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2726,4,1486897,0.176388761234102,0.15838568345424,0.266180200346655,YDR523C,SPS1,SGDID:S000002931,CDS,CDS,"""STE20-family GCKIII protein kinase; required for prospore membrane closure ; efficient spore packaging ; and localization of enzymes involved in spore wall synthesis; component of a non-canonical Hippo pathway with Cdc15p involved in spindle disassembly and sustained release of Cdc14p during anaphase II; forms a complex with Cdc15p;  phosphorylation requires Cdc15p; required for Ssp1p phosphorylation and turnover; interacts with 14-3-3 proteins; expressed in late meiosis; nuclear and cytoplasmic""",Verified ORF
2727,4,1488575,0.131348332681794,0.158695520812507,0.408413702586113,YDR524C,AGE1,SGDID:S000002932,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in the secretory and endocytic pathways; contains C2C2H2 cysteine/histidine motif""",Verified ORF
2729,4,1491666,0.136135333654211,0.156964589984396,0.386367023617012,YDR527W,RBA50,SGDID:S000002935,CDS,CDS,"""Protein involved in transcription; interacts with RNA polymerase II subunits Rpb2p ; Rpb3 ; and Rpb11p; has similarity to human RPAP1""",Verified ORF
2730,4,1492451,0.0381453898611904,0.159154160430965,0.810720757904711,YDR526C,YDR526C,SGDID:S000002934,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2731,4,1493150,0.153044762905571,0.156955004352211,0.330184895548149,snR84_NFR/NDR,,,Promoter,Promoter,,Promoter
2732,4,1493956,0.140018367621507,0.156966423594365,0.372985834674183,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2733,4,1493975,0.205415471139457,0.157210032771607,0.192188754510714,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2734,4,1494542,0.289253374930702,0.157147586626256,0.0665123198193467,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2735,4,1494612,0.276347269207731,0.156593432503126,0.0784715607371905,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2736,4,1494869,0.284774711349713,0.156711776392877,0.0700361477877924,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2737,4,1494944,0.314200841191189,0.157164564059204,0.0463546732472546,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2738,4,1494974,0.292487252575494,0.158540224359815,0.0658929228725043,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2741,4,1512432,0.270850236445238,0.157551157472459,0.0864681441994286,YDR539W,FDC1,SGDID:S000002947,CDS,CDS,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2742,4,1512726,0.288569309401373,0.156538691226193,0.0661032238288727,YDR539W,FDC1,SGDID:S000002947,CDS,CDS,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2744,4,1513733,0.362234072920778,0.155486952448416,0.0203867307429534,YDR539W,FDC1,SGDID:S000002947,Close to 3'-UTR,Close to 3'-UTR,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2748,4,1517320,0.347635922739201,0.155436148425454,0.0259418907681152,YDR540C,IRC4,SGDID:S000002948,CDS,CDS,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2751,4,1521315,0.368420373167579,0.155756834214312,0.0185527656580245,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2752,4,1521582,0.377431834166727,0.155535397342283,0.0157385111739277,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2753,4,1521747,0.370215366515554,0.15777439188086,0.0195037713380941,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2759,4,1522862,0.380429160113178,0.15551470934407,0.0149221535778436,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2768,5,8786,-0.17389124409915,0.155742326657317,0.264954025172289,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2769,5,9566,-0.168418432978474,0.156352613929623,0.282139648457184,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2770,5,11033,-0.148032532023965,0.155318388710297,0.34119621265958,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2771,5,11244,-0.168743674011209,0.155694531442236,0.279187654967754,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2772,5,11370,-0.185781706631491,0.155452204601407,0.232848300831561,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2773,5,13215,-0.107826341640321,0.155243910155232,0.487787432307006,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2774,5,13449,-0.0930219280638645,0.158118777221851,0.556704383830569,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2776,5,13639,-0.0974333920097714,0.154858618933638,0.529640514142423,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2777,5,13690,-0.116943789627009,0.15574293698626,0.453226926630059,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2778,5,14028,-0.0839589351944618,0.155082310165231,0.588585088063866,YEL072W,RMD6,SGDID:S000000798,CDS,CDS,"""Protein required for sporulation""",Verified ORF
2780,5,18746,-0.105508652399666,0.158180110543244,0.505197721212527,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2781,5,18800,-0.0712275392534228,0.156762460284695,0.649844645329974,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2790,5,19368,-0.150860731262244,0.157099401357793,0.337567374959478,YEL070W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2819,5,23574,-0.184677933270419,0.15427986935302,0.23209735752821,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2820,5,23653,-0.175560188545128,0.154091128951842,0.255339309237271,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2821,5,24002,-0.123554359385745,0.154889238519597,0.425583811531964,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2822,5,24122,-0.177019370017955,0.155407669008459,0.25544860616566,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2823,5,24148,-0.148920648197065,0.157073857396499,0.343730622144553,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2824,5,24163,-0.175804599745141,0.157455181873377,0.264951587351308,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2825,5,24234,-0.152824426800689,0.155505280636814,0.326398472817602,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2826,5,24246,-0.155566452836545,0.15526777303401,0.317066772112091,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2828,5,24278,-0.180614847538408,0.1551710980428,0.245221373040409,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2829,5,24388,-0.160190695994952,0.15670107054992,0.307353508226656,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2830,5,24487,-0.138369691735097,0.155738131166314,0.374889422349761,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2831,5,24650,-0.158421832321919,0.154818963381947,0.306880222473459,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2832,5,24820,-0.135005089157158,0.154432896442722,0.382604220543152,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2833,5,24909,-0.0791159066479763,0.155189249357682,0.610508233365673,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2834,5,25103,-0.141627883708321,0.1549043904542,0.361187378757327,XUT_5F-7,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2838,5,26058,-0.241896031654082,0.154761053068353,0.118941761583198,YEL066W_NFR/NDR,,,Promoter,Promoter,,Promoter
2839,5,26197,-0.209829985164755,0.153984253480645,0.173854686412189,YEL067C,YEL067C,SGDID:S000000793,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2840,5,26417,-0.173899616383065,0.154334849666737,0.260605826065125,YEL067C,YEL067C,SGDID:S000000793,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
2841,5,27428,-0.238433996446151,0.154287396680945,0.12314827246742,YEL065W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2842,5,30505,-0.284664247128812,0.154094692096195,0.0655354335457182,YEL064C,AVT2,SGDID:S000000790,CDS,CDS,"""Putative transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
2843,5,31263,-0.25602055480066,0.155802574758174,0.101224273456691,YEL064C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
