SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
971,3,68178,0.145899451279148,0.167022099522294,0.382966036099929,YCL030C,HIS4,SGDID:S000000535,CDS,CDS,"""Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase ; and histidinol dehydrogenase activities; catalyzes the second ; third ; ninth and tenth steps in histidine biosynthesis""",Verified ORF
972,3,69265,0.0725795695765994,0.169980519734304,0.669648686008176,CUT041,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
973,3,72402,0.0786274392750583,0.171192699821841,0.646307186448517,YCL027W,FUS1,SGDID:S000000532,CDS,CDS,"""Membrane protein localized to the shmoo tip; required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling ; fusion ; and polarization events required for fusion; potential Cdc28p substrate""",Verified ORF
974,3,72790,0.0525778891119073,0.171220976336303,0.758966431413278,YCL027W,FUS1,SGDID:S000000532,CDS,CDS,"""Membrane protein localized to the shmoo tip; required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling ; fusion ; and polarization events required for fusion; potential Cdc28p substrate""",Verified ORF
975,3,74472,0.0583295406025131,0.176488041845848,0.741217224408405,ARS306,ARS306,SGDID:S000028483,Other features,Replication,"""Early-firing autonomously replicating sequence on Chromosome III""",ARS
976,3,75264,0.0438189279491272,0.174799378288714,0.80220639631809,YCL026C-A,FRM2,SGDID:S000000589,CDS,CDS,"""Type II nitroreductase ; using NADH as reductant; mutants are defective in fatty acid mediated repression of genes involved in fatty acid biosynthesis indicative of a role in lipid signaling; involved in the oxidative stress response; transcription induction by cadmium and selenite indicates a possible role in the metal stress response; expression induced in cells treated with the mycotoxin patulin""",Verified ORF
977,3,75503,0.0415017455364519,0.176821378976601,0.814569909762273,YCL026C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
979,3,76131,0.105739549665981,0.175929670675365,0.548203693855231,YCL025C,AGP1,SGDID:S000000530,CDS,CDS,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
980,3,76147,0.104270292217832,0.175521265149685,0.552851996861152,YCL025C,AGP1,SGDID:S000000530,CDS,CDS,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
981,3,78480,0.118025392822157,0.184891177870977,0.523659395768931,YCL025C,AGP1,SGDID:S000000530,Close to 3'-UTR,Close to 3'-UTR,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)""",Verified ORF
982,3,79867,-0.113726347067671,0.18512745931275,0.539403727301279,YCL024W,KCC4,SGDID:S000000529,CDS,CDS,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF
983,3,80341,-0.124337755344215,0.186364994137042,0.505097297927817,YCL024W,KCC4,SGDID:S000000529,CDS,CDS,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF
984,3,80444,-0.113876322226482,0.187020041813603,0.54298300939495,YCL024W,KCC4,SGDID:S000000529,CDS,CDS,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF
1002,3,92556,-0.147185821388167,0.188452808946735,0.435312912909868,YCLWdelta2b_NFR/NDR,,,Promoter,Promoter,,Promoter
1003,3,92671,-0.183499979051593,0.188545827496896,0.331101413690699,YCL018W,LEU2,SGDID:S000000523,Close to 3'-UTR,Close to 3'-UTR,"""Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of beta-ethylmalate into alpha-ketovalerate""",Verified ORF
1006,3,95493,0.0721456977336392,0.187092262981198,0.700013643306537,YCL016C,DCC1,SGDID:S000000521,CDS,CDS,"""Subunit of a complex with Ctf8p and Ctf18p; shares some components with Replication Factor C; required for sister chromatid cohesion and telomere length maintenance""",Verified ORF
1007,3,96560,0.024501842479475,0.183404227259772,0.893799161548092,YCL014W,BUD3,SGDID:S000000520,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF
1008,3,98535,0.125927681120785,0.180086258553797,0.484848092952758,YCL014W,BUD3,SGDID:S000000520,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF
1009,3,100583,0.0521635243763634,0.179634930330479,0.77169123263391,YCL014W,BUD3,SGDID:S000000520,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF
1010,3,101685,0.129002392226844,0.177692354934509,0.468327620295812,YCL014W,BUD3,SGDID:S000000520,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF
1011,3,101814,0.053498718734815,0.178921238564089,0.765110589594889,YCL012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1012,3,105429,0.106437082236034,0.1738744966686,0.540833334983795,YCL009C,ILV6,SGDID:S000000515,CDS,CDS,"""Regulatory subunit of acetolactate synthase; acetolactate synthase catalyzes the first step of branched-chain amino acid biosynthesis; enhances activity of the Ilv2p catalytic subunit ; localizes to mitochondria""",Verified ORF
1013,3,111179,0.005672910587251,0.170411291046638,0.973462523358034,YCL002C,YCL002C,SGDID:S000000508,CDS,CDS,"""Putative protein of unknown function; YCL002C is not an essential gene""",Uncharacterized ORF
1016,3,114885,-0.005258826504267,0.171393840682042,0.975539924756443,ARS308,ARS308,SGDID:S000028485,Other features,Replication,"""Autonomously Replicating Sequence on Chromosome III""",ARS
1017,3,118719,0.0095637509905552,0.170305081198431,0.955248841566956,YCR003W,MRPL32,SGDID:S000000596,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
1018,3,119698,0.0438899126321244,0.171456370900372,0.798113084364324,YCR004C,YCP4,SGDID:S000000597,CDS,CDS,"""Protein of unknown function; has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
1019,3,120341,0.048586016939868,0.171042199999206,0.776531976312967,CUT043_NFR/NDR,,,Promoter,Promoter,,Promoter
1020,3,122628,-0.0327994525995152,0.170457727842982,0.847523983544848,YCR006C,YCR006C,SGDID:S000000599,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YCR006C is not an essential gene""",Uncharacterized ORF
1021,3,123478,-0.0160659084537489,0.171595815721096,0.925459008641085,tP(AGG)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1022,3,125079,-0.0317307773410087,0.172402010445079,0.85407905937229,SUT031_NFR/NDR,,,Promoter,Promoter,,Promoter
1023,3,126125,-0.0441385454646332,0.170808565611175,0.796241533153017,YCR007C,YCR007C,SGDID:S000000600,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; YCR007C is not an essential gene""",Uncharacterized ORF
1024,3,126954,-0.060812350429593,0.168974721424724,0.719144443100847,YCR007C,YCR007C,SGDID:S000000600,Close to 3'-UTR,Close to 3'-UTR,"""Putative integral membrane protein; member of DUP240 gene family; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; YCR007C is not an essential gene""",Uncharacterized ORF
1026,3,131971,0.0649585629337524,0.168362690988536,0.699858572312943,CUT044,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
1027,3,134374,0.0679506682865192,0.166412534269051,0.683281467611585,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1028,3,135728,0.0790274117986822,0.168238013770022,0.638833848875761,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1029,3,135857,0.0693954109933786,0.166721121333732,0.677489927244454,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1030,3,136159,0.104479742202089,0.166019361056605,0.529544916735503,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1031,3,136656,0.0601545840652781,0.166240287834268,0.717678223790217,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1032,3,136789,0.0429439386941548,0.166096741370519,0.79613488751655,YCR011C,ADP1,SGDID:S000000604,CDS,CDS,"""Putative ATP-dependent permease of the ABC transporter family""",Verified ORF
1034,3,139688,0.0176700660835166,0.166316949562133,0.915449645057858,YCR014C,POL4,SGDID:S000000607,CDS,CDS,"""DNA polymerase IV; undergoes pair-wise interactions with Dnl4p-Lif1p and Rad27p to mediate repair of DNA double-strand breaks by non-homologous end joining (NHEJ); homologous to mammalian DNA polymerase beta""",Verified ORF
1036,3,143226,-0.0083525576923764,0.168502604608452,0.960493639039236,YCR016W,YCR016W,SGDID:S000000609,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus and nucleus; predicted to be involved in ribosome biogenesis""",Uncharacterized ORF
1037,3,143428,-0.043728055772391,0.168235411759787,0.795075606528986,YCR016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1039,3,145017,0.0414963525596591,0.1654888854069,0.802153219040975,YCR017C,CWH43,SGDID:S000000610,CDS,CDS,"""GPI lipid remodelase; responsible for introducing ceramides into GPI anchors having a C26:0 fatty acid in sn-2 of the glycerol moiety; can also use lyso-GPI protein anchors and various base resistant lipids as substrates; contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites; null mutation is synthetically lethal with pkc1 deletion""",Verified ORF
1040,3,145505,0.0260491952418457,0.165641415426766,0.875127826453705,YCR017C,CWH43,SGDID:S000000610,CDS,CDS,"""GPI lipid remodelase; responsible for introducing ceramides into GPI anchors having a C26:0 fatty acid in sn-2 of the glycerol moiety; can also use lyso-GPI protein anchors and various base resistant lipids as substrates; contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites; null mutation is synthetically lethal with pkc1 deletion""",Verified ORF
1041,3,146875,-0.023127572073592,0.168184261024134,0.890703485164799,YCR017C,CWH43,SGDID:S000000610,CDS,CDS,"""GPI lipid remodelase; responsible for introducing ceramides into GPI anchors having a C26:0 fatty acid in sn-2 of the glycerol moiety; can also use lyso-GPI protein anchors and various base resistant lipids as substrates; contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites; null mutation is synthetically lethal with pkc1 deletion""",Verified ORF
1042,3,147639,0.0134938116328708,0.165810992330048,0.935185332873981,YCR017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1043,3,147975,0.0274114776221681,0.168391866546096,0.870781764409063,XUT_3F-65,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1044,3,147986,0.0203978404434504,0.167565776998673,0.903181843077779,XUT_3F-65,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1047,3,149289,0.0245001611909631,0.16645482768605,0.883067622260309,YCR018C,SRD1,SGDID:S000000611,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in the processing of pre-rRNA to mature rRNA; contains a C2/C2 zinc finger motif; srd1 mutation suppresses defects caused by the rrp1-1 mutation""",Verified ORF
1057,3,152269,0.0229450844205544,0.166007374660223,0.8901475247338,YCR018C-A,YCR018C-A,SGDID:S000007230,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; encoded opposite a Ty1 LTR""",Dubious ORF
1059,3,156729,0.0758200184988419,0.165231721158325,0.646609328059385,YCR021C,HSP30,SGDID:S000000615,CDS,CDS,"""Negative regulator of the H(+)-ATPase Pma1p; stress-responsive protein; hydrophobic plasma membrane localized; induced by heat shock ; ethanol treatment ; weak organic acid ; glucose limitation ; and entry into stationary phase""",Verified ORF
1060,3,158006,0.140905374432889,0.165365526776777,0.394744995873557,SUT032,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
1061,3,163856,0.22371710038443,0.165150666015213,0.176403660382799,YCR025C,YCR025C,SGDID:S000000620,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; YCR025C is not an essential gene""",Uncharacterized ORF
1062,3,165283,0.182299693284438,0.164269466879102,0.267857852535215,YCR026C,NPP1,SGDID:S000000621,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp2p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; NPP1 has a paralog ; NPP2 ; that arose from the whole genome duplication ; and an npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to the single mutants""",Verified ORF
1063,3,165304,0.189074029568037,0.164621710264944,0.251524866347474,YCR026C,NPP1,SGDID:S000000621,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp2p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; NPP1 has a paralog ; NPP2 ; that arose from the whole genome duplication ; and an npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to the single mutants""",Verified ORF
1064,3,166390,0.0941576083688933,0.165608697664216,0.570019866739527,YCR026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1066,3,168031,0.0953804582391289,0.16495350664572,0.563480026798902,YCR027C,RHB1,SGDID:S000000622,Close to 3'-UTR,Close to 3'-UTR,"""Putative Rheb-related GTPase; involved in regulating canavanine resistance and arginine uptake; member of the Ras superfamily of G-proteins""",Verified ORF
1067,3,170404,0.108503297234447,0.164971383063825,0.511153265659726,YCR028C,FEN2,SGDID:S000000623,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane H+-pantothenate symporter; confers sensitivity to the antifungal agent fenpropimorph; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
1068,3,177081,-0.0298961716576689,0.166225814040412,0.85737135815773,snR65_NFR/NDR,,,Promoter,Promoter,,Promoter
1069,3,177336,0.0244175233023293,0.16768843347231,0.884310450987979,YCR030C,SYP1,SGDID:S000000626,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of WASP-Arp23 complex; involved in endocytic site formation; directly inhibits Las17p stimulation of Arp23 complex-mediated actin assembly in vitro; may regulate assembly and disassembly of the septin ring; colocalizes and interacts with septin subunits; potential role in actin cytoskeletal organization""",Verified ORF
1071,3,181268,-0.0288849302410174,0.166255930655091,0.862171160498456,YCR032W,BPH1,SGDID:S000000628,CDS,CDS,"""Protein homologous to Chediak-Higashi syndrome and Beige proteins; both of which are implicated in disease syndromes in human and mouse ; respectively ; due to defective lysosomal trafficking; mutant phenotype and genetic interactions suggest a role in protein sorting""",Verified ORF
1073,3,186935,0.0626386772026609,0.164726024570685,0.703981308960976,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1074,3,187346,0.101907087882557,0.165034733459014,0.537310528633505,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1076,3,188758,0.0042186309621847,0.164741268666824,0.979584782065072,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1077,3,188786,-0.0051452704370974,0.164555546040876,0.975073734959694,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1078,3,188904,0.0268356106158006,0.164753567824933,0.870703496413124,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1079,3,188979,0.0257579906392962,0.16493514347642,0.875987964167715,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1080,3,189025,0.0417118841101003,0.164823465874091,0.800361387564208,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1081,3,189052,0.0359299625219419,0.165112766160485,0.827859789458093,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1082,3,189158,0.0455328939571351,0.164637220712334,0.782275997834115,YCR033W,SNT1,SGDID:S000000629,CDS,CDS,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia""",Verified ORF
1083,3,190765,0.0527560330253497,0.165094688971722,0.749498396595832,YCR034W,ELO2,SGDID:S000000630,CDS,CDS,"""Fatty acid elongase ; involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase ; vacuolar ATPase ; and the secretory pathway; ELO2 has a paralog ; ELO1 ; that arose from the whole genome duplication; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
1084,3,195779,0.128078784283259,0.164799909990567,0.437574546129742,YCR037C,PHO87,SGDID:S000000633,CDS,CDS,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF
1085,3,196679,0.0947683347796572,0.165426742695466,0.567096135960124,YCR037C,PHO87,SGDID:S000000633,CDS,CDS,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF
1086,3,196680,0.0962328318685785,0.16570537250842,0.561781816496567,YCR037C,PHO87,SGDID:S000000633,CDS,CDS,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF
1087,3,196733,0.110460430288637,0.165678897967808,0.505390402498215,YCR037C,PHO87,SGDID:S000000633,CDS,CDS,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF
1088,3,197297,0.0657081434453007,0.165838470344674,0.692183796023543,YCR037C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1089,3,198109,0.0605430447040807,0.164180667766898,0.712528677826047,YCR038C,BUD5,SGDID:S000000634,CDS,CDS,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF
1090,3,198110,0.0605430447040807,0.164180667766898,0.712528677826047,YCR038C,BUD5,SGDID:S000000634,CDS,CDS,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF
1091,3,198164,0.0605430447040807,0.164180667766898,0.712528677826047,YCR038C,BUD5,SGDID:S000000634,CDS,CDS,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF
1092,3,198348,0.0894604789911707,0.164805080366976,0.587592186333341,YCR038C,BUD5,SGDID:S000000634,CDS,CDS,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF
1093,3,198615,0.141394972357544,0.164974701807606,0.391987322600053,YCR038C,BUD5,SGDID:S000000634,CDS,CDS,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF
1095,3,203261,0.120308934398679,0.164713995255966,0.465623391280089,YCR042C,TAF2,SGDID:S000000638,CDS,CDS,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
1096,3,204854,0.132598447175123,0.164852966483778,0.421739856750475,YCR042C,TAF2,SGDID:S000000638,CDS,CDS,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
1097,3,204897,0.172778137301578,0.165165547666802,0.296234944342071,YCR042C,TAF2,SGDID:S000000638,CDS,CDS,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
1098,3,204903,0.134803197288414,0.165117248156233,0.414816874820283,YCR042C,TAF2,SGDID:S000000638,CDS,CDS,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
1099,3,207966,-0.0270712444427879,0.163741005502094,0.868779156344436,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1100,3,207999,0.0039702971160725,0.164489114893841,0.980756855343877,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1101,3,208066,-0.0285094451899212,0.167704564136684,0.865109071864175,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1103,3,208234,-0.0055169134137571,0.163991975547736,0.973182152663083,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1104,3,208660,0.0238621935940954,0.164846645223963,0.884987797451684,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1105,3,208696,0.0385149331647841,0.163951010960695,0.81440911010654,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1106,3,208702,0.0359467797722236,0.164171316284117,0.826808563634546,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1107,3,210472,0.301910517870452,0.163424172698445,0.0655251157820088,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1108,3,210757,0.261379592300757,0.163649273453046,0.111117280394941,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1109,3,211348,0.183256140964841,0.163384493953138,0.262784287638046,YCR047C,BUD23,SGDID:S000000643,CDS,CDS,"""Methyltransferase that methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; functions with DEAH-box RNA helicase Ecm16p; diploid mutant displays random budding pattern; functional homolog of human WBSCR22""",Verified ORF
