SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1387,4,6965,-0.0571244337818485,0.126563293891653,0.65201395119205,YDL247W,MPH2,SGDID:S000002406,CDS,CDS,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1388,4,7094,-0.115344676711846,0.127237034574425,0.365271740563213,YDL247W,MPH2,SGDID:S000002406,CDS,CDS,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1389,4,7383,-0.0563144154181137,0.126294545979417,0.655944690614176,YDL247W,MPH2,SGDID:S000002406,CDS,CDS,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1391,4,7893,-0.0381901849460047,0.126150716746389,0.762270451550139,YDL247W,MPH2,SGDID:S000002406,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1392,4,8452,-0.0607027144609665,0.125747327693541,0.629582692620091,YDL247W,MPH2,SGDID:S000002406,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1393,4,8550,-0.0754752670897225,0.126963158021458,0.55258135812119,YDL247W,MPH2,SGDID:S000002406,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1396,4,8644,-0.0961405292054743,0.126818432569486,0.448899402818863,YDL247W,MPH2,SGDID:S000002406,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucoside permease; transports maltose ; maltotriose ; alpha-methylglucoside ; and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication""",Verified ORF
1397,4,9487,-0.0629707446899722,0.125646100668121,0.616560008073487,YDL246C,SOR2,SGDID:S000002405,CDS,CDS,"""Sorbitol dehydrogenase; protein sequence is 99% identical to the Sor1p sorbitol dehydrogenase""",Verified ORF
1398,4,13362,-0.0101844605791245,0.127736926974141,0.936497207266353,YDL245C,HXT15,SGDID:S000002404,Close to 3'-UTR,Close to 3'-UTR,"""Putative transmembrane polyol transporter; supports growth on and uptake of mannitol ; sorbitol and xylitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
1399,4,13533,-0.0063784018751401,0.126571795414397,0.959837279658933,YDL245C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1400,4,13882,0.036326806932637,0.125675922322264,0.772711686437276,YDL245C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1401,4,14176,-0.0022446545976689,0.12564180717817,0.9857562393266,YDL245C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1402,4,15219,-0.0188794216521783,0.125551107014127,0.880556697977603,YDL244W,THI13,SGDID:S000002403,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5 ; THI11 ; THI12 ; and THI13; hydroxymethylpyrimidine is also known as HMP""",Verified ORF
1403,4,15754,0.104318176017105,0.12547718610584,0.406325704476652,YDL244W,THI13,SGDID:S000002403,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5 ; THI11 ; THI12 ; and THI13; hydroxymethylpyrimidine is also known as HMP""",Verified ORF
1404,4,16051,0.111373339348127,0.125422095910704,0.37515175037393,YDL244W,THI13,SGDID:S000002403,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5 ; THI11 ; THI12 ; and THI13; hydroxymethylpyrimidine is also known as HMP""",Verified ORF
1405,4,16202,0.133941061082625,0.125283801136289,0.285754586333231,YDL244W,THI13,SGDID:S000002403,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5 ; THI11 ; THI12 ; and THI13; hydroxymethylpyrimidine is also known as HMP""",Verified ORF
1406,4,16647,0.116058650303073,0.12509312252333,0.354156647860247,YDL244W,THI13,SGDID:S000002403,CDS,CDS,"""Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5 ; THI11 ; THI12 ; and THI13; hydroxymethylpyrimidine is also known as HMP""",Verified ORF
1409,4,17795,0.0801490110485521,0.126493197028826,0.526737146991444,YDL243C,AAD4,SGDID:S000002402,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; expression induced in cells treated with the mycotoxin patulin; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
1412,4,18597,0.0897338734996043,0.125437354958291,0.474854543490457,YDL243C_NFR/NDR,,,Promoter,Promoter,,Promoter
1413,4,18955,0.111036375386377,0.124843605422713,0.374391807393875,YDL243C,AAD4,SGDID:S000002402,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; involved in oxidative stress response; similar to P. chrysosporium aryl-alcohol dehydrogenase; expression induced in cells treated with the mycotoxin patulin; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
1414,4,19310,0.0569455284472419,0.125491650360781,0.650266446213739,YDL242W,YDL242W,SGDID:S000002401,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
1415,4,20302,-0.0076469500442918,0.125833260684924,0.951576376070063,YDL242W,YDL242W,SGDID:S000002401,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
1416,4,20874,0.0230166038500714,0.127525038283377,0.856873878673867,YDL241W,YDL241W,SGDID:S000002400,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YDL241W is not an essential gene""",Uncharacterized ORF
1417,4,21871,-0.0856123467452043,0.125655188110345,0.496110946133365,YDL241W,YDL241W,SGDID:S000002400,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YDL241W is not an essential gene""",Uncharacterized ORF
1418,4,22141,-0.103906632783037,0.125412339293586,0.407935894311844,YDL240C-A,YDL240C-A,SGDID:S000007601,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; identified by sequence comparison with hemiascomycetous yeast species""",Dubious ORF
1419,4,22771,-0.120140523927026,0.127616798892512,0.347135397570109,YDL240C-A,YDL240C-A,SGDID:S000007601,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; identified by sequence comparison with hemiascomycetous yeast species""",Dubious ORF
1421,4,26744,-0.0774551305921573,0.126540842336567,0.540868360652386,YDL239C,ADY3,SGDID:S000002398,CDS,CDS,"""Protein required for spore wall formation; subunit of leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms ring-like structure at leading edge of prospore membrane during meiosis II; mediates assembly of LEP complex ; formation of ring-like structure via interaction with spindle pole body components ; and prospore membrane maturation; potentially phosphorylated by Cdc28p; ADY3 has a paralog ; CNM67 ; that arose from the whole genome duplication""",Verified ORF
1424,4,28509,-0.0711924768411149,0.125229773876061,0.57006049526842,YDL239C,ADY3,SGDID:S000002398,CDS,CDS,"""Protein required for spore wall formation; subunit of leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms ring-like structure at leading edge of prospore membrane during meiosis II; mediates assembly of LEP complex ; formation of ring-like structure via interaction with spindle pole body components ; and prospore membrane maturation; potentially phosphorylated by Cdc28p; ADY3 has a paralog ; CNM67 ; that arose from the whole genome duplication""",Verified ORF
1425,4,29308,-0.0944793230640487,0.126203595783985,0.454581023318196,YDL238C,GUD1,SGDID:S000002397,CDS,CDS,"""Guanine deaminase; a catabolic enzyme of the guanine salvage pathway producing xanthine and ammonia from guanine; activity is low in exponentially-growing cultures but expression is increased in post-diauxic and stationary-phase cultures""",Verified ORF
1426,4,29835,0.0164027934523747,0.125762768554766,0.896303321413355,YDL238C,GUD1,SGDID:S000002397,CDS,CDS,"""Guanine deaminase; a catabolic enzyme of the guanine salvage pathway producing xanthine and ammonia from guanine; activity is low in exponentially-growing cultures but expression is increased in post-diauxic and stationary-phase cultures""",Verified ORF
1429,4,36857,0.0198148827911554,0.12604158620123,0.875169946159802,YDL233W,MFG1,SGDID:S000002392,CDS,CDS,"""Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene""",Uncharacterized ORF
1430,4,37106,-0.0242734405997124,0.125695147267751,0.846981074409624,YDL233W,MFG1,SGDID:S000002392,CDS,CDS,"""Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene""",Uncharacterized ORF
1431,4,38160,-0.0196600494320299,0.126092069784293,0.876186618408558,YDL233W,MFG1,SGDID:S000002392,CDS,CDS,"""Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene""",Uncharacterized ORF
1432,4,38200,-0.0228421207520716,0.1257319036703,0.855943451049389,YDL233W,MFG1,SGDID:S000002392,Close to 3'-UTR,Close to 3'-UTR,"""Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene""",Uncharacterized ORF
1433,4,39021,0.018421131012238,0.125489595729531,0.88337834828647,YDL231C,BRE4,SGDID:S000002390,CDS,CDS,"""Zinc finger protein containing five transmembrane domains; null mutant exhibits strongly fragmented vacuoles and sensitivity to brefeldin A ; a drug which is known to affect intracellular transport""",Verified ORF
1434,4,40300,0.0419076975313329,0.125422906673965,0.738479026182073,YDL231C,BRE4,SGDID:S000002390,CDS,CDS,"""Zinc finger protein containing five transmembrane domains; null mutant exhibits strongly fragmented vacuoles and sensitivity to brefeldin A ; a drug which is known to affect intracellular transport""",Verified ORF
1435,4,43687,0.0639514305446398,0.125240841803596,0.609931016557218,YDL230W,PTP1,SGDID:S000002389,CDS,CDS,"""Phosphotyrosine-specific protein phosphatase; dephosphorylates a broad range of substrates in vivo ; including Fpr3p; localized to the cytoplasm and the mitochondria; proposed to be a negative regulator of filamentation""",Verified ORF
1436,4,43708,0.0789493862528852,0.126047580634985,0.531492890483285,YDL229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1439,4,43992,0.0227360186206856,0.125480630239037,0.85632128587488,YDL229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1442,4,46913,-0.0005223545406924,0.12779159585806,0.996740924993329,YDL227C,HO,SGDID:S000002386,CDS,CDS,"""Site-specific endonuclease; required for gene conversion at the MAT locus (homothallic switching) through the generation of a ds DNA break; expression restricted to mother cells in late G1 as controlled by Swi4p-Swi6p ; Swi5p ; and Ash1p""",Verified ORF
1443,4,47131,0.0848222962071064,0.126405015632079,0.502636530049384,YDL227C,HO,SGDID:S000002386,CDS,CDS,"""Site-specific endonuclease; required for gene conversion at the MAT locus (homothallic switching) through the generation of a ds DNA break; expression restricted to mother cells in late G1 as controlled by Swi4p-Swi6p ; Swi5p ; and Ash1p""",Verified ORF
1445,4,48617,-0.0700824481495936,0.125778620641515,0.577751503503119,YDL227C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1446,4,48723,-0.0805403563215984,0.125769910039516,0.522341955964926,YDL227C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1447,4,49408,-0.0812715648171631,0.125616338750404,0.518063783967082,YDL227C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1448,4,49568,-0.0881382069085772,0.125975817672061,0.484610529010438,D:48032-51114,,,Intergenic region,Intergenic region,between YDL227C and YDL226C,Intergenic region
1449,4,49675,-0.105394023539748,0.125495602357495,0.401576368243018,D:48032-51114,,,Intergenic region,Intergenic region,between YDL227C and YDL226C,Intergenic region
1450,4,51735,-0.079328533882478,0.125549934722545,0.527894876034259,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1451,4,51775,-0.125059598034663,0.125715013576596,0.320521519779012,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1452,4,51793,-0.118628916185405,0.125887757038961,0.346663671349851,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1453,4,51859,-0.107501407801304,0.127648729123582,0.400265293087958,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1454,4,52093,-0.0733085540827916,0.125705258186341,0.560145788650222,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1455,4,52141,-0.0820254787377841,0.126175545320264,0.516056832923497,YDL226C,GCS1,SGDID:S000002385,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; required for prospore membrane formation; regulates phospholipase Spo14p; shares functional similarity with Glo3p; GCS1 has a paralog ; SPS18 ; that arose from the whole genome duplication""",Verified ORF
1456,4,52459,-0.0411694728040777,0.126616599462133,0.745259661942408,YDL225W,SHS1,SGDID:S000002384,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; undergoes sumoylation and phosphorylation during mitosis; protein abundance increases in response to DNA replication stress""",Verified ORF
1457,4,53342,-0.0970328280517737,0.12599060511629,0.441720540095274,YDL225W,SHS1,SGDID:S000002384,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; undergoes sumoylation and phosphorylation during mitosis; protein abundance increases in response to DNA replication stress""",Verified ORF
1458,4,55290,-0.0389632950491761,0.125603792437055,0.756585886494008,YDL224C,WHI4,SGDID:S000002383,CDS,CDS,"""Putative RNA binding protein; regulates the cell size requirement for passage through Start and commitment to cell division; WHI4 has a paralog ; WHI3 ; that arose from the whole genome duplication""",Verified ORF
1459,4,56089,-0.0458473369233946,0.125597208319652,0.715304122209546,YDL224C,WHI4,SGDID:S000002383,CDS,CDS,"""Putative RNA binding protein; regulates the cell size requirement for passage through Start and commitment to cell division; WHI4 has a paralog ; WHI3 ; that arose from the whole genome duplication""",Verified ORF
1461,4,57719,-0.0392547313727483,0.125832618995917,0.755255176053822,YDL223C,HBT1,SGDID:S000002382,CDS,CDS,"""Shmoo tip protein ; substrate of Hub1p ubiquitin-like protein; mutants are defective for mating projection formation ; thereby implicating Hbt1p in polarized cell morphogenesis; HBT1 has a paralog ; YNL195C ; that arose from the whole genome duplication""",Verified ORF
1464,4,60023,-0.0736593418782562,0.125851142797702,0.558727083260995,YDL223C,HBT1,SGDID:S000002382,CDS,CDS,"""Shmoo tip protein ; substrate of Hub1p ubiquitin-like protein; mutants are defective for mating projection formation ; thereby implicating Hbt1p in polarized cell morphogenesis; HBT1 has a paralog ; YNL195C ; that arose from the whole genome duplication""",Verified ORF
1465,4,60460,-0.0402401058967097,0.126132743255189,0.74989259941883,YDL223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1466,4,61772,-0.153620872839616,0.126912358163534,0.22691670162021,YDL222C,FMP45,SGDID:S000002381,CDS,CDS,"""Integral membrane protein localized to mitochondria; required for sporulation and maintaining sphingolipid content; similar to SUR7; FMP45 has a paralog ; YNL194C ; that arose from the whole genome duplication""",Verified ORF
1467,4,62037,-0.142392485940813,0.126916282427184,0.262650418678722,YDL221W,YDL221W,SGDID:S000002380,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the 3' end of essential gene CDC13""",Dubious ORF
1468,4,62324,-0.120005188431453,0.127386551420338,0.346808528984552,YDL221W,YDL221W,SGDID:S000002380,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the 3' end of essential gene CDC13""",Dubious ORF
1469,4,62762,-0.120947181270208,0.126838697404826,0.340963400284985,YDL220C,CDC13,SGDID:S000002379,CDS,CDS,"""Single stranded DNA-binding protein found at TG1-3 telomere G-tails; key roles in regulation of telomerase ; telomere end protection ; conventional telomere replication; regulates telomere replication through recruitment of specific sub-complexes ; essential function is telomere capping; forms homodimer via N-terminus; disruption of dimerization leads to short telomeres; autophagy and proteasome are involved in Cdc13p degradation; differentially phosphorylated through cell cycle""",Verified ORF
1470,4,64285,-0.124332612643792,0.1266502071514,0.326919602864042,YDL220C,CDC13,SGDID:S000002379,CDS,CDS,"""Single stranded DNA-binding protein found at TG1-3 telomere G-tails; key roles in regulation of telomerase ; telomere end protection ; conventional telomere replication; regulates telomere replication through recruitment of specific sub-complexes ; essential function is telomere capping; forms homodimer via N-terminus; disruption of dimerization leads to short telomeres; autophagy and proteasome are involved in Cdc13p degradation; differentially phosphorylated through cell cycle""",Verified ORF
1471,4,65329,-0.109800801084392,0.125807678646851,0.383383319842341,YDL220C,CDC13,SGDID:S000002379,Close to 3'-UTR,Close to 3'-UTR,"""Single stranded DNA-binding protein found at TG1-3 telomere G-tails; key roles in regulation of telomerase ; telomere end protection ; conventional telomere replication; regulates telomere replication through recruitment of specific sub-complexes ; essential function is telomere capping; forms homodimer via N-terminus; disruption of dimerization leads to short telomeres; autophagy and proteasome are involved in Cdc13p degradation; differentially phosphorylated through cell cycle""",Verified ORF
1472,4,65934,-0.0280546527322042,0.126040176848358,0.823987243186366,CUT470_NFR/NDR,,,Promoter,Promoter,,Promoter
1473,4,66022,-0.0917114706398096,0.12525142227333,0.464520775520793,CUT470_NFR/NDR,,,Promoter,Promoter,,Promoter
1475,4,66159,-0.129660014645976,0.125856936438956,0.303613278011952,YDL219W,DTD1,SGDID:S000002378,Close to 3'-UTR,Close to 3'-UTR,"""D-Tyr-tRNA(Tyr) deacylase; functions in protein translation ; may affect nonsense suppression via alteration of the protein synthesis machinery; ubiquitous among eukaryotes""",Verified ORF
1476,4,66228,-0.0472719711408658,0.126913151895415,0.709762777717834,YDL219W,DTD1,SGDID:S000002378,Close to 3'-UTR,Close to 3'-UTR,"""D-Tyr-tRNA(Tyr) deacylase; functions in protein translation ; may affect nonsense suppression via alteration of the protein synthesis machinery; ubiquitous among eukaryotes""",Verified ORF
1477,4,66763,-0.0671339175048813,0.125435582453575,0.592844183247456,YDL218W,YDL218W,SGDID:S000002377,CDS,CDS,"""Putative protein of unknown function; YDL218W transcription is regulated by Azf1p and induced by starvation and aerobic conditions; expression also induced in cells treated with the mycotoxin patulin""",Uncharacterized ORF
1478,4,68860,-0.0872286042779551,0.125448337277369,0.487302931999845,YDL217C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1479,4,68911,-0.084051933076185,0.125207191717034,0.502466716397165,YDL217C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1480,4,69269,-0.0923330927713626,0.12584742475397,0.463624228975722,YDL216C,RRI1,SGDID:S000002375,CDS,CDS,"""Catalytic subunit of the COP9 signalosome (CSN) complex; acts as an isopeptidase in cleaving the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; metalloendopeptidase involved in the adaptation to pheromone signaling; involved in modulation of genes controlling amino acid and lipid metabolism ; and ergosterol biosynthesis""",Verified ORF
1481,4,70023,-0.091213271487681,0.126109064065141,0.46998146506795,YDL216C,RRI1,SGDID:S000002375,CDS,CDS,"""Catalytic subunit of the COP9 signalosome (CSN) complex; acts as an isopeptidase in cleaving the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; metalloendopeptidase involved in the adaptation to pheromone signaling; involved in modulation of genes controlling amino acid and lipid metabolism ; and ergosterol biosynthesis""",Verified ORF
1482,4,70129,-0.123489165160109,0.12542787689012,0.325522815281704,YDL216C,RRI1,SGDID:S000002375,CDS,CDS,"""Catalytic subunit of the COP9 signalosome (CSN) complex; acts as an isopeptidase in cleaving the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; metalloendopeptidase involved in the adaptation to pheromone signaling; involved in modulation of genes controlling amino acid and lipid metabolism ; and ergosterol biosynthesis""",Verified ORF
1484,4,71282,-0.0606414106648152,0.125166389199786,0.628341197675988,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1485,4,71689,0.0754688765109759,0.126585130488171,0.551429944887005,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1486,4,72324,0.0899523397812989,0.125241154662315,0.473088674718494,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1487,4,72434,0.173809791105481,0.126701797562844,0.170996267467406,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1488,4,72764,0.140150874619234,0.125196879089396,0.263711957970741,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1489,4,73313,0.114061626998207,0.125077546454268,0.36242934044398,YDL215C,GDH2,SGDID:S000002374,CDS,CDS,"""NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis""",Verified ORF
1490,4,74160,0.0783573007886963,0.126046607449295,0.534571067033531,CUT050,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
1491,4,76499,0.0540287258514905,0.125203630378678,0.66634877485766,XUT_4F-43,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
1493,4,77589,0.051523939358513,0.125549090669611,0.681769740511665,YDL213C,NOP6,SGDID:S000002372,CDS,CDS,"""rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes""",Verified ORF
1494,4,77718,0.100087557174505,0.125115386729685,0.424270803975256,YDL213C,NOP6,SGDID:S000002372,CDS,CDS,"""rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes""",Verified ORF
1495,4,77851,0.0326576279258136,0.126630783414917,0.796637117753769,YDL213C,NOP6,SGDID:S000002372,CDS,CDS,"""rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes""",Verified ORF
1496,4,77997,0.0127309800407474,0.126335393049116,0.919789230826044,YDL213C,NOP6,SGDID:S000002372,Close to 3'-UTR,Close to 3'-UTR,"""rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM); hydrophilin essential to overcome the stress of the desiccation-rehydration process; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes""",Verified ORF
1497,4,79690,-0.0102244814847487,0.125173245888096,0.934945374991701,YDL211C,YDL211C,SGDID:S000002370,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YDL211C has a paralog ; TDA7 ; that arose from the whole genome duplication""",Uncharacterized ORF
1498,4,79853,-0.0085895907319311,0.126915658204349,0.94607907076202,YDL211C,YDL211C,SGDID:S000002370,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YDL211C has a paralog ; TDA7 ; that arose from the whole genome duplication""",Uncharacterized ORF
1499,4,80944,0.0225565169849172,0.12568506056723,0.857672770736239,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1500,4,82080,-0.000394242139687,0.126381877128682,0.997512803927795,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1501,4,82454,-0.0211543603073363,0.126183295714193,0.866956314195667,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
