SNP,Chr,Pos,Effect,SE,HNM1_TPO4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2205,4,695803,0.0001237077713712,0.0605338873841211,0.998370589152118,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2206,4,696549,-0.0074956449054191,0.0605962219760718,0.901624621679637,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2207,4,696696,0.0034367416402033,0.0608189118023698,0.9549692690604,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2208,4,697690,0.0047122085778718,0.0604443070706153,0.937904431439685,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2209,4,698189,0.0107390992552446,0.061076959962528,0.860529125934371,YDR122W,KIN1,SGDID:S000002529,Close to 3'-UTR,Close to 3'-UTR,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2210,4,698339,0.0045345054669111,0.0606175034346986,0.940412064439164,YDR122W,KIN1,SGDID:S000002529,Close to 3'-UTR,Close to 3'-UTR,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2211,4,700036,0.0121340169377395,0.060916377534977,0.842227730012836,YDR123C,INO2,SGDID:S000002530,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs) ; required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift""",Verified ORF
2212,4,700250,-0.0069598531215909,0.061044154577313,0.909291968917295,YDR123C,INO2,SGDID:S000002530,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs) ; required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift""",Verified ORF
2213,4,700621,-0.0099935876268308,0.0611487076362911,0.870272709703578,YDR124W,YDR124W,SGDID:S000002531,CDS,CDS,"""Mitochondrial protein of unknown function; null mutant show severe fragmentation of mitochondria; expression is strongly induced by alpha factor; may have role in maintenance of mitochondrial morphology""",Uncharacterized ORF
2214,4,700855,-0.0047947076409734,0.0618338922157583,0.938236519161577,YDR124W,YDR124W,SGDID:S000002531,CDS,CDS,"""Mitochondrial protein of unknown function; null mutant show severe fragmentation of mitochondria; expression is strongly induced by alpha factor; may have role in maintenance of mitochondrial morphology""",Uncharacterized ORF
2215,4,703521,-0.0130748755831137,0.0619383344378998,0.832934915139385,YDR126W,SWF1,SGDID:S000002533,CDS,CDS,"""Palmitoyltransferase that acts on transmembrane proteins; including the SNAREs Snc1p ; Syn8p ; Tlg1p and likely all SNAREs; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; may have a role in vacuole fusion""",Verified ORF
2216,4,705139,0.0026867065084313,0.0608830780586137,0.964826565351991,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2217,4,706032,0.0121003923541893,0.0605780595402898,0.841792092105162,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2218,4,707926,0.0263162079769149,0.0608360545291367,0.665587086952466,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2219,4,708514,0.0118314837076357,0.0616351475728949,0.847883903335359,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2220,4,709553,-0.0171359528918524,0.0607372051192635,0.778007082867673,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2221,4,710109,-0.0171359528918524,0.0607372051192635,0.778007082867673,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2222,4,710130,-0.006714096990303,0.0609722225586731,0.912378917948238,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2223,4,710388,-9.7830555122469e-06,0.0607367015006536,0.999871573158604,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2224,4,711314,-0.0170381904689768,0.0611988843758206,0.780863047755065,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2225,4,712914,-0.003313726679727,0.0608056518408735,0.956570014152357,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2226,4,712924,-0.0041034137400406,0.060743659996853,0.946179751728693,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2227,4,713335,-0.0030943389977572,0.0608056845892993,0.959442773299113,YDR128W,MTC5,SGDID:S000002535,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2228,4,713520,-0.0165559674972692,0.0606867424942289,0.785158574313565,YDR129C,SAC6,SGDID:S000002536,CDS,CDS,"""Fimbrin ; actin-bundling protein; cooperates with Scp1p in organization and maintenance of the actin cytoskeleton; phosphorylated by Cdc28p/Clb2p in metaphase on T103 ; to regulate conformation ; and modulate actin filament binding affinity and actin cable dynamics; relocalizes from the plasma membrane to the cytoplasm upon DNA replication stress; human homologs PLS3 and LCP1 implicated in spinocerebellar ataxia type 2 (SCA2) can each complement yeast null mutant""",Verified ORF
2229,4,713555,-0.005110907837916,0.0614557401431495,0.933768241584522,YDR129C,SAC6,SGDID:S000002536,CDS,CDS,"""Fimbrin ; actin-bundling protein; cooperates with Scp1p in organization and maintenance of the actin cytoskeleton; phosphorylated by Cdc28p/Clb2p in metaphase on T103 ; to regulate conformation ; and modulate actin filament binding affinity and actin cable dynamics; relocalizes from the plasma membrane to the cytoplasm upon DNA replication stress; human homologs PLS3 and LCP1 implicated in spinocerebellar ataxia type 2 (SCA2) can each complement yeast null mutant""",Verified ORF
2230,4,719215,-0.0215089653310074,0.0612717711637761,0.725766249754294,SUT059,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2232,4,721638,0.0068235211656528,0.0606300526430032,0.910456415145657,YDR133C,YDR133C,SGDID:S000002540,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YDR134C""",Dubious ORF
2233,4,722056,0.0110021653587582,0.0603942325605772,0.855551961187047,YDR133C,YDR133C,SGDID:S000002540,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YDR134C""",Dubious ORF
2234,4,724885,0.0374237114599664,0.0606399099740299,0.537535922099358,YDR135C,YCF1,SGDID:S000002542,CDS,CDS,"""Vacuolar glutathione S-conjugate transporter; ABC-C transporter of the ATP-binding cassette family; required for vacuole fusion; forms stable complexes with vacuole fusion machinery; regulates Vam7p recruitment to vacuoles; role in detoxifying metals (Cd ; Hg ; As); transports GSSG that is not immediately reduced in cytosol to vacuole; transports unconjugated bilirubin ; selenodigluthatione ; oxidized glutathione; similar to human cystic fibrosis protein CFTR""",Verified ORF
2235,4,727323,0.0513540999693891,0.0615147735400122,0.404380606248763,YDR135C,YCF1,SGDID:S000002542,CDS,CDS,"""Vacuolar glutathione S-conjugate transporter; ABC-C transporter of the ATP-binding cassette family; required for vacuole fusion; forms stable complexes with vacuole fusion machinery; regulates Vam7p recruitment to vacuoles; role in detoxifying metals (Cd ; Hg ; As); transports GSSG that is not immediately reduced in cytosol to vacuole; transports unconjugated bilirubin ; selenodigluthatione ; oxidized glutathione; similar to human cystic fibrosis protein CFTR""",Verified ORF
2236,4,730263,0.0519819650910773,0.0614006393860671,0.397790006675809,YDR137W,RGP1,SGDID:S000002544,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of a Golgi membrane exchange factor (Ric1p-Rgp1p); this complex catalyzes nucleotide exchange on Ypt6p""",Verified ORF
2237,4,732758,-0.112463750028502,0.0823265578024023,0.172786979961293,YDR138W,HPR1,SGDID:S000002545,CDS,CDS,"""Subunit of THO/TREX complexes; this complex couple transcription elongation with mitotic recombination and with mRNA metabolism and export ; subunit of an RNA Pol II complex; regulates lifespan; involved in telomere maintenance; similar to Top1p""",Verified ORF
2238,4,732994,0.0419047471272015,0.0602361788008157,0.487090704595805,YDR138W,HPR1,SGDID:S000002545,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of THO/TREX complexes; this complex couple transcription elongation with mitotic recombination and with mRNA metabolism and export ; subunit of an RNA Pol II complex; regulates lifespan; involved in telomere maintenance; similar to Top1p""",Verified ORF
2239,4,736459,0.0452368275351701,0.0600489728329106,0.451752423224016,YDR141C,DOP1,SGDID:S000002548,CDS,CDS,"""Protein involved in vesicular transport at trans-Golgi network (TGN); TGN-localized ; leucine-zipper domain protein; involved in endosome-to-Golgi transport during endocytic recycling ; and retrograde transport of glycosyltransferases from the TGN to the Golgi; involved in organization of the ER ; establishment of cell polarity ; and morphogenesis; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
2240,4,736615,0.0565864551783393,0.0603368911620185,0.348966959234477,YDR141C,DOP1,SGDID:S000002548,CDS,CDS,"""Protein involved in vesicular transport at trans-Golgi network (TGN); TGN-localized ; leucine-zipper domain protein; involved in endosome-to-Golgi transport during endocytic recycling ; and retrograde transport of glycosyltransferases from the TGN to the Golgi; involved in organization of the ER ; establishment of cell polarity ; and morphogenesis; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
2241,4,736769,0.0439811951628959,0.0607023647634585,0.469215197084224,YDR141C,DOP1,SGDID:S000002548,CDS,CDS,"""Protein involved in vesicular transport at trans-Golgi network (TGN); TGN-localized ; leucine-zipper domain protein; involved in endosome-to-Golgi transport during endocytic recycling ; and retrograde transport of glycosyltransferases from the TGN to the Golgi; involved in organization of the ER ; establishment of cell polarity ; and morphogenesis; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
2242,4,736908,0.0441552410828339,0.0605650984726875,0.466451916874589,YDR141C,DOP1,SGDID:S000002548,CDS,CDS,"""Protein involved in vesicular transport at trans-Golgi network (TGN); TGN-localized ; leucine-zipper domain protein; involved in endosome-to-Golgi transport during endocytic recycling ; and retrograde transport of glycosyltransferases from the TGN to the Golgi; involved in organization of the ER ; establishment of cell polarity ; and morphogenesis; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
2243,4,738776,0.0303933193773219,0.0602074120229953,0.614007094416356,YDR141C,DOP1,SGDID:S000002548,CDS,CDS,"""Protein involved in vesicular transport at trans-Golgi network (TGN); TGN-localized ; leucine-zipper domain protein; involved in endosome-to-Golgi transport during endocytic recycling ; and retrograde transport of glycosyltransferases from the TGN to the Golgi; involved in organization of the ER ; establishment of cell polarity ; and morphogenesis; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
2244,4,741699,0.0437054322265024,0.0603928006733387,0.469737738452535,YDR142C,PEX7,SGDID:S000002549,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal signal receptor for peroxisomal matrix proteins; recognizes the N-terminal nonapeptide signal (PTS2); WD repeat protein; defects in human homolog cause lethal rhizomelic chondrodysplasia punctata (RCDP)""",Verified ORF
2245,4,741737,0.0471696415064393,0.0602712225213675,0.434373251878904,YDR142C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2247,4,746943,0.041437674434267,0.0602505183531646,0.492057900726554,YDR145W,TAF12,SGDID:S000002552,CDS,CDS,"""Subunit (61/68 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification ; similar to histone H2A; overexpression of the human ortholog ; TAF12 ; an oncogene involved in the formation of choroid plexus carcinomas ; results in dosage chromosomal instability (dCIN) in a human cell line similar to the dCIN observed in yeast overexpressors""",Verified ORF
2254,4,749708,0.0483315195666802,0.0599114396250732,0.420373273388097,YDR146C,SWI5,SGDID:S000002553,CDS,CDS,"""Transcription factor that recruits Mediator and Swi/Snf complexes; activates transcription of genes expressed at the M/G1 phase boundary and in G1 phase; required for expression of the HO gene controlling mating type switching; localization to nucleus occurs during G1 and appears to be regulated by phosphorylation by Cdc28p kinase; SWI5 has a paralog ; ACE2 ; that arose from the whole genome duplication""",Verified ORF
2256,4,755257,0.0451013638706709,0.0599951787025572,0.452702450263162,YDR148C,KGD2,SGDID:S000002555,Close to 3'-UTR,Close to 3'-UTR,"""Dihydrolipoyl transsuccinylase; component of the mitochondrial alpha-ketoglutarate dehydrogenase complex ; which catalyzes the oxidative decarboxylation of alpha-ketoglutarate to succinyl-CoA in the TCA cycle; phosphorylated""",Verified ORF
2257,4,756788,0.0689993937863351,0.0601271268377385,0.251928018213347,YDR150W,NUM1,SGDID:S000002557,CDS,CDS,"""Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex""",Verified ORF
2258,4,756811,0.0780823348742801,0.0601340189104871,0.194972853870133,YDR150W,NUM1,SGDID:S000002557,CDS,CDS,"""Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex""",Verified ORF
2263,4,760553,0.0780823348742801,0.0601340189104871,0.194972853870133,YDR150W,NUM1,SGDID:S000002557,CDS,CDS,"""Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex""",Verified ORF
2264,4,760734,0.0784330239258759,0.0610555348491253,0.199768243864512,YDR150W,NUM1,SGDID:S000002557,CDS,CDS,"""Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex""",Verified ORF
2265,4,762727,0.0464941735954779,0.0604595093584493,0.442399564453124,YDR150W,NUM1,SGDID:S000002557,CDS,CDS,"""Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex""",Verified ORF
2266,4,764905,0.0442445179010753,0.0602851944713239,0.46348459109059,YDR151C,CTH1,SGDID:S000002558,CDS,CDS,"""mRNA binding protein ; member of the CCCH zinc finger family; similar to mammalian Tis11 protein ; which activates transcription and also has a role in mRNA degradation; functions with Tis11p in regulation of iron homeostasis; CTH1 has a paralog ; TIS11 ; that arose from the whole genome duplication""",Verified ORF
2267,4,765852,0.0228207875569692,0.0605887682902511,0.706659679427678,YDR152W,GIR2,SGDID:S000002559,CDS,CDS,"""Highly-acidic RWD domain-containing cytoplasmic protein; forms a highly conserved complex with Rbg2p that is responsible for efficient cell growth under amino acid starvation and binds translational activator Gcn1p in dose-dependent manner according to stress level; associates with translating ribosomes; intrinsically unstructured protein whose stability is enhanced upon binding Rbg2p""",Verified ORF
2268,4,767117,0.0165063773264499,0.0604427899149596,0.784943019154215,YDR153C,ENT5,SGDID:S000002560,CDS,CDS,"""Protein containing an N-terminal epsin-like domain; involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p ; clathrin adaptor complex AP-1 ; and clathrin""",Verified ORF
2269,4,769065,0.0154064373883611,0.0601701100760837,0.798062904589676,YDR156W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2270,4,769779,0.0106892175857637,0.0599884801873755,0.858677673720992,YDR156W,RPA14,SGDID:S000002563,CDS,CDS,"""RNA polymerase I subunit A14""",Verified ORF
2271,4,769848,-0.0588367183528081,0.0601859862045334,0.328950722780253,YDR156W,RPA14,SGDID:S000002563,CDS,CDS,"""RNA polymerase I subunit A14""",Verified ORF
2272,4,769943,-0.0094722309158898,0.0607640305828206,0.876212385274816,YDR157W,YDR157W,SGDID:S000002564,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
2273,4,778367,-0.0276422118827321,0.06118440694733,0.651701163867417,YDR160W,SSY1,SGDID:S000002567,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
2274,4,778573,-0.0358337276774422,0.0604655296061844,0.553807781792657,YDR160W,SSY1,SGDID:S000002567,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
2275,4,781689,-0.0291525517200032,0.0606571688728442,0.631090139988163,YDR163W,CWC15,SGDID:S000002570,CDS,CDS,"""Non-essential protein involved in pre-mRNA splicing; component of a complex containing Cef1p; has similarity to S. pombe Cwf15p""",Verified ORF
2276,4,782125,-0.0169356893932559,0.0599796840464556,0.777835188046696,YDR164C,SEC1,SGDID:S000002571,CDS,CDS,"""Sm-like protein involved in docking and fusion of exocytic vesicles; binds to assembled SNARE complexes at the membrane and stimulates membrane fusion; localization to sites of secretion (bud neck and bud tip) is dependent on SNARE function; interacts directly with essential exocyst subunit Sec6p""",Verified ORF
2277,4,782960,-0.0392120777535613,0.0602010985400454,0.515243390642627,YDR164C,SEC1,SGDID:S000002571,CDS,CDS,"""Sm-like protein involved in docking and fusion of exocytic vesicles; binds to assembled SNARE complexes at the membrane and stimulates membrane fusion; localization to sites of secretion (bud neck and bud tip) is dependent on SNARE function; interacts directly with essential exocyst subunit Sec6p""",Verified ORF
2278,4,783543,-0.0473563385947473,0.0599306449576181,0.42994982456781,YDR164C,SEC1,SGDID:S000002571,CDS,CDS,"""Sm-like protein involved in docking and fusion of exocytic vesicles; binds to assembled SNARE complexes at the membrane and stimulates membrane fusion; localization to sites of secretion (bud neck and bud tip) is dependent on SNARE function; interacts directly with essential exocyst subunit Sec6p""",Verified ORF
2279,4,784282,-0.043850576817042,0.0603654647590177,0.468063784478203,YDR164C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2280,4,789241,-0.0188923334050971,0.0600205643600256,0.753126555919914,YDR167W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2281,4,794376,-0.0142100100732494,0.0603216281369798,0.813902393572109,YDR169C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2282,4,794951,-0.0104542924033304,0.0604176495132027,0.86272407185961,CUT071,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
2283,4,795775,-0.0053413148232439,0.0606714604375487,0.929897432491757,YDR170C,SEC7,SGDID:S000002577,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2284,4,795937,-0.026653704047331,0.0610945853379751,0.662907906429596,YDR170C,SEC7,SGDID:S000002577,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2285,4,797067,-0.0235990622200239,0.0608303421188914,0.698287711438321,YDR170C,SEC7,SGDID:S000002577,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2286,4,797405,-0.0452757852069292,0.0612829750233486,0.460520147336241,YDR170C,SEC7,SGDID:S000002577,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi ; intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles""",Verified ORF
2289,4,802519,-0.0111714553596318,0.0599015372313532,0.852162183488463,YDR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2292,4,808113,-0.0138859438186033,0.0600646901687178,0.817306464915697,YDR172W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2295,4,811690,-0.0206851903972106,0.0601456172367823,0.731112345412072,YDR173C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2296,4,812053,-0.0132275892931045,0.0599936585432113,0.825622375369797,YDR174W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2297,4,814423,-0.0161969206308806,0.0600725341210126,0.787608051610784,YDR176W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2299,4,816707,-0.0142338900893877,0.0598940564068625,0.812289565098644,YDR177W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2300,4,817314,-0.0217058410696181,0.0613831303536728,0.723840414192798,YDR177W,UBC1,SGDID:S000002584,CDS,CDS,"""Ubiquitin-conjugating enzyme; key E2 partner with Ubc4p for the anaphase-promoting complex (APC); mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response; protein abundance increases in response to DNA replication stress key E2 partner with Ubc4p for the anaphase-promoting complex (APC)""",Verified ORF
