SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1643,4,179651,-0.0236104160082541,0.143700660905789,0.869586841783617,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1644,4,179674,-0.0595251553006405,0.145937396618356,0.683607990463439,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1645,4,179696,0.0153978578638299,0.143425406351529,0.914566001180116,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1646,4,179726,0.0260218675588423,0.143284724616913,0.855993426685901,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1647,4,179806,0.0260218675588423,0.143284724616913,0.855993426685901,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1648,4,179890,-0.0032817248213018,0.14330833174582,0.981743179486708,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1649,4,180004,-0.0338730383490763,0.144333086256017,0.814588073162913,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1650,4,180086,-0.0685237257533522,0.143252940329467,0.632703774426916,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1651,4,180121,0.0993873514899886,0.146085169376029,0.496736170439374,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1652,4,182380,0.206323436380809,0.14349183587063,0.151355191462372,YDL153C,SAS10,SGDID:S000002312,CDS,CDS,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit; disrupts silencing when overproduced; mutant has increased aneuploidy tolerance; essential gene""",Verified ORF
1656,4,192266,0.235224196750244,0.146214083622812,0.108561526483106,YDL147W,RPN5,SGDID:S000002306,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit ; Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN""",Verified ORF
1659,4,193794,0.216572294659278,0.144268793559614,0.134204963057915,YDL146W,LDB17,SGDID:S000002305,CDS,CDS,"""Protein involved in the regulation of endocytosis; transiently recruited to actin cortical patches in a SLA1-dependent manner after late coat component assembly; GFP-fusion protein localizes to the periphery ; cytoplasm ; bud ; and bud neck""",Verified ORF
1660,4,193943,-0.0698860221642822,0.145135413603773,0.630443288906558,YDL146W,LDB17,SGDID:S000002305,CDS,CDS,"""Protein involved in the regulation of endocytosis; transiently recruited to actin cortical patches in a SLA1-dependent manner after late coat component assembly; GFP-fusion protein localizes to the periphery ; cytoplasm ; bud ; and bud neck""",Verified ORF
1661,4,195122,-0.0398749100527972,0.144805442529933,0.783193977677839,YDL145C,COP1,SGDID:S000002304,CDS,CDS,"""Alpha subunit of COPI vesicle coatomer complex; complex surrounds transport vesicles in the early secretory pathway""",Verified ORF
1662,4,195463,-0.0188346629829151,0.14318591664277,0.895423152626208,YDL145C,COP1,SGDID:S000002304,CDS,CDS,"""Alpha subunit of COPI vesicle coatomer complex; complex surrounds transport vesicles in the early secretory pathway""",Verified ORF
1663,4,195795,-0.0066183400354396,0.143578869858581,0.963260197067352,YDL145C,COP1,SGDID:S000002304,CDS,CDS,"""Alpha subunit of COPI vesicle coatomer complex; complex surrounds transport vesicles in the early secretory pathway""",Verified ORF
1664,4,196790,-0.0287518180259314,0.143571146554877,0.841391149039098,YDL145C,COP1,SGDID:S000002304,CDS,CDS,"""Alpha subunit of COPI vesicle coatomer complex; complex surrounds transport vesicles in the early secretory pathway""",Verified ORF
1665,4,198420,-0.0013296652278262,0.143502877672209,0.992612322007913,YDL145C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1666,4,199642,-0.0041451508889849,0.144004441966597,0.977052424731644,YDL144C,YDL144C,SGDID:S000002303,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YDL144C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
1667,4,203027,0.012601946084683,0.143666841462364,0.930151778665248,YDL142C,CRD1,SGDID:S000002301,Close to 3'-UTR,Close to 3'-UTR,"""Cardiolipin synthase; produces cardiolipin ; which is a phospholipid of the mitochondrial inner membrane that is required for normal mitochondrial membrane potential and function and for correct integration of membrane-multispanning proteins into the mitochondrial outer membrane; required to maintain tubular mitochondrial morphology and functions in mitochondrial fusion; also required for normal vacuolar ion homeostasis""",Verified ORF
1668,4,204037,-0.051454283508787,0.143824488134561,0.720738642379479,YDL141W,BPL1,SGDID:S000002300,CDS,CDS,"""Biotin:apoprotein ligase; covalently modifies proteins with the addition of biotin ; required for acetyl-CoA carboxylase (Acc1p) holoenzyme formation; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon; human homolog HLCS can complement yeast BPL1 mutant""",Verified ORF
1669,4,205977,-0.0279730539364627,0.144720901655926,0.84684328957539,YDL140C,RPO21,SGDID:S000002299,CDS,CDS,"""RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime""",Verified ORF
1675,4,211091,0.0774424278325597,0.147886934227821,0.600843841776796,YDL140C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1676,4,211612,0.0644337689467258,0.144580469477794,0.656115876366003,YDL139C,SCM3,SGDID:S000002298,CDS,CDS,"""Nonhistone component of centromeric chromatin; binds to histone H3 variant ; Cse4p ; and recruits it to centromeres; involved in the assembly and maintenance of Cse4-H4 at centromeres; required for kinetochore assembly and G2/M progression; may protect Cse4p from ubiquitination; homolog of mammalian HJURP""",Verified ORF
1679,4,213169,-0.0317892099786784,0.144634573573201,0.826161874995056,YDL138W,RGT2,SGDID:S000002297,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors ; Mth1p and Std1p; RGT2 has a paralog ; SNF3 ; that arose from the whole genome duplication""",Verified ORF
1680,4,213950,-0.0524882469687207,0.14439740634207,0.7164500915626,YDL138W,RGT2,SGDID:S000002297,CDS,CDS,"""Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors ; Mth1p and Std1p; RGT2 has a paralog ; SNF3 ; that arose from the whole genome duplication""",Verified ORF
1681,4,217566,-0.0329827695840047,0.144717912856273,0.819847571249241,YDL136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1684,4,219124,-0.0232576928796574,0.144535426362337,0.87225362465528,YDL135C,RDI1,SGDID:S000002294,CDS,CDS,"""Rho GDP dissociation inhibitor; involved in the localization and regulation of Cdc42p and Rho1p; protein abundance increases in response to DNA replication stress""",Verified ORF
1686,4,220692,-0.0246283797373501,0.145049877217935,0.865270597179437,YDL134C,PPH21,SGDID:S000002292,CDS,CDS,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph22p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog ; PPH22 ; that arose from the whole genome duplication""",Verified ORF
1687,4,221261,-0.0510265982185515,0.145364641864689,0.725779125002282,YDL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1689,4,222510,-0.0167604505588616,0.145783512625383,0.908535789757652,YDL133W,SRF1,SGDID:S000002291,CDS,CDS,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1690,4,223039,-0.0486427505972187,0.146056896826823,0.739301997612426,YDL133W,SRF1,SGDID:S000002291,CDS,CDS,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1691,4,223328,-0.0363201801304368,0.146270627943847,0.804040428410563,YDL133W,SRF1,SGDID:S000002291,CDS,CDS,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1692,4,223356,0.0185157548017528,0.147061217724296,0.899878736330547,YDL133W,SRF1,SGDID:S000002291,CDS,CDS,"""Regulator of phospholipase D (Spo14p); interacts with Spo14p and regulates its catalytic activity; capable of buffering the toxicity of C16:0 platelet activating factor ; a lipid that accumulates intraneuronally in Alzheimer's patients""",Verified ORF
1693,4,224819,-0.0223324980765787,0.146278572323288,0.878744946483477,YDL132W,CDC53,SGDID:S000002290,CDS,CDS,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1694,4,224966,-0.0220952207210748,0.146940991597742,0.880560181302969,YDL132W,CDC53,SGDID:S000002290,CDS,CDS,"""Cullin; structural protein of SCF complexes (which also contain Skp1p ; Cdc34p ; Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant""",Verified ORF
1697,4,228580,0.0066103874065751,0.146715798712972,0.964088364499588,YDL131W,LYS21,SGDID:S000002289,CDS,CDS,"""Homocitrate synthase isozyme; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS21 has a paralog ; LYS20 ; that arose from the whole genome duplication""",Verified ORF
1701,4,234153,0.0095924405818046,0.146375540295287,0.947786662776223,YDL127W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1702,4,234536,-0.0202341664015928,0.145491607666929,0.88947061988248,YDL127W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1703,4,238194,0.0227897987696662,0.148481773860127,0.87810312961263,YDL126C,CDC48,SGDID:S000002284,CDS,CDS,"""AAA ATPase with protein-unfoldase activity; subunit of polyUb-selective segregase complex involved in ERAD ; INM-associated degradation (INMAD) ; mitotic spindle disassembly ; macroautophagy ; PMN ; ribosome-associated degradation ; ribophagy ; homotypic ER membrane fusion ; SCF complex disassembly ; cell wall integrity ; and telomerase regulation; mobilizes membrane-anchored transcription factors by regulated Ub/proteasome-dependent processing (RUP); human ortholog VCP complements a cdc48 mutant""",Verified ORF
1704,4,242179,-0.0063394064502332,0.146945310112428,0.965613317788969,YDL122W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1705,4,243657,-0.0489007721945149,0.14576300683034,0.737461290712005,YDL122W,UBP1,SGDID:S000002280,CDS,CDS,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; cleaves at the C terminus of ubiquitin fusions irrespective of their size; capable of cleaving polyubiquitin chains""",Verified ORF
1706,4,248600,-0.0252095915945664,0.145053125292574,0.862125741651198,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1707,4,248779,-0.0085774095778822,0.145480627844,0.95301803227577,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1708,4,249022,0.0104353930749839,0.145196170680295,0.942745276371749,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1709,4,249864,-0.0063826804716843,0.145760762713054,0.965097559601986,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1710,4,250515,0.0031148000856016,0.145495499077103,0.982932109788498,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1712,4,251719,-0.01591771163775,0.145226641242421,0.912784131723692,YDL116W,NUP84,SGDID:S000002274,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP107""",Verified ORF
1716,4,256985,-0.005077535916413,0.145520289062595,0.972185351414894,YDL113C,ATG20,SGDID:S000002271,CDS,CDS,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1717,4,257828,0.0031751844696635,0.14607974340032,0.982670854057849,YDL113C,ATG20,SGDID:S000002271,CDS,CDS,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1718,4,259994,-0.0059319697749469,0.146155284229327,0.967648282869982,YDL112W,TRM3,SGDID:S000002270,CDS,CDS,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1719,4,263044,-0.128830834306655,0.146701185783167,0.380440465490488,YDL112W,TRM3,SGDID:S000002270,CDS,CDS,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1720,4,264432,-0.143638168843035,0.14500646331051,0.322577062241422,XUT_4F-137,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
1721,4,265022,-0.165569490162473,0.14535356476839,0.255441746208933,YDL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1722,4,267372,-0.130929708671101,0.144905987682726,0.366850592304812,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1723,4,267844,-0.118719440203761,0.145910641652308,0.416396920455007,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1724,4,268855,-0.118719440203761,0.145910641652308,0.416396920455007,YDL107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1728,4,271787,-0.121675119908074,0.145351393849385,0.403097044998659,YDL106C,PHO2,SGDID:S000002264,CDS,CDS,"""Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p; relocalizes to the cytosol in response to hypoxia""",Verified ORF
1729,4,274059,-0.11398899656117,0.145780869847612,0.434785661127958,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1730,4,274409,-0.143118394342699,0.14774437888021,0.333363473339,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1731,4,274840,-0.153868136825471,0.145828432192977,0.292086912702914,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1732,4,274870,-0.1884849422537,0.144712016280178,0.193600438071048,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1733,4,274922,-0.1713042586751,0.144942624388437,0.238050317471924,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1734,4,274930,-0.131802621598799,0.145312109707524,0.365009024080236,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1738,4,275180,-0.164212303667514,0.144944581640694,0.25801186342805,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1739,4,275191,-0.17386134834391,0.145226018646177,0.232040636499613,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1740,4,275289,-0.122595337439496,0.1457083609739,0.40070761899125,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1741,4,275562,-0.180911753868851,0.146596783831654,0.21799508430247,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1742,4,275637,-0.191757015327194,0.146930499765849,0.192713451704535,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1743,4,275645,-0.135245158506713,0.148270453284217,0.36231132806159,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1744,4,275715,-0.147934939765347,0.146635450814063,0.313731827478496,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1745,4,275721,-0.186382955853661,0.145997485697296,0.202576480142318,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1746,4,275859,-0.192533916541085,0.146621071557219,0.189988899998431,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1747,4,275865,-0.159489531799907,0.146213735212389,0.276106123725654,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1748,4,275877,-0.109914217261602,0.146126528530382,0.452440924052155,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1749,4,276015,-0.127944978447479,0.146517883525756,0.383127015029039,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1750,4,276066,-0.0915153462228839,0.148451043228882,0.537982904517643,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1751,4,276194,-0.0988556132462793,0.146373890550494,0.499886865617895,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1752,4,276201,0.0053699720811005,0.147947834136006,0.971066545864273,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1753,4,276375,0.130758209275748,0.145688255664059,0.370052910039277,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1754,4,276645,0.158189349525977,0.149204013657784,0.289768576119053,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1755,4,276806,0.323410169953881,0.148954509642453,0.0305816766795785,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1756,4,276820,0.328690260595893,0.150010607215238,0.0290967278012996,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1757,4,276934,0.283163800360709,0.149132928758925,0.0584146427095749,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1758,4,277129,0.26645303227559,0.149781547729543,0.0761093413246078,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1759,4,277137,0.248776708793807,0.15074528146188,0.099768614372763,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1760,4,277249,0.280751163204896,0.14869242509177,0.0598278639089037,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
