SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1498,4,79853,-0.0234585100474828,0.0841996252346764,0.780710438936506,YDL211C,YDL211C,SGDID:S000002370,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YDL211C has a paralog ; TDA7 ; that arose from the whole genome duplication""",Uncharacterized ORF
1499,4,80944,-0.0336668331428111,0.0833763871931426,0.686609166433872,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1500,4,82080,-0.0084750429513529,0.0838529607188692,0.919552044532103,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1501,4,82454,-0.0074764068289477,0.0837248016616805,0.928896204451127,XUT_4F-50,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1506,4,83947,-0.0272041361329023,0.0834747208210019,0.744695616017664,YDL210W,UGA4,SGDID:S000002369,Close to 3'-UTR,Close to 3'-UTR,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1507,4,84004,-0.0432494229511446,0.0844222295838998,0.608762147896152,YDL210W,UGA4,SGDID:S000002369,Close to 3'-UTR,Close to 3'-UTR,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1508,4,84689,-0.031340904786292,0.0828912634844339,0.705586094500293,YDL210W,UGA4,SGDID:S000002369,CDS,CDS,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1509,4,84692,-0.0457170997396078,0.0831243658037882,0.582677924207641,YDL210W,UGA4,SGDID:S000002369,CDS,CDS,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1510,4,84897,-0.0526254260978804,0.0836520462326931,0.529691080222096,YDL210W,UGA4,SGDID:S000002369,CDS,CDS,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1511,4,85322,-0.0283631008798506,0.0836692284471065,0.734818204907346,YDL210W,UGA4,SGDID:S000002369,CDS,CDS,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1512,4,85809,-0.0196791317846969,0.0829627326568081,0.812635762995418,YDL210W,UGA4,SGDID:S000002369,CDS,CDS,"""GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane""",Verified ORF
1513,4,86292,0.0165697687395995,0.084675056765394,0.844968114849,YDL209C,CWC2,SGDID:S000002368,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2""",Verified ORF
1514,4,86372,0.0288341757365174,0.0833152916822061,0.729484985890255,YDL209C,CWC2,SGDID:S000002368,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2""",Verified ORF
1515,4,86424,0.0465192482119429,0.0834026854155059,0.57735718203892,YDL209C,CWC2,SGDID:S000002368,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2""",Verified ORF
1516,4,86904,0.0360545166406639,0.0839172810187416,0.667717100327367,YDL209C,CWC2,SGDID:S000002368,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2""",Verified ORF
1517,4,90193,0.0573352337511711,0.0837420362498407,0.494004674197444,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1518,4,90424,0.0436774561559475,0.0832916989996843,0.600335414328843,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1519,4,90554,0.0379141429231065,0.0836652123806038,0.650708380119986,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1520,4,91087,0.0184325751767226,0.0830806557931038,0.824548345851802,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1521,4,91200,0.141879544387836,0.0834992504389125,0.0901678971050233,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1522,4,91234,0.101394364644959,0.0828499663790666,0.221832182570375,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1523,4,91966,0.135455537553402,0.0840480475576608,0.10793311600186,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1524,4,92317,0.132806340777086,0.0831028562945497,0.110916309941388,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1525,4,94122,0.117310722629207,0.0848740407635502,0.167792107474329,YDL204W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1526,4,95022,0.0783108567188504,0.0849667250139102,0.35733281218719,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1527,4,95148,0.0851931165224499,0.0844284864727031,0.313638674710459,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1528,4,95215,0.0847811880176873,0.0840735422920902,0.313945044464144,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1529,4,95478,0.103298056611085,0.0843483770571274,0.221520087468528,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1530,4,96178,0.135072067100256,0.0836613353931612,0.107310295651971,YDL203C,ACK1,SGDID:S000002362,CDS,CDS,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1531,4,96325,-0.0045736450293492,0.0842816560997544,0.956753778558051,YDL203C,ACK1,SGDID:S000002362,CDS,CDS,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1532,4,98110,0.0360000902001858,0.0837979207756124,0.667744371885039,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1533,4,98128,0.0059361043281652,0.0847666451443468,0.944210410615386,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1534,4,98837,-0.0032513966924954,0.0854640993107597,0.969674101395989,YDL202W,MRPL11,SGDID:S000002361,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1535,4,98990,0.0348138762684574,0.0851657889933895,0.682950676672991,YDL202W,MRPL11,SGDID:S000002361,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1536,4,99543,0.0288854632730533,0.0851572330520671,0.734659621448057,YDL201W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1537,4,102509,0.0506264912568462,0.0835651630945826,0.545015325783443,YDL199C,YDL199C,SGDID:S000002358,CDS,CDS,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1538,4,102705,0.0528662023810164,0.0836516161499566,0.527808601166718,YDL199C,YDL199C,SGDID:S000002358,CDS,CDS,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1539,4,103444,0.0450189077208931,0.0837855689662511,0.591391338037847,YDL199C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1540,4,103991,0.0405706030449389,0.0837920050911525,0.628556773054848,YDL198C,GGC1,SGDID:S000002357,CDS,CDS,"""Mitochondrial GTP/GDP transporter; essential for mitochondrial genome maintenance; has a role in mitochondrial iron transport; member of the mitochondrial carrier family""",Verified ORF
1541,4,105908,0.0192056787076721,0.0841202068552361,0.819535653102221,YDL197C,ASF2,SGDID:S000002356,CDS,CDS,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1542,4,106371,0.0192056787076721,0.0841202068552361,0.819535653102221,YDL197C,ASF2,SGDID:S000002356,CDS,CDS,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1543,4,107525,0.0242999245273015,0.0841702943270017,0.772980777020322,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1544,4,108510,0.033925953146916,0.0838650807618019,0.686067915872741,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1545,4,108791,0.0294604271069986,0.0837829487087737,0.725327092099548,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1546,4,111205,0.0259456245287054,0.0838731500391284,0.757242658290959,YDL194W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1547,4,112474,0.0259456245287054,0.0838731500391284,0.757242658290959,YDL194W,SNF3,SGDID:S000002353,CDS,CDS,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1548,4,112969,0.0431525548121413,0.0837002791108803,0.606484158640567,YDL194W,SNF3,SGDID:S000002353,CDS,CDS,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1549,4,114992,0.0371088080319554,0.0840379564639078,0.659069316684913,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1550,4,115453,0.0222809751687492,0.0842962575612989,0.791689535162486,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1551,4,115541,0.0397840154045304,0.0841535944039866,0.636680291110795,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1553,4,116782,0.0053703177723805,0.0838840307171055,0.948989949511623,YDL192W,ARF1,SGDID:S000002351,CDS,CDS,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1554,4,117170,0.0184455356977947,0.0839030727914782,0.826120203903011,YDL192W,ARF1,SGDID:S000002351,Close to 3'-UTR,Close to 3'-UTR,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1555,4,117432,0.0086816769584505,0.0851021419443501,0.918802860092688,YDL191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1556,4,121939,0.0030030149828326,0.0850539733555539,0.971854763617453,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1557,4,121955,0.0277415689925407,0.0835381556911415,0.740023970799917,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1558,4,122050,0.0272511820650426,0.0837454070483968,0.745067288585414,YDL190C,UFD2,SGDID:S000002349,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin (Ub) chain assembly factor (E4); forms branched Ub chains on substrates destined for degradation ; catalyzing K48-linked multi-monoubiquitination of K29-linked Ub chains assembled by the Ub-ligase Ufd4p; involved in the Ub-fusion degradation pathway ; OLE membrane fluidity pathway ; stress response survival and the ERAD pathway for misfolded proteins ; where it promotes ubiquitination and transfer of ERAD substrates to Rad23p; U-box family member; homologous to human Ufd2a and Ufd2b""",Verified ORF
1559,4,122309,0.011337693660681,0.0839066464885355,0.892591867135563,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1560,4,122365,0.0203557767813121,0.0840827134236588,0.808849234307034,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1561,4,122560,0.0471023894047913,0.0836312157255598,0.573645773045396,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1562,4,122596,0.0434257123206802,0.0837879510683122,0.604586846854579,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1563,4,122617,0.0351300413691528,0.0834982897296285,0.674209967720759,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1564,4,123193,0.0332312048733048,0.0837392894350444,0.691724333221303,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1565,4,123439,0.0463965031031134,0.0839624633666752,0.58089648137672,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1566,4,123976,0.0168688907724731,0.0840339708154783,0.841018311822524,YDL188C,PPH22,SGDID:S000002347,CDS,CDS,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph21p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog ; PPH21 ; that arose from the whole genome duplication""",Verified ORF
1567,4,126981,0.0227453191387027,0.0841728889120558,0.787147811832962,YDL185W,VMA1,SGDID:S000002344,CDS,CDS,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1568,4,127308,0.0137270659519422,0.0838813358716197,0.870101410394221,YDL185W,VMA1,SGDID:S000002344,CDS,CDS,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1569,4,127323,0.0429642776850109,0.0837039099071049,0.608070422075516,YDL185W,VMA1,SGDID:S000002344,CDS,CDS,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1570,4,132281,0.033771137452047,0.0841467202110237,0.688415345537905,YDL183C,YDL183C,SGDID:S000002342,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may form an active mitochondrial KHE system; mitochondrial inner-membrane protein; non-essential gene; KHE system stands for K+/H+ exchanger system""",Verified ORF
1571,4,132892,0.0444652356338892,0.0840563828785759,0.597142792894511,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1572,4,132952,0.0232196440780139,0.0833262137484427,0.780669285190678,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1573,4,135298,0.0264590661533165,0.0836214660873626,0.751874737593537,YDL181W,INH1,SGDID:S000002340,CDS,CDS,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1577,4,135873,0.0192184369593176,0.0832181803271774,0.81749492305775,YDL181W,INH1,SGDID:S000002340,Close to 3'-UTR,Close to 3'-UTR,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1578,4,136069,0.0174869080158095,0.0839137856120826,0.83504358804927,YDL180W,YDL180W,SGDID:S000002339,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1579,4,136920,0.0371900964339201,0.0840181668054408,0.658294712279729,YDL180W,YDL180W,SGDID:S000002339,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1580,4,137351,0.0431665247804645,0.0830940551089897,0.603744705332071,YDL180W,YDL180W,SGDID:S000002339,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1581,4,137511,0.0819178698003565,0.0828560120451497,0.323498172925654,YDL180W,YDL180W,SGDID:S000002339,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1582,4,141606,0.0060562324886064,0.0851359174962568,0.943329764861181,YDL177C,YDL177C,SGDID:S000002336,CDS,CDS,"""Putative protein of unknown function; similar to the mouse IMPACT gene; YDL177C is not an essential gene""",Uncharacterized ORF
1583,4,142711,0.0054573895025905,0.0843246518316783,0.948434535477316,YDL176W,YDL176W,SGDID:S000002335,CDS,CDS,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
1584,4,143484,0.0288339078882294,0.083549112336742,0.730214756850276,YDL176W,YDL176W,SGDID:S000002335,CDS,CDS,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
1585,4,145738,0.0219230983844347,0.0833550086019645,0.792697259284634,YDL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1586,4,147035,0.014529210621519,0.0834637484078246,0.86190387281988,YDL174C,DLD1,SGDID:S000002333,CDS,CDS,"""Major mitochondrial D-lactate dehydrogenase; oxidizes D-lactate to pyruvate ; transcription is heme-dependent ; repressed by glucose ; and derepressed in ethanol or lactate; located in the mitochondrial inner membrane""",Verified ORF
1587,4,147814,0.0144545234822989,0.0835970401310654,0.862823532109475,YDL174C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1588,4,148075,-0.0222664967638895,0.084999483003865,0.793504781301977,YDL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1591,4,149457,0.004722461558504,0.0839043886700169,0.955147532165911,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1592,4,149464,-0.0055496228290538,0.0834024108436418,0.946985330489276,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1593,4,149678,0.0098832854110416,0.0832900917565453,0.905611432380523,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1594,4,154434,-0.0010290922509632,0.0830255265380459,0.99011756411023,YDL171C,GLT1,SGDID:S000002330,CDS,CDS,"""NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p ; forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions""",Verified ORF
1595,4,156313,-0.0286022369236192,0.0836917846618201,0.732737278988557,YDL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1596,4,156362,-0.0243147636528844,0.0841266737423035,0.772731435976308,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1597,4,156963,0.0338804391767248,0.0837667813545936,0.686118326700916,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1599,4,158123,-0.0171310491352828,0.0848138983577559,0.840045595735308,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1600,4,158426,0.0193416216920468,0.084426683767048,0.818928758176813,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1601,4,158963,0.0372605105146359,0.0831573707886931,0.654375926257836,YDL169C,UGX2,SGDID:S000002328,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1603,4,161760,0.0126352804770711,0.0835978751545826,0.879948806150607,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1604,4,163032,0.0009838186354186,0.0843910073910811,0.99070516902842,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
