SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
582,2,460202,0.0110147117156186,0.0749030592341906,0.883174219257122,YBR110W,ALG1,SGDID:S000000314,CDS,CDS,"""Mannosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum (ER); essential for viability; human homolog ALG1 complements yeast null mutant""",Verified ORF
586,2,464424,-0.0039645851547937,0.0745170684507669,0.957599688431334,YBR112C,CYC8,SGDID:S000000316,CDS,CDS,"""General transcriptional co-repressor; acts together with Tup1p; also acts as part of a transcriptional co-activator complex that recruits the SWI/SNF and SAGA complexes to promoters; can form the prion [OCT+]""",Verified ORF
587,2,465824,-0.0428617475291986,0.0752153486542573,0.569139379947529,YBR113W,YBR113W,SGDID:S000000317,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene CYC8""",Dubious ORF
588,2,470145,0.0713794179189079,0.074080018880743,0.335933778223801,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
589,2,470686,0.0788575370675508,0.0740134802860902,0.287401308618378,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
590,2,471144,0.0599823588051634,0.0741917920371479,0.419360553742429,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
591,2,471830,0.0658440180881,0.073966178752643,0.373969680220799,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
592,2,472403,0.0999567045769122,0.0739240557090783,0.17719170061929,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
593,2,473668,0.0240516229628025,0.0745930189281149,0.747311790748553,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
594,2,473888,0.0546867240192823,0.0740379735224091,0.460622051322295,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
595,2,474138,0.0219371571710339,0.075076266720613,0.770306671194446,YBR115C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
596,2,474141,0.0219371571710339,0.075076266720613,0.770306671194446,YBR115C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
597,2,475703,0.0135090368954792,0.0740103269942386,0.855272315108805,SUT018,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
598,2,476732,0.0285367942903759,0.0738398162037984,0.699382259406807,SUT018,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
600,2,477272,0.0136483567898482,0.0740957383034614,0.853963156255567,YBR117C,TKL2,SGDID:S000000321,Close to 3'-UTR,Close to 3'-UTR,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL2 has a paralog ; TKL1 ; that arose from the whole genome duplication""",Verified ORF
601,2,477273,0.0136483567898482,0.0740957383034614,0.853963156255567,YBR117C,TKL2,SGDID:S000000321,Close to 3'-UTR,Close to 3'-UTR,"""Transketolase; catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosphate in the pentose phosphate pathway; needed for synthesis of aromatic amino acids; TKL2 has a paralog ; TKL1 ; that arose from the whole genome duplication""",Verified ORF
604,2,480275,0.0261132390609444,0.0741193612466383,0.72481353632016,YBR119W,MUD1,SGDID:S000000323,Close to 3'-UTR,Close to 3'-UTR,"""U1 snRNP A protein; homolog of human U1-A; involved in nuclear mRNA splicing""",Verified ORF
605,2,480340,0.0018328957355273,0.0752758631370884,0.980587946880748,YBR119W,MUD1,SGDID:S000000323,Close to 3'-UTR,Close to 3'-UTR,"""U1 snRNP A protein; homolog of human U1-A; involved in nuclear mRNA splicing""",Verified ORF
607,2,481312,0.0242719364970302,0.075354786285998,0.7475659974687,YBR119W,MUD1,SGDID:S000000323,Close to 3'-UTR,Close to 3'-UTR,"""U1 snRNP A protein; homolog of human U1-A; involved in nuclear mRNA splicing""",Verified ORF
608,2,483628,0.0256046354707872,0.074425141182763,0.731027007167373,YBR121C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
609,2,484021,0.0041134121234954,0.0739641114133824,0.955681075716099,CUT026,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
610,2,484651,-0.0263482696874859,0.0752944625201292,0.726595153786357,YBR122C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
611,2,485249,-0.0119848247277536,0.0742987583692782,0.871944791414056,YBR123C,TFC1,SGDID:S000000327,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; human homolog is TFIIIC-63""",Verified ORF
612,2,485603,-0.0155213883997817,0.0738508152909478,0.833654530874799,YBR123C,TFC1,SGDID:S000000327,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; human homolog is TFIIIC-63""",Verified ORF
613,2,486033,0.0009060813445258,0.0741874303971189,0.990262252250504,YBR123C,TFC1,SGDID:S000000327,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; human homolog is TFIIIC-63""",Verified ORF
615,2,488757,-0.0252950681002442,0.0744577951656178,0.734266748267113,YBR125C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
616,2,490612,0.0407465928827264,0.0740835119543258,0.58266108091649,YBR126W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
617,2,491316,-0.0165840899104648,0.0753023480333735,0.825816719713757,YBR127C,VMA2,SGDID:S000000331,CDS,CDS,"""Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1 ; implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness ; complements yeast null mutant""",Verified ORF
618,2,495558,-0.044609400153766,0.0759680883267691,0.557436482618898,YBR129C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
619,2,495559,-0.0455297695629109,0.0758996807599911,0.548979244887588,YBR129C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
620,2,498324,-0.0994149694464448,0.0757423180552781,0.190190077397208,YBR131W,CCZ1,SGDID:S000000335,CDS,CDS,"""Subunit of a heterodimeric guanine nucleotide exchange factor (GEF); subunit of the Mon1-Ccz1 GEF complex ; which stimulates nucleotide exchange and activation of Ypt7p ; a Rab family GTPase involved in membrane tethering and fusion events at the late endosome and vacuole; GEF activity is stimulated by membrane association and anionic phospholipids; involved in localizing Ypt7p to the vacuolar membrane; required for macroautophagy ; the CVT pathway and mitophagy""",Verified ORF
621,2,498889,-0.0910073953299979,0.0773517459743852,0.240172071527822,YBR131W,CCZ1,SGDID:S000000335,CDS,CDS,"""Subunit of a heterodimeric guanine nucleotide exchange factor (GEF); subunit of the Mon1-Ccz1 GEF complex ; which stimulates nucleotide exchange and activation of Ypt7p ; a Rab family GTPase involved in membrane tethering and fusion events at the late endosome and vacuole; GEF activity is stimulated by membrane association and anionic phospholipids; involved in localizing Ypt7p to the vacuolar membrane; required for macroautophagy ; the CVT pathway and mitophagy""",Verified ORF
625,2,500276,-0.0820322362653545,0.0757155128337434,0.279358365178427,YBR132C,AGP2,SGDID:S000000336,CDS,CDS,"""Plasma membrane regulator of polyamine and carnitine transport; has similarity to transporters but lacks transport activity; may act as a sensor that transduces environmental signals; has a positive or negative regulatory effect on transcription of many transporter genes""",Verified ORF
626,2,500320,-0.0961609553928813,0.0755436872749161,0.203884664744482,YBR132C,AGP2,SGDID:S000000336,CDS,CDS,"""Plasma membrane regulator of polyamine and carnitine transport; has similarity to transporters but lacks transport activity; may act as a sensor that transduces environmental signals; has a positive or negative regulatory effect on transcription of many transporter genes""",Verified ORF
627,2,500677,-0.114973028545834,0.0755128330805438,0.128763417091069,YBR132C,AGP2,SGDID:S000000336,CDS,CDS,"""Plasma membrane regulator of polyamine and carnitine transport; has similarity to transporters but lacks transport activity; may act as a sensor that transduces environmental signals; has a positive or negative regulatory effect on transcription of many transporter genes""",Verified ORF
628,2,501170,-0.129147921640604,0.0751417419851068,0.086541367210814,YBR132C,AGP2,SGDID:S000000336,CDS,CDS,"""Plasma membrane regulator of polyamine and carnitine transport; has similarity to transporters but lacks transport activity; may act as a sensor that transduces environmental signals; has a positive or negative regulatory effect on transcription of many transporter genes""",Verified ORF
629,2,501746,-0.103833394035181,0.074818922995478,0.166074552693838,YBR132C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
630,2,505207,-0.0700077954850784,0.0778000773702299,0.368817651311561,YBR135W,CKS1,SGDID:S000000339,CDS,CDS,"""Cyclin-dependent protein kinase regulatory subunit and adaptor; interacts with Cdc28p (aka Cdk1p); required for G1/S and G2/M phase transitions and budding; mediates phosphorylation and degradation of Sic1p; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation ; recruiting proteasomal subunits to target gene promoters; human homologs CKS1B and CKS2 can each complement yeast cks1 null mutant""",Verified ORF
632,2,507274,-0.096990507356689,0.0772783767657955,0.210280143682167,YBR136W,MEC1,SGDID:S000000340,CDS,CDS,"""Genome integrity checkpoint protein and PI kinase superfamily member; Mec1p and Dun1p function in same pathway to regulate dNTP pools and telomere length; signal transducer required for cell cycle arrest and transcriptional responses to damaged or unreplicated DNA; facilitates replication fork progression and regulates P-body formation under replication stress; promotes interhomolog recombination by phosphorylating Hop1p; associates with shortened ; dysfunctional telomeres""",Verified ORF
633,2,507491,-0.108954244128664,0.0772352322571136,0.159219432224632,YBR136W,MEC1,SGDID:S000000340,CDS,CDS,"""Genome integrity checkpoint protein and PI kinase superfamily member; Mec1p and Dun1p function in same pathway to regulate dNTP pools and telomere length; signal transducer required for cell cycle arrest and transcriptional responses to damaged or unreplicated DNA; facilitates replication fork progression and regulates P-body formation under replication stress; promotes interhomolog recombination by phosphorylating Hop1p; associates with shortened ; dysfunctional telomeres""",Verified ORF
634,2,510017,-0.116181392560296,0.0768526090474471,0.131493940607145,YBR136W,MEC1,SGDID:S000000340,CDS,CDS,"""Genome integrity checkpoint protein and PI kinase superfamily member; Mec1p and Dun1p function in same pathway to regulate dNTP pools and telomere length; signal transducer required for cell cycle arrest and transcriptional responses to damaged or unreplicated DNA; facilitates replication fork progression and regulates P-body formation under replication stress; promotes interhomolog recombination by phosphorylating Hop1p; associates with shortened ; dysfunctional telomeres""",Verified ORF
635,2,510140,-0.127366636028569,0.0766950868564351,0.0976639724818312,YBR136W,MEC1,SGDID:S000000340,CDS,CDS,"""Genome integrity checkpoint protein and PI kinase superfamily member; Mec1p and Dun1p function in same pathway to regulate dNTP pools and telomere length; signal transducer required for cell cycle arrest and transcriptional responses to damaged or unreplicated DNA; facilitates replication fork progression and regulates P-body formation under replication stress; promotes interhomolog recombination by phosphorylating Hop1p; associates with shortened ; dysfunctional telomeres""",Verified ORF
636,2,517548,-0.0843069136251584,0.0779384383980352,0.28011909090371,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
637,2,517869,-0.0766797643534696,0.0781244629833013,0.327014632816355,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
638,2,518106,-0.0790433399179498,0.0783674258711373,0.313845406799917,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
639,2,518133,-0.0919687733323671,0.0782495512834159,0.240656239511688,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
640,2,518385,-0.078995101531173,0.0779542012201245,0.311585779776976,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
641,2,518844,-0.0779034889313348,0.0779573131849999,0.31832926296875,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
642,2,523217,-0.0741190695767895,0.0785912356237337,0.346276868654387,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
643,2,524731,-0.115055166755362,0.0776956672952498,0.139540125877158,YBR140C,IRA1,SGDID:S000000344,CDS,CDS,"""GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions ; mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency ; defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog ; IRA2 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF
644,2,528468,-0.113556880435741,0.0768097259292039,0.14018765345382,YBR142W,MAK5,SGDID:S000000346,CDS,CDS,"""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",Verified ORF
645,2,528729,-0.329876524165774,0.117308935635891,0.0051980612054755,YBR142W,MAK5,SGDID:S000000346,CDS,CDS,"""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",Verified ORF
646,2,530047,-0.0544937335520863,0.0767038617601627,0.477898460032877,YBR142W,MAK5,SGDID:S000000346,CDS,CDS,"""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",Verified ORF
647,2,533672,-0.106984994710525,0.0774119583628338,0.167838980681839,YBR144C,YBR144C,SGDID:S000000348,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains; YBR144C is not an essential gene""",Uncharacterized ORF
648,2,538868,-0.167898353536345,0.0767163263804225,0.0292835293929692,YBR148W,YSW1,SGDID:S000000352,CDS,CDS,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication""",Verified ORF
653,2,542505,-0.220561981674811,0.0757284479675761,0.0038131557931354,YBR150C,TBS1,SGDID:S000000354,CDS,CDS,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",Verified ORF
654,2,544518,-0.161097995299405,0.0748877761525239,0.0321391897346952,YBR151W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
655,2,544904,-0.155137748710043,0.075650382279315,0.0410321335891097,YBR151W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
656,2,544912,-0.161312837813645,0.0754821505686977,0.033276764828879,YBR151W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
657,2,544962,-0.155768672111047,0.0751263067404386,0.0388577409476119,YBR150C,TBS1,SGDID:S000000354,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; associates with rDNA chromatin in vivo; TBS1 has a paralog ; HAL9 ; that arose from the whole genome duplication""",Verified ORF
658,2,552681,-0.265398766758954,0.0737146311005852,0.0003632670458889,YBR156C,SLI15,SGDID:S000000360,CDS,CDS,"""Subunit of the conserved chromosomal passenger complex (CPC); complex regulates kinetochore-microtubule attachments ; activation of the spindle tension checkpoint ; and mitotic spindle disassembly; other complex members are Ipl1p ; Bir1p ; and Nbl1p""",Verified ORF
660,2,553949,-0.239366148131973,0.0733410812515961,0.0012069847960085,SUT020,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
661,2,555320,-0.259383939290113,0.0733560063284211,0.0004604597667421,SUT020,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
662,2,555633,-0.249945973395985,0.0733202612496467,0.0007274802072223,SUT020,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
663,2,556553,-0.235021197492544,0.0736759278717802,0.0015505170009206,YBR158W,AMN1,SGDID:S000000362,CDS,CDS,"""Modulator of cell separation and mitotic exit; inhibits separation through Ub-dependent Ace2p proteolysis; part of a daughter-specific switch induced by the mitotic exit network that inhibits exit and resets the cell cycle after the execution of  MEN function ; blocking Tem1p and Cdc15 association; required for chromosome stability and multiple mitotic checkpoints; regulated by SCF; haploid transcription regulated by Ste12p; contains 12 degenerate leucine-rich repeat motifs and an atypical F-box""",Verified ORF
664,2,557658,-0.179959424891379,0.073804317841665,0.015247733852405,YBR158W,AMN1,SGDID:S000000362,CDS,CDS,"""Modulator of cell separation and mitotic exit; inhibits separation through Ub-dependent Ace2p proteolysis; part of a daughter-specific switch induced by the mitotic exit network that inhibits exit and resets the cell cycle after the execution of  MEN function ; blocking Tem1p and Cdc15 association; required for chromosome stability and multiple mitotic checkpoints; regulated by SCF; haploid transcription regulated by Ste12p; contains 12 degenerate leucine-rich repeat motifs and an atypical F-box""",Verified ORF
665,2,558703,-0.186137725239677,0.0735128004367877,0.0117729406372555,YBR159W,IFA38,SGDID:S000000363,CDS,CDS,"""Microsomal beta-keto-reductase; contains oleate response element (ORE) sequence in the promoter region; mutants exhibit reduced VLCFA synthesis ; accumulate high levels of dihydrosphingosine ; phytosphingosine and medium-chain ceramides""",Verified ORF
669,2,567265,-0.173544156116468,0.0737377251252114,0.0191437309768328,YBR163W,EXO5,SGDID:S000000367,CDS,CDS,"""Mitochondrial 5'-3' exonuclease and sliding exonuclease; required for mitochondrial genome maintenance; distantly related to the RecB nuclease domain of bacterial RecBCD recombinases; may be regulated by the transcription factor Ace2""",Verified ORF
670,2,567339,-0.147309442363591,0.074085027834109,0.0475411773347947,YBR163W,EXO5,SGDID:S000000367,CDS,CDS,"""Mitochondrial 5'-3' exonuclease and sliding exonuclease; required for mitochondrial genome maintenance; distantly related to the RecB nuclease domain of bacterial RecBCD recombinases; may be regulated by the transcription factor Ace2""",Verified ORF
673,2,572291,-0.203062880427064,0.0735455533534013,0.0060626570807793,YBR167C,POP7,SGDID:S000000371,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of RNase MRP ; nuclear RNase P and telomerase; forms a soluble heterodimer with Pop6p that binds P3 domain of RNase MRP and RNase P RNAs; RNase MRP cleaves pre-rRNA ; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs ; while telomerase replenishes telomeric DNA""",Verified ORF
674,2,572565,-0.20954305773024,0.0731603722324308,0.0044311905210038,YBR168W,PEX32,SGDID:S000000372,CDS,CDS,"""Peroxisomal integral membrane protein; involved in negative regulation of peroxisome size; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p""",Verified ORF
675,2,573554,-0.229115016035329,0.0730005261301738,0.0018409006665146,YBR168W,PEX32,SGDID:S000000372,CDS,CDS,"""Peroxisomal integral membrane protein; involved in negative regulation of peroxisome size; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p""",Verified ORF
676,2,573624,-0.20975274727891,0.0736326402305286,0.0046480202776646,YBR168W,PEX32,SGDID:S000000372,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal integral membrane protein; involved in negative regulation of peroxisome size; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p""",Verified ORF
678,2,573868,-0.223202270704038,0.0734114575718341,0.0025388993446377,YBR168W,PEX32,SGDID:S000000372,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal integral membrane protein; involved in negative regulation of peroxisome size; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p""",Verified ORF
679,2,573983,-0.211614932667981,0.0734525040792824,0.0042067160285508,YBR169C,SSE2,SGDID:S000000373,CDS,CDS,"""Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog ; SSE1 ; that arose from the whole genome duplication""",Verified ORF
680,2,574281,-0.200771958301554,0.0731368484055286,0.0063576635437419,YBR169C,SSE2,SGDID:S000000373,CDS,CDS,"""Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog ; SSE1 ; that arose from the whole genome duplication""",Verified ORF
681,2,574592,-0.224298797929804,0.0732205985178443,0.0023570857248028,YBR169C,SSE2,SGDID:S000000373,CDS,CDS,"""Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog ; SSE1 ; that arose from the whole genome duplication""",Verified ORF
682,2,574678,-0.221205733800765,0.0729696647483291,0.002613415763302,YBR169C,SSE2,SGDID:S000000373,CDS,CDS,"""Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog ; SSE1 ; that arose from the whole genome duplication""",Verified ORF
684,2,577915,-0.230862479035452,0.0728848756364759,0.0016716491131689,YBR170C,NPL4,SGDID:S000000374,CDS,CDS,"""Substrate-recruiting cofactor of the Cdc48p-Npl4p-Ufd1p segregase; assists Cdc48p in the dislocation of misfolded ; polyubiquitinated ERAD substrates that are subsequently delivered to the proteasome for degradation; also involved in the regulated destruction of resident ER membrane proteins ; such as HMG-CoA reductase (Hmg1/2p) and cytoplasmic proteins (Fbp1p); role in mobilizing membrane bound transcription factors by regulated ubiquitin/proteasome-dependent processing (RUP)""",Verified ORF
687,2,582226,-0.260907176311136,0.0727359915552987,0.0003816219503169,YBR175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
692,2,592973,-0.250545018313418,0.0726504962699029,0.0006315475717348,YBR181C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
693,2,592989,-0.259173463882894,0.0725456525468679,0.0004025867500002,YBR181C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
694,2,593029,-0.263004024315532,0.0728240620209583,0.0003485392110021,YBR181C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
695,2,593045,-0.259046974745375,0.0739628209973847,0.0005203118498295,YBR181C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
696,2,593459,-0.262898040683818,0.0728540945235726,0.0003523735110698,YBR181C,RPS6B,SGDID:S000000385,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S6 ; no bacterial homolog; phosphorylated on S233 by Ypk3p in a TORC1-dependent manner ; and on S232 in a TORC1/2-dependent manner by Ypk1/2/3p; RPS6B has a paralog ; RPS6A ; that arose from the whole genome duplication""",Verified ORF
697,2,594044,-0.259549503442752,0.072338578774122,0.0003803002587529,YBR182C,SMP1,SGDID:S000000386,CDS,CDS,"""MADS-box transcription factor involved in osmotic stress response; SMP1 has a paralog ; RLM1 ; that arose from the whole genome duplication""",Verified ORF
698,2,595492,-0.21135198948134,0.0747082842640626,0.0049356958367512,YBR182C-A,YBR182C-A,SGDID:S000028603,CDS,CDS,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
699,2,598249,-0.246661143833689,0.073303613099554,0.0008497989925436,YBR184W,YBR184W,SGDID:S000000388,CDS,CDS,"""Putative protein of unknown function; YBR184W is not an essential gene""",Uncharacterized ORF
