SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2085,4,582525,-0.316247649458091,0.15471885972043,0.0416937696640969,YDR065W,RRG1,SGDID:S000002472,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; required for vacuolar acidification; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
2086,4,584486,-0.331312174998439,0.152215159102089,0.0301724002847534,YDR068W,DOS2,SGDID:S000002475,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
2087,4,584912,-0.332251240166083,0.152516563025702,0.0300329349307835,YDR068W,DOS2,SGDID:S000002475,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
2088,4,588662,-0.349133302359077,0.154790477809538,0.024712407016687,YDR069C,DOA4,SGDID:S000002476,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin hydrolase; deubiquitinates intralumenal vesicle (ILVs) cargo proteins; required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates ; acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins destined for the vacuole; DOA4 has a paralog ; UBP5 ; that arose from the whole genome duplication""",Verified ORF
2090,4,590025,-0.310306749184023,0.153561942578815,0.0440626420015489,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2091,4,590826,-0.338310938539204,0.153132329179197,0.0277973376679322,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2092,4,590885,-0.281492360733816,0.155797091093709,0.0716466832492315,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2093,4,590984,-0.312209830830778,0.153471493421144,0.0426666483272027,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2094,4,591356,-0.351706906205392,0.155347022116022,0.0241799240406006,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2095,4,591435,-0.318283851893913,0.153961610129345,0.0394349284733558,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2097,4,591983,-0.319992246458881,0.154127509062101,0.0386031274158572,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2100,4,592839,-0.294927540641852,0.156861200369006,0.0609065778864144,YDR073W,SNF11,SGDID:S000002480,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p; relocates to the cytosol under hypoxic conditions""",Verified ORF
2108,4,593676,-0.367424088576245,0.153865424064429,0.0174675478047243,YDR074W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2109,4,594369,-0.336075119226938,0.152873312316793,0.0285698743066108,YDR074W,TPS2,SGDID:S000002481,CDS,CDS,"""Phosphatase subunit of the trehalose-6-P synthase/phosphatase complex; involved in the synthesis of storage carbohydrate trehalose; positive regulator of autophagy involved in the dephosphorylation of Rim15p leading to ATG8 induction; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; protein abundance increases in response to DNA replication stress""",Verified ORF
2110,4,597710,-0.365044425260043,0.153474168031887,0.0179127558958653,YDR075W,PPH3,SGDID:S000002482,CDS,CDS,"""Catalytic subunit of protein phosphatase PP4 complex; Pph3p and Psy2p form active complex ; Psy4p may provide substrate specificity; regulates recovery from the DNA damage checkpoint ; the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair and efficient Non-Homologous End-Joining (NHEJ) pathway; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes""",Verified ORF
2111,4,598800,-0.314989137460163,0.153624550394039,0.041065187472726,YDR076W,RAD55,SGDID:S000002483,CDS,CDS,"""Protein that stimulates strand exchange; stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad57p""",Verified ORF
2112,4,600513,-0.176117451675137,0.153940377380094,0.253372803435518,YDR077W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2113,4,604043,-0.120821299440734,0.15365342829404,0.432205527451399,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2114,4,605641,-0.116922704888438,0.155762372127946,0.4533646252202,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2115,4,605918,-0.0379778630564136,0.155410332410391,0.807085054316179,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2117,4,608349,-0.127249545467554,0.15438815626485,0.410372073704892,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2118,4,608355,-0.104070085494149,0.154103841025178,0.499911796192155,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2119,4,609905,-0.0861598225294831,0.154407913388417,0.577197182029364,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2120,4,610797,-0.149833794324463,0.154214301415391,0.331917501879077,YDR082W,STN1,SGDID:S000002489,CDS,CDS,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1""",Verified ORF
2121,4,611309,-0.17133139496445,0.154545988489503,0.268352732161551,YDR082W,STN1,SGDID:S000002489,CDS,CDS,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1""",Verified ORF
2122,4,613791,-0.160304342978257,0.154479838396175,0.300118179249468,YDR084C,TVP23,SGDID:S000002491,CDS,CDS,"""Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
2123,4,614738,-0.143275526753271,0.154675504282166,0.354924261966166,SUT057,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
2124,4,618428,-0.17303096409534,0.155150385921167,0.265503355879642,YDR087C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2125,4,619541,-0.181198697866128,0.154729122506133,0.242360364203129,YDR088C,SLU7,SGDID:S000002495,CDS,CDS,"""RNA splicing factor; required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain""",Verified ORF
2126,4,620206,-0.148232522546685,0.155805361386301,0.342054584550784,YDR088C,SLU7,SGDID:S000002495,Close to 3'-UTR,Close to 3'-UTR,"""RNA splicing factor; required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain""",Verified ORF
2127,4,620786,-0.287399515908501,0.15711386625507,0.0682065569025942,D:620042-622111,,,Intergenic region,Intergenic region,between YNCD0013C and YDR089W,Intergenic region
2128,4,621613,-0.264622164459122,0.156890322192024,0.0925503478786566,SUT473_NFR/NDR,,,Promoter,Promoter,,Promoter
2132,4,622259,-0.219586991833117,0.156169241465501,0.160578956454655,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2133,4,622563,-0.109303479496648,0.153640011855384,0.477290217586583,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2134,4,623642,-0.150460912624607,0.154239798732106,0.329980347940698,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2135,4,624555,-0.135124828740434,0.154057726963644,0.381026041668879,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2138,4,629973,-0.0732745530639654,0.154397070081881,0.635376165247447,YDR092W,UBC13,SGDID:S000002499,Close to 3'-UTR,Close to 3'-UTR,"""E2 ubiquitin-conjugating enzyme; involved in the error-free DNA postreplication repair pathway; interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue; DNA damage triggers redistribution from the cytoplasm to the nucleus""",Verified ORF
2140,4,631409,-0.17428695562889,0.154866973357855,0.261185069384608,YDR093W,DNF2,SGDID:S000002500,CDS,CDS,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2141,4,636237,-0.0988638608764948,0.155066571268595,0.524175054011371,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2142,4,636347,-0.0453713402318252,0.155084411461761,0.770031140495536,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2143,4,636391,-0.0374709735165433,0.155867525405721,0.810157639039346,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2144,4,636810,-0.0885089313386601,0.155159582732734,0.568743530079652,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2145,4,636879,-0.0533830775602018,0.155284224049366,0.73121899728746,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2147,4,638340,-0.0394920103540786,0.156490131880802,0.80090889731248,YDR096W,GIS1,SGDID:S000002503,CDS,CDS,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
2148,4,639037,-0.0825436040729344,0.156369274393978,0.597916982234722,YDR096W,GIS1,SGDID:S000002503,CDS,CDS,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
2149,4,641585,-0.0947348527433486,0.155115271407063,0.541765806918995,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2150,4,641978,-0.0812435879360294,0.154690904707291,0.599774212841736,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2151,4,642192,-0.156282078018692,0.154696014364644,0.31306616673344,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2152,4,643795,-0.100854455825962,0.154796505880387,0.515128819002601,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2153,4,644586,-0.11493024810842,0.154147282715593,0.456412956729006,YDR098C,GRX3,SGDID:S000002505,CDS,CDS,"""Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive monothiol glutaredoxin subfamily member with Grx4p and Grx5p; redundantly protects cells from oxidative damage along with GRX4 and GRX5; with Grx4p ; promotes the dissociation of Aft1p from iron regulon gene promoters and subsequent nuclear export in iron-replete conditions ; regulating iron homeostasis; involved with Grx4p in the deglutathionylation of Sir2p ; restoring deacetylase activity after disulfide stress""",Verified ORF
2154,4,645245,-0.148789627099985,0.153712382237615,0.333719953511132,tQ(UUG)D2_NFR/NDR,,,Promoter,Promoter,,Promoter
2157,4,657631,-0.259202024760962,0.153561518648919,0.0923067446379163,YDR103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2158,4,660338,-0.243394624153283,0.154561265911731,0.11621102455212,YDR103W,STE5,SGDID:S000002510,CDS,CDS,"""Pheromone-responsive MAPK scaffold protein; couples activation of the G-protein-coupled pheromone receptor to MAPK activation; intramolecular interaction of PH and VWA domains blocks activation of assembled signaling cascade components (Ste11p ; Ste7p and Fus3p) under basal conditions; Gbeta-gamma (Ste4p-Ste18p)-dependent docking at the plasma membrane and binding of PI(4,5)P2 by the PH domain relieves autoinhibition ; resulting in pheromone-dependent pathway activation""",Verified ORF
2159,4,663656,-0.223117328501527,0.15364431787076,0.147343181739992,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2160,4,664068,-0.320457063549755,0.156900750242646,0.0418525803669757,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2161,4,664414,-0.301266533309558,0.154537156124441,0.0520301260079392,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2162,4,664456,-0.290618826121564,0.154767197942131,0.0612354559335459,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2163,4,665001,-0.288529995012794,0.15505943470849,0.0636078787716554,YDR104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2166,4,667986,-0.213842819531125,0.154973340831495,0.168500503728996,YDRWsigma2_NFR/NDR,,,Promoter,Promoter,,Promoter
2167,4,667994,-0.153110334651907,0.155433467214888,0.325272298373899,YDRWsigma2_NFR/NDR,,,Promoter,Promoter,,Promoter
2168,4,668101,-0.206180826927311,0.153812382192992,0.180954766289176,YDRWsigma2,YDRWsigma2,SGDID:S000006856,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
2169,4,668118,-0.226107187679139,0.154729903320145,0.144822012457433,YDRWsigma2,YDRWsigma2,SGDID:S000006856,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
2177,4,671424,-0.198261175946498,0.154284047130277,0.199620813861025,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2179,4,672752,-0.187768079909596,0.157011067985118,0.232541890576013,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2180,4,672865,-0.177261452733579,0.154857409160645,0.253119214637015,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2181,4,673119,-0.19768204142644,0.158092358923918,0.211973948895483,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2182,4,674432,-0.110509683754396,0.156495470032696,0.480559029402285,YDR109C,YDR109C,SGDID:S000002516,CDS,CDS,"""D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog ; FGGY ; is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder""",Verified ORF
2183,4,675810,-0.197272342027783,0.155073463814062,0.20416719736666,YDR109C,YDR109C,SGDID:S000002516,Close to 3'-UTR,Close to 3'-UTR,"""D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog ; FGGY ; is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder""",Verified ORF
2184,4,675982,-0.150266421234356,0.156046636683041,0.336227571258627,YDR110W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2185,4,677658,-0.0942476171288773,0.156367239963388,0.547073666390411,YDR110W,FOB1,SGDID:S000002517,CDS,CDS,"""Nucleolar protein that binds the rDNA replication fork barrier site; required for replication fork blocking ; recombinational hotspot activity ; condensin recruitment to replication fork barrier (RFB) ; and rDNA repeat segregation; related to retroviral integrases""",Verified ORF
2187,4,679438,-0.150762220130781,0.154048676275655,0.32841520396358,YDR111C,ALT2,SGDID:S000002518,CDS,CDS,"""Catalytically inactive alanine transaminase; expression is repressed in the presence of alanine and repression is mediated by Nrg1p; ALT2 has a paralog ; ALT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
2188,4,679624,-0.118498620968919,0.154686265752922,0.444153849262023,YDR111C,ALT2,SGDID:S000002518,CDS,CDS,"""Catalytically inactive alanine transaminase; expression is repressed in the presence of alanine and repression is mediated by Nrg1p; ALT2 has a paralog ; ALT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
2189,4,680423,-0.137450879800211,0.154814142998491,0.37522895840544,SUT058,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2190,4,680477,-0.126536581212017,0.154650784762688,0.413790125741395,XUT_4F-328,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2191,4,680490,0.0140432720141636,0.157823322093309,0.929147495917179,XUT_4F-328,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2192,4,681327,0.0290786045734579,0.155792586840214,0.852042694104235,YDR113C,PDS1,SGDID:S000002520,CDS,CDS,"""Securin; inhibits anaphase by binding separin Esp1p; blocks cyclin destruction and mitotic exit ; essential for meiotic progression and mitotic cell cycle arrest; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation""",Verified ORF
2193,4,681488,0.0526959466230348,0.155338980585889,0.73463671599523,YDR113C,PDS1,SGDID:S000002520,CDS,CDS,"""Securin; inhibits anaphase by binding separin Esp1p; blocks cyclin destruction and mitotic exit ; essential for meiotic progression and mitotic cell cycle arrest; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation""",Verified ORF
2195,4,682178,0.0157738846418281,0.156340170900119,0.919691381614844,YDR114C,YDR114C,SGDID:S000002521,CDS,CDS,"""Putative protein of unknown function; deletion mutant exhibits poor growth at elevated pH and calcium""",Uncharacterized ORF
2196,4,687169,0.0021597580866544,0.156403970389152,0.988990287406436,YDR118W,APC4,SGDID:S000002525,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
2197,4,687895,-0.0182291172543471,0.155590809817452,0.906799395185213,YDR119W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2200,4,689337,-0.0716754478059896,0.155184196404771,0.644456642167512,YDR119W,VBA4,SGDID:S000002526,CDS,CDS,"""Protein of unknown function; proposed role as a basic amino acid permease based on phylogeny; GFP-fusion protein localizes to vacuolar membrane; physical interaction with Atg27p suggests a possible role in autophagy; non-essential gene""",Uncharacterized ORF
2201,4,692323,0.017900060842155,0.155307293808791,0.908307932459132,YDR120C,TRM1,SGDID:S000002527,CDS,CDS,"""tRNA methyltransferase; two forms of protein are made by alternative translation starts; localizes to both nucleus and mitochondrion to produce modified base N2,N2-dimethylguanosine in tRNAs in both compartments; nuclear Trm1p is evenly distributed around inner nuclear membrane in WT ; but mislocalizes as puncta near ER-nucleus junctions in spindle pole body (SPB) mutants; both Trm1p inner nuclear membrane targeting and maintenance depend upon SPB""",Verified ORF
2203,4,694335,-0.0250571918500208,0.154911249316565,0.871593758120316,YDR122W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
