SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1706,4,248600,0.096944980018246,0.0896263436962766,0.280143241703593,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1707,4,248779,0.122791693010875,0.0897984114667005,0.172365283268064,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1708,4,249022,0.118494634022969,0.0896384988536831,0.187051853484986,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1709,4,249864,0.0830678087315637,0.0901006881005626,0.357187345498371,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1710,4,250515,0.0860614987960686,0.0899281617477559,0.339220811747382,YDL117W,CYK3,SGDID:S000002275,CDS,CDS,"""SH3-domain protein located in the bud neck and cytokinetic actin ring; relocalizes from bud neck to nucleus upon DNA replication stress; activates the chitin synthase activity of Chs2p during cytokinesis; suppressor of growth and cytokinesis defects of chs2 phospho-mutants""",Verified ORF
1712,4,251719,0.0908306402317556,0.0897497138540616,0.312210297379314,YDL116W,NUP84,SGDID:S000002274,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP107""",Verified ORF
1716,4,256985,0.0993887650926577,0.0899046904352073,0.269700060993097,YDL113C,ATG20,SGDID:S000002271,CDS,CDS,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1717,4,257828,0.0926899694510408,0.0902716202610297,0.305222573972879,YDL113C,ATG20,SGDID:S000002271,CDS,CDS,"""Sorting nexin family member; required for the cytoplasm-to-vacuole targeting (Cvt) pathway ; endosomal sorting and selective autophagy; has a Phox homology domain that binds phosphatidylinositol-3-phosphate; interacts with Snx4p; potential Cdc28p substrate""",Verified ORF
1718,4,259994,0.101620701193128,0.0902913730004473,0.261152343563334,YDL112W,TRM3,SGDID:S000002270,CDS,CDS,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1719,4,263044,0.0214064965640212,0.090882846627486,0.813926643439074,YDL112W,TRM3,SGDID:S000002270,CDS,CDS,"""2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs""",Verified ORF
1720,4,264432,0.0557733464765686,0.0898176277574164,0.535025271185259,XUT_4F-137,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
1721,4,265022,0.0439227200495762,0.0900916931601978,0.626182931351282,YDL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1722,4,267372,0.0696285871585012,0.0897069744536596,0.438163577249177,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1723,4,267844,0.0461010119265679,0.0903529360616943,0.610207414325852,YDL109C,YDL109C,SGDID:S000002267,Close to 3'-UTR,Close to 3'-UTR,"""Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog ; ROG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
1724,4,268855,0.0461010119265679,0.0903529360616943,0.610207414325852,YDL107W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1728,4,271787,0.0708884229448252,0.0899656628273283,0.431254870669933,YDL106C,PHO2,SGDID:S000002264,CDS,CDS,"""Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p; relocalizes to the cytosol in response to hypoxia""",Verified ORF
1729,4,274059,0.0650390752001377,0.0902330186546248,0.471515665916274,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1730,4,274409,0.0698073047791017,0.0914825104601371,0.445932946165435,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1731,4,274840,0.0185909309957133,0.0903875228568595,0.837159226071026,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1732,4,274870,0.0470640128426116,0.0897397949539423,0.600294928755699,YDL104C,QRI7,SGDID:S000002262,CDS,CDS,"""Protein involved in threonylcarbamoyl adenosine biosynthesis; Sua5p and Qri7p are necessary and sufficient for RNA t6A modification in vitro; highly conserved mitochondrial protein; essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD ; both of which are also required for tRNA t6A modification; when directed to the cytoplasm ; complements the essential function of Kae1p in the KEOPS complex""",Verified ORF
1733,4,274922,0.0197845243476011,0.0898736555562386,0.825891648158692,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1734,4,274930,0.0554769218400668,0.0899874955240129,0.537964645134587,YDL104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1738,4,275180,0.0413768175337643,0.0898396814686239,0.645395879651759,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1739,4,275191,0.0684283788957569,0.0899865101704206,0.447505620140598,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1740,4,275289,0.0886710983568151,0.0901433377399749,0.325952591384578,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1741,4,275562,0.0621548834971253,0.0908615486996966,0.494385173048479,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1742,4,275637,0.0830260287454725,0.0910447187139255,0.362430115045473,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1743,4,275645,0.093586531610794,0.0917350015249487,0.308340118041451,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1744,4,275715,0.0845923386216736,0.0907693220414077,0.35200006278116,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1745,4,275721,0.0761920832886809,0.0904728560642992,0.400271913334602,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1746,4,275859,0.0625562427178292,0.090901684396722,0.491794722339574,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1747,4,275865,0.0821924376825705,0.0905359365050817,0.364580390251382,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1748,4,275877,0.0784610539862252,0.0904112710036668,0.386080359340817,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1749,4,276015,0.033890016691577,0.0907573867517283,0.709064998591422,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1750,4,276066,0.0590709160943723,0.0918694810108689,0.520649727853712,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1751,4,276194,0.0539751944099469,0.0906012798496919,0.551727838246023,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1752,4,276201,0.027275579614475,0.091551056356384,0.765933750215827,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1753,4,276375,0.0268768147639071,0.0902554626364881,0.766041668401579,YDL103C,QRI1,SGDID:S000002261,CDS,CDS,"""UDP-N-acetylglucosamine pyrophosphorylase; catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc) ; which is important in cell wall biosynthesis ; protein N-glycosylation ; and GPI anchor biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
1754,4,276645,0.0311195599120988,0.0924718940122519,0.736671254836235,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1755,4,276806,0.148155012193119,0.0924632714607519,0.109981039238778,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1756,4,276820,0.11615648746477,0.0932635177813231,0.213786778496522,YDL102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1757,4,276934,0.133575854290199,0.0924931054515905,0.149577854677779,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1758,4,277129,0.141415966223231,0.0928071187405458,0.128463505109637,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1759,4,277137,0.108693065973366,0.0934740424385677,0.245689845437828,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1760,4,277249,0.136132513905362,0.0922024720044622,0.140714115198441,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1761,4,277276,0.0965511879081731,0.0916536727287501,0.292862186623947,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1762,4,277639,0.0838313886155002,0.0919687421522169,0.362643262137258,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1763,4,277649,0.0709470868922075,0.0924143897445012,0.443175045473233,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1764,4,277971,0.102238638913071,0.091479790566313,0.264494061722822,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1765,4,278164,0.151286346907521,0.0900671955539531,0.0938994263504112,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1766,4,278914,0.121564345328139,0.0898031419543608,0.176705896851481,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1767,4,278971,0.119958909832451,0.0901202425648134,0.184015685868723,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1768,4,279037,0.0910862355913331,0.0907810451638636,0.316373595390791,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1769,4,280703,0.099116402660288,0.0912337123997871,0.278042883278728,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1770,4,280859,0.0338266366384299,0.0911692158872604,0.710836755528796,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1771,4,280934,0.0699288006102143,0.0912204447473614,0.443836892427823,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1772,4,282594,0.094719360545493,0.0923157403943634,0.3055767386175,YDL100C,GET3,SGDID:S000002258,CDS,CDS,"""Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; functions as a chaperone under ATP-depleted oxidative stress conditions; subunit of GET complex ; involved in ATP dependent Golgi to ER trafficking and insertion of tail-anchored (TA) proteins into ER membrane under non-stress conditions; binds as dimer to transmembrane domain (TMD) cargo ; shielding TMDs from aqueous solvent; protein abundance increases under DNA replication stress""",Verified ORF
1773,4,282713,0.072036960982619,0.0911591105176255,0.42992209051804,YDL100C,GET3,SGDID:S000002258,CDS,CDS,"""Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; functions as a chaperone under ATP-depleted oxidative stress conditions; subunit of GET complex ; involved in ATP dependent Golgi to ER trafficking and insertion of tail-anchored (TA) proteins into ER membrane under non-stress conditions; binds as dimer to transmembrane domain (TMD) cargo ; shielding TMDs from aqueous solvent; protein abundance increases under DNA replication stress""",Verified ORF
1774,4,283570,0.100862554503706,0.0907222242515167,0.266992208078047,YDL099W,BUG1,SGDID:S000002257,CDS,CDS,"""Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog ; Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",Verified ORF
1775,4,283830,0.116328993354851,0.0905427808523699,0.199706037702869,YDL099W,BUG1,SGDID:S000002257,CDS,CDS,"""Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog ; Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",Verified ORF
1776,4,285234,0.0913962584349988,0.0906644875834818,0.314110771663557,YDL098C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1778,4,285568,0.0273905950022735,0.0912502446695409,0.764224100206962,YDL097C,RPN6,SGDID:S000002255,CDS,CDS,"""Essential ; non-ATPase regulatory subunit of the 26S proteasome lid; required for the assembly and activity of the 26S proteasome; the human homolog (S9 protein) partially rescues Rpn6p depletion; protein abundance increases in response to DNA replication stress""",Verified ORF
1779,4,287068,0.0344393491795187,0.0916991988960449,0.707463140477245,YDL096C,OPI6,SGDID:S000002254,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verified gene PMT1/YDL095W; YDL096C is not essential""",Dubious ORF
1782,4,289631,0.0171394574775396,0.090597264658897,0.850058157914449,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1783,4,289647,3.8034041864865e-05,0.0906775734390941,0.999665570125728,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1784,4,290003,-0.0052228720837761,0.0908699160706522,0.954198256633207,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1785,4,290096,0.0471937975408381,0.0915018309779431,0.606338715502215,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1786,4,291044,0.037899005467336,0.0910229950018889,0.677394239191929,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1787,4,291531,0.0302154550448142,0.0902524712272901,0.737983764632278,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1788,4,292625,0.0351855076160104,0.0899599105458222,0.695941320038891,YDL092W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1789,4,292985,0.0256984808763017,0.0922868289235058,0.780819894835629,YDL092W,SRP14,SGDID:S000002250,CDS,CDS,"""Signal recognition particle (SRP) subunit; interacts with the RNA component of SRP to form the Alu domain ; which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting; homolog of mammalian SRP14""",Verified ORF
1790,4,293190,0.0256984808763017,0.0922868289235058,0.780819894835629,YDL092W,SRP14,SGDID:S000002250,CDS,CDS,"""Signal recognition particle (SRP) subunit; interacts with the RNA component of SRP to form the Alu domain ; which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting; homolog of mammalian SRP14""",Verified ORF
1791,4,293625,0.0382379871953606,0.0904035117793321,0.672574590457615,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1792,4,294073,0.0441500164966881,0.09066289257519,0.626582545865282,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1793,4,294288,0.0382416966566561,0.0910796398812073,0.674835149372561,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1794,4,294760,0.0460621873144864,0.0903128608600238,0.610349813628494,YDL091C,UBX3,SGDID:S000002249,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1795,4,297290,0.0312558036142438,0.0904111137991273,0.729768449329511,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1796,4,297499,0.0270616886425363,0.0917575205685002,0.768223701005131,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1797,4,297638,0.0407197236804437,0.0902407764535811,0.652097845158924,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
