SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2497,4,975354,0.114489622981562,0.088169733689278,0.194958459405222,YDR259C,YAP6,SGDID:S000002667,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2498,4,975573,0.113890963709816,0.0887410194958753,0.200190935167264,YDR259C,YAP6,SGDID:S000002667,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2499,4,975702,0.0693696910589134,0.0888925688177993,0.435692127893928,YDR259C,YAP6,SGDID:S000002667,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2504,4,976707,0.0881551082032084,0.0896455631338759,0.326096952602393,YDR259C,YAP6,SGDID:S000002667,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2505,4,977037,0.0450824675417477,0.08901618372232,0.612855203211031,YDR260C,SWM1,SGDID:S000002668,CDS,CDS,"""Subunit of the anaphase-promoting complex (APC); APC is an E3 ubiquitin ligase that regulates the metaphase-anaphase transition and exit from mitosis; required for activation of the daughter-specific gene expression and spore wall maturation""",Verified ORF
2506,4,977428,0.0829552060008676,0.0888595883031885,0.35117222180336,YDR260C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2507,4,979983,0.0730358444549265,0.0883576035551255,0.409025710994254,XUT_4F-449,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2508,4,980596,0.100974190042753,0.0899899977763204,0.262599511571855,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2509,4,980779,0.116871385303104,0.0885213572143192,0.187602971840821,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2510,4,980835,0.016608657049843,0.0883218285867369,0.85094783912174,YDRWdelta19_NFR/NDR,,,Promoter,Promoter,,Promoter
2511,4,996583,0.0389954051157932,0.089059412270513,0.661756781355162,YDR264C,AKR1,SGDID:S000002672,CDS,CDS,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2512,4,997624,0.0525199915583976,0.0890067794475958,0.555523039447702,YDR264C,AKR1,SGDID:S000002672,CDS,CDS,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2513,4,998174,0.0438261842755344,0.0883303853799948,0.620088879122981,YDR264C,AKR1,SGDID:S000002672,CDS,CDS,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2514,4,1112991,0.0509572367650887,0.0883979720825908,0.564676703974804,YDR323C,PEP7,SGDID:S000002731,CDS,CDS,"""Adaptor protein involved in vesicle-mediated vacuolar protein sorting; multivalent adaptor protein; facilitates vesicle-mediated vacuolar protein sorting by ensuring high-fidelity vesicle docking and fusion ; which are essential for targeting of vesicles to the endosome; required for vacuole inheritance""",Verified ORF
2515,4,1118719,0.0698455839501236,0.0885485813027167,0.430768476557391,YDR325W,YCG1,SGDID:S000002733,CDS,CDS,"""Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation ; chromosome segregation and chromatin binding by the complex; required for tRNA genes clustering at the nucleolus; required for replication slow zone breakage following Mec1p inactivation; transcription is cell cycle regulated ; peaking in mitosis and declining in G1; protein is constitutively degraded by the proteasome; rate limiting for condensin recruitment to chromatin""",Verified ORF
2516,4,1123519,0.0670539421914558,0.0886480150661267,0.449909967776657,YDR326C,YSP2,SGDID:S000002734,CDS,CDS,"""Sterol-binding protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; contains two StART-like domains that bind sterols and a GRAM domain; co-localizes to puncta in the cortical ER with Sip3p; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes""",Verified ORF
2517,4,1123610,-0.0127170898808581,0.0882622844201957,0.885517191936461,YDR326C,YSP2,SGDID:S000002734,CDS,CDS,"""Sterol-binding protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; contains two StART-like domains that bind sterols and a GRAM domain; co-localizes to puncta in the cortical ER with Sip3p; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes""",Verified ORF
2518,4,1123959,0.045633378554474,0.0887333256798151,0.607381165722298,YDR326C,YSP2,SGDID:S000002734,CDS,CDS,"""Sterol-binding protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; contains two StART-like domains that bind sterols and a GRAM domain; co-localizes to puncta in the cortical ER with Sip3p; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes""",Verified ORF
2519,4,1126543,0.0737686002816846,0.089116999501101,0.408358617231466,YDR329C,PEX3,SGDID:S000002737,CDS,CDS,"""Peroxisomal membrane protein (PMP); required for proper localization and stability of PMPs; anchors peroxisome retention factor Inp1p at the peroxisomal membrane; interacts with Pex19p""",Verified ORF
2520,4,1127480,0.0174343314756964,0.0881334700992435,0.84330181699327,YDR329C,PEX3,SGDID:S000002737,CDS,CDS,"""Peroxisomal membrane protein (PMP); required for proper localization and stability of PMPs; anchors peroxisome retention factor Inp1p at the peroxisomal membrane; interacts with Pex19p""",Verified ORF
2521,4,1133634,0.0296960589378848,0.0882639691996331,0.736734484041536,YDR333C,RQC1,SGDID:S000002741,CDS,CDS,"""Component of the ribosome quality control complex (RQC); RQC (Rqc1p-Rkr1p-Rqc2p-Cdc48p-Npl4p-Ufd1p) is a ribosome-bound complex required for the degradation of polypeptides arising from stalled translation; required along with Rkr1p for recruitment of the Cdc48p-Npl4p-Ufd1p AAA ATPase complex to the RQC""",Verified ORF
2522,4,1137173,0.0127639606142006,0.0885253999159607,0.885437325869525,YDR334W,SWR1,SGDID:S000002742,CDS,CDS,"""Swi2/Snf2-related ATPase; catalytic subunit of SWR1 complex ; which exchanges histone variant H2A.Z (Htz1p) for chromatin-bound histone H2A; N-terminus can deliver H2A.Z-H2B dimer to DNA-(H3-H4)2 tetrasome; relocalizes to cytosol in response to hypoxia; chronological aging factor ; mediates lifespan extension by dietary restriction""",Verified ORF
2523,4,1138274,0.004519251917099,0.0886601293192631,0.959376053350701,YDR334W,SWR1,SGDID:S000002742,CDS,CDS,"""Swi2/Snf2-related ATPase; catalytic subunit of SWR1 complex ; which exchanges histone variant H2A.Z (Htz1p) for chromatin-bound histone H2A; N-terminus can deliver H2A.Z-H2B dimer to DNA-(H3-H4)2 tetrasome; relocalizes to cytosol in response to hypoxia; chronological aging factor ; mediates lifespan extension by dietary restriction""",Verified ORF
2524,4,1138987,0.0002584428687692,0.0880192797627419,0.99765890733248,YDR334W,SWR1,SGDID:S000002742,CDS,CDS,"""Swi2/Snf2-related ATPase; catalytic subunit of SWR1 complex ; which exchanges histone variant H2A.Z (Htz1p) for chromatin-bound histone H2A; N-terminus can deliver H2A.Z-H2B dimer to DNA-(H3-H4)2 tetrasome; relocalizes to cytosol in response to hypoxia; chronological aging factor ; mediates lifespan extension by dietary restriction""",Verified ORF
2525,4,1141284,0.0121294633291685,0.0888813723172439,0.891529112879997,YDR335W,MSN5,SGDID:S000002743,CDS,CDS,"""Karyopherin; involved in nuclear import and export of proteins ; including import of replication protein A and export of Far1p and transcription factors Swi5p ; Swi6p ; Msn2p ; and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm; exportin-5 homolog""",Verified ORF
2526,4,1144564,0.0099092329849815,0.0900450486278117,0.912434235438838,YDR335W,MSN5,SGDID:S000002743,CDS,CDS,"""Karyopherin; involved in nuclear import and export of proteins ; including import of replication protein A and export of Far1p and transcription factors Swi5p ; Swi6p ; Msn2p ; and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm; exportin-5 homolog""",Verified ORF
2537,4,1156518,-0.0135885641827994,0.0883729027140297,0.87788374629676,YDR342C,HXT7,SGDID:S000002750,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity glucose transporter; member of the major facilitator superfamily ; nearly identical to Hxt6p ; expressed at high basal levels relative to other HXTs ; expression repressed by high glucose levels; HXT7 has a paralog ; HXT4 ; that arose from the whole genome duplication""",Verified ORF
2538,4,1156658,-0.0021760848703927,0.0885026359134725,0.980397645903487,YDR342C,HXT7,SGDID:S000002750,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity glucose transporter; member of the major facilitator superfamily ; nearly identical to Hxt6p ; expressed at high basal levels relative to other HXTs ; expression repressed by high glucose levels; HXT7 has a paralog ; HXT4 ; that arose from the whole genome duplication""",Verified ORF
2539,4,1156839,0.0021411974684486,0.0891459006437141,0.980851006264747,YDR342C,HXT7,SGDID:S000002750,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity glucose transporter; member of the major facilitator superfamily ; nearly identical to Hxt6p ; expressed at high basal levels relative to other HXTs ; expression repressed by high glucose levels; HXT7 has a paralog ; HXT4 ; that arose from the whole genome duplication""",Verified ORF
2540,4,1157271,-0.0250581840078241,0.0881282635000096,0.776318348688987,D:1155929-1159261,,,Intergenic region,Intergenic region,between YDR342C and ARS432,Intergenic region
2542,4,1161556,0.0099885857317509,0.088441475634021,0.910142274331098,YDR343C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2543,4,1166231,-0.0017902765232644,0.0884037969315676,0.98385448441009,ACS_4_1166174_-_NFR/NDR,,,Promoter,Promoter,,Promoter
2544,4,1171385,-0.0237399451923773,0.0880516979357897,0.787614983726737,YDR348C,PAL1,SGDID:S000002756,CDS,CDS,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2545,4,1171794,-0.0185837247748302,0.088734131916962,0.834232194207495,YDR348C,PAL1,SGDID:S000002756,CDS,CDS,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2546,4,1171863,0.0017775933834636,0.0881272071278918,0.983918543737,YDR348C,PAL1,SGDID:S000002756,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2547,4,1172380,-0.0698690764171413,0.0894428424336346,0.435232578306208,YDR348C,PAL1,SGDID:S000002756,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2548,4,1172576,-0.0462575985679646,0.0901479135151459,0.608181365053137,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2549,4,1172914,-0.0614072954589333,0.0879696421889496,0.48560486693465,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2550,4,1173839,-0.0502910490889096,0.0881074180046928,0.568503511732785,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2552,4,1175150,-0.105498164261611,0.0884527664932818,0.23378553430546,YDRCsigma6,YDRCsigma6,SGDID:S000006858,Other features,LTR,"""Ty3 LTR""",reverse complement
2553,4,1175327,-0.106766244670064,0.0882420713919032,0.227117467211589,YDRCsigma6,YDRCsigma6,SGDID:S000006858,Other features,LTR,"""Ty3 LTR""",reverse complement
2554,4,1175949,-0.0332298316525312,0.0888469119094786,0.708619762483628,tM(CAU)D_NFR/NDR,,,Promoter,Promoter,,Promoter
2556,4,1176852,-0.0531498129774377,0.0886747157702348,0.549304289430171,YDR350C,ATP22,SGDID:S000002758,CDS,CDS,"""Specific translational activator for the mitochondrial ATP6 mRNA; Atp6p encodes a subunit of F1F0 ATP synthase; localized to the mitochondrial inner membrane""",Verified ORF
2558,4,1181165,-0.0405405424900508,0.0884132426775541,0.646850488031192,YDR351W,SBE2,SGDID:S000002759,CDS,CDS,"""Protein required for bud growth; involved in transport of cell wall components from the Golgi to the cell surface; SBE2 has a paralog ; SBE22 ; that arose from the whole genome duplication""",Verified ORF
2559,4,1184872,-0.045236235601633,0.088261321725468,0.608603361825214,YDR354W,TRP4,SGDID:S000002762,CDS,CDS,"""Anthranilate phosphoribosyl transferase; transferase of the tryptophan biosynthetic pathway; catalyzes the phosphoribosylation of anthranilate; subject to the general control system of amino acid biosynthesis""",Verified ORF
2561,4,1189750,-0.0574385209798928,0.0897462779958359,0.522581228105986,YDR358W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2562,4,1191476,-0.0527909459402667,0.0882473430668705,0.550079637243446,YDR358W,GGA1,SGDID:S000002766,CDS,CDS,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2563,4,1191692,-0.0655448589579191,0.0884733157468857,0.45928099761251,YDR358W,GGA1,SGDID:S000002766,CDS,CDS,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2564,4,1191935,-0.0417892348909894,0.0880991852867412,0.635548592908424,YDR358W,GGA1,SGDID:S000002766,Close to 3'-UTR,Close to 3'-UTR,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2565,4,1197131,-0.0723966751168001,0.0886765038918505,0.414814397696296,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2566,4,1197837,-0.0581507210618014,0.0883258477887025,0.510732229282635,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2567,4,1198548,-0.0419355626407776,0.0883518697049357,0.635335221370411,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2568,4,1213560,-0.0535801460862444,0.0885849230263801,0.545670597438488,YDR366C,YDR366C,SGDID:S000002774,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
2570,4,1215342,-0.0402894772891871,0.0889826469250393,0.650986010877175,YDR369C,XRS2,SGDID:S000002777,CDS,CDS,"""FHA domain-containing component of the Mre11 complex; MRE11-RAD50-XRS2 complex is involved in double strand breaks ; meiotic recombination ; telomere maintenance ; and checkpoint signaling;  FHA domain is required for activation of Tel1p""",Verified ORF
2571,4,1218917,-0.0311538320868185,0.0887390255678537,0.725743386927747,YDR370C,DXO1,SGDID:S000002778,CDS,CDS,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2572,4,1218963,0.0278441686473355,0.0882545276992651,0.752569647892737,YDR370C,DXO1,SGDID:S000002778,CDS,CDS,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2573,4,1219676,0.0366181832115354,0.0896519608813176,0.683192297918131,YDR371W,CTS2,SGDID:S000002779,CDS,CDS,"""Putative chitinase; functionally complements A. gossypii cts2 mutant sporulation defect""",Uncharacterized ORF
2574,4,1222379,0.0250796281078374,0.0891230606655702,0.778565068474909,YDR372C,VPS74,SGDID:S000002780,Close to 3'-UTR,Close to 3'-UTR,"""Golgi PI4K effector ; PtdIns4P sensor ; and retention receptor; interacts with glycosyltransferases ; and in the PtdIns4P-bound state mediates retention of these enzymes in the Golgi; PtdIns4P sensor that limits PI4K signaling and regulates lipid homeostasis ; interacting with the catalytic domain of Sac1p ; the major PtdIns4P phosphatase ; directing dephosphosphorylation of the Golgi pool of PtdIns4P; tetramerization required for function; contributes to telomere function; ortholog of human GOLPH3""",Verified ORF
2575,4,1222542,0.0200092077993725,0.0891281290695291,0.822498654572848,YDR373W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2576,4,1224469,0.0314197540321782,0.0883600385698582,0.722361651868711,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2577,4,1225163,0.0148691217743549,0.0897948451975351,0.868574468594314,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2578,4,1225198,-0.026791897864793,0.0895174824432758,0.764893123055582,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2579,4,1225542,0.0041871514071565,0.0898244786700537,0.96284658464422,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2580,4,1226443,0.0158387264287336,0.088246226386155,0.857661185210329,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2581,4,1227990,-0.0009363165210259,0.0888908182190356,0.991601722572597,YDR376W,ARH1,SGDID:S000002784,CDS,CDS,"""Oxidoreductase of the mitochondrial inner membrane; involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability""",Verified ORF
2582,4,1234689,-0.0312047547477042,0.0882374088868707,0.723815754480342,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2583,4,1235338,-0.0477676917256681,0.0883434821477043,0.589052492637969,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2584,4,1235719,-0.0485949147919104,0.0882151295604817,0.58207244939644,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2586,4,1242195,-0.0648114852992819,0.0883127126250809,0.463505217954586,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2587,4,1242241,-0.0327269228700405,0.088499621308215,0.711755263224187,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2588,4,1242383,-0.0279280606794805,0.088739233930321,0.753159778406646,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2589,4,1246177,-0.0112837936946841,0.0881293724690712,0.898192842383074,YDR386W,MUS81,SGDID:S000002794,CDS,CDS,"""Subunit of structure-specific Mms4p-Mus81p endonuclease; cleaves branched DNA; involved in DNA repair ; replication fork stability ; and joint molecule formation/resolution during meiotic recombination; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); helix-hairpin-helix protein; phosphorylation of non-catalytic subunit Mms4p by Cdc28p and Cdcp during mitotic cell cycle activates function of Mms4p-Mus81p""",Verified ORF
2590,4,1248530,-0.0184427238689427,0.0884944585177567,0.835032628383061,YDR387C,CIN10,SGDID:S000002795,CDS,CDS,"""Putative transporter; member of the sugar porter family; non-essential gene; overexpression results in elevated colony sectoring ; an indicator of chromosomal instability""",Uncharacterized ORF
2591,4,1248695,0.0004488706952993,0.0884248520794858,0.995952586940379,YDR387C,CIN10,SGDID:S000002795,CDS,CDS,"""Putative transporter; member of the sugar porter family; non-essential gene; overexpression results in elevated colony sectoring ; an indicator of chromosomal instability""",Uncharacterized ORF
2592,4,1257382,-0.0312481115274347,0.0887445999791934,0.72496376652337,YDR391C,YDR391C,SGDID:S000002799,CDS,CDS,"""Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2593,4,1257441,-0.0417906262070285,0.0888751026639429,0.638490026389131,YDR391C,YDR391C,SGDID:S000002799,CDS,CDS,"""Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2594,4,1259337,-0.0369221078274925,0.089726236869587,0.680957616472483,YDR392W,SPT3,SGDID:S000002800,CDS,CDS,"""Subunit of the SAGA and SAGA-like transcriptional regulatory complexes; interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes ; also functions to inhibit transcription at some promoters; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2595,4,1261236,-0.0374549828627626,0.088374367374543,0.671953919135214,YDR393W,SHE9,SGDID:S000002801,CDS,CDS,"""Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex""",Verified ORF
2596,4,1261386,-0.0526298541020316,0.0885935951083141,0.55285291943387,YDR394W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2597,4,1261899,-0.0634725514427476,0.0883098685518112,0.472771617063065,YDR394W,RPT3,SGDID:S000002802,CDS,CDS,"""ATPase of the 19S regulatory particle of the 26S proteasome; one of ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; substrate of N-acetyltransferase B""",Verified ORF
2599,4,1266919,-0.102219048354743,0.0886871302187668,0.249862561092519,YDR397C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2600,4,1267444,-0.104206542499179,0.0887961649273926,0.24136740541823,YDR398W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2601,4,1268273,-0.101825973959156,0.0886656341662029,0.251570110384548,YDR398W,UTP5,SGDID:S000002806,CDS,CDS,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
