snp_id,snps_annotations
2807,ORF_XUT
2808,ORF_XUT
2809,ORF_XUT
2810,ORF_XUT
2811,ORF_XUT
2812,ORF_XUT
2813,ORF_XUT
2814,ORF_XUT
2815,ORF_XUT
2816,ORF_XUT
2817,ORF_XUT
2818,ORF_XUT
2819,XUT
2820,XUT
2821,XUT
2822,XUT
2823,XUT
2824,XUT
2825,XUT
2826,XUT
2827,XUT
2828,XUT
2829,XUT
2830,XUT
2831,XUT
2832,XUT
2833,XUT
2834,XUT
2835,XUT
2836,XUT
2839,ORF
2840,ORF
2842,ORF
2846,ORF
2852,ORF
2853,ORF
2854,ORF
2855,ORF
2856,ORF
2857,ORF
2858,ORF
2859,ORF
2860,ORF
2861,ORF
2863,ORF_XUT
2865,ORF
2866,ORF
2867,ORF
2868,ORF_CUT
2870,ORF_XUT
2871,ORF_XUT
2872,ORF
2874,ORF
2875,ORF
2876,ORF
2877,ORF
2879,CUT
2886,ORF
2889,ORF
2890,ORF_XUT
2891,ORF
2892,ORF
2894,ORF
2895,ORF
2896,ORF
2897,ORF
2898,ORF
2900,ORF
2904,ORF_XUT
2905,ORF_XUT
2906,ORF_XUT
2907,ORF_XUT
2908,ORF_XUT
2909,ORF_XUT
2910,XUT
2912,ORF
2913,ORF
2914,ORF
2915,ORF
2916,ORF
2917,ORF
2922,ORF
2923,ORF
2924,ORF
2925,ORF
2926,ORF
2927,ORF
2928,ORF
2929,ORF
2930,ORF
2931,ORF
2932,ORF
2934,ORF
2935,ORF
2938,XUT
2939,XUT
2940,ORF_XUT
2941,XUT
2942,XUT
2943,XUT
2947,ORF
2949,ORF
2950,ORF
2951,ORF
2952,ORF
2953,ORF
2954,ORF
2955,ORF
2956,ORF
2957,ORF
2958,ORF
2959,ORF
2960,ORF
2961,ORF
2970,ORF
2974,ORF
2975,ORF
2976,ORF
2977,ORF_XUT
2978,ORF_XUT
2979,ORF
2984,ORF_SUT
2985,ORF_SUT
2986,XUT
2987,ORF
2988,ORF
2989,ORF
2990,ORF
2991,ORF
2992,SUT_XUT
2993,ORF
2996,ORF_SUT_XUT
2997,XUT
2998,ORF
2999,ORF
3000,ORF
3001,XUT
3002,ORF
3003,ORF
3004,ORF
3005,ORF
3006,ORF
3007,ORF
3008,ORF
3011,ORF
3014,ORF
3017,ORF
3018,ORF
3020,ORF
3021,ORF
3022,SUT_XUT
3023,SUT_XUT
3024,SUT_XUT
3025,ORF
3026,ORF
3027,ORF
3028,ORF_SUT
3034,XUT
3035,ORF
3036,ORF
3037,ORF_XUT
3038,ORF_XUT
3039,ORF_XUT
3040,XUT
3042,ORF
3044,ORF
3045,ORF
3046,ORF
3047,ORF
3048,ORF
3049,ORF
3050,ORF
3051,ORF
3052,ORF
3053,ORF
3054,ORF
3059,ORF
3060,ORF
3061,ORF
3062,ORF
3063,ORF
3064,ORF_CUT
3065,CUT
3072,ORF
3073,ORF
3076,ORF
3077,ORF
3078,ORF
3079,ORF
3080,ORF
3081,ORF
3082,ORF
3083,ORF
3085,ORF_CUT
3086,ORF_XUT
3087,ORF_XUT
3088,ORF_XUT
3089,SUT
3090,SUT_XUT
3091,SUT_XUT
3092,SUT_XUT
3093,ORF
3094,ORF
3095,ORF
3096,ORF
3097,ORF
3099,XUT
3100,XUT
3101,XUT
3105,ORF
3106,ORF
3108,CUT
3109,ORF
3113,XUT
3117,ORF_CUT
3119,ORF
3123,ORF
3124,ORF
3126,CUT
3127,CUT_XUT
3129,ORF
3132,ORF
3133,ORF
3134,SUT_XUT
3135,SUT_XUT
3136,SUT_XUT
3137,ORF_SUT_XUT
3138,ORF_SUT_XUT
3140,XUT
3141,ORF
3142,SUT_XUT
3143,SUT_XUT
3146,ORF
3147,XUT
3148,ORF
3149,ORF
3152,ORF
3153,ORF
3154,ORF
3155,ORF
3156,ORF
3157,ORF
3158,ORF
3159,ORF
3160,ORF
3161,ORF
3162,ORF
3164,ORF
3165,ORF_CUT
3166,ORF
3167,ORF
3168,XUT
3169,ORF
3170,ORF_XUT
3171,ORF
3172,ORF
3175,ORF_CUT
3176,ORF_CUT
3177,ORF
3179,ORF
3180,XUT
3181,ORF
3182,ORF
3184,ORF
3185,ORF
3186,ORF
3187,ORF
3188,ORF
3189,ORF
3191,SUT_XUT
3192,XUT
3193,ORF
3194,ORF
3198,ORF
3199,ORF
3200,ORF
3201,ORF
3203,ORF
3204,ORF
3205,ORF
3206,ORF
3209,ORF
3210,ORF
3211,ORF
3212,ORF_XUT
3213,ORF
3214,ORF
3215,ORF
3217,ORF
3223,ORF
3224,ORF
3225,ORF
3226,CUT
3228,ORF_CUT
3229,ORF
3230,ORF
3234,CUT
3236,ORF_CUT
3239,ORF
3247,ORF
3248,ORF_XUT
3249,XUT
3250,ORF
3256,ORF_XUT
3257,ORF
3258,ORF
3259,ORF
3260,ORF
3261,ORF
3262,ORF
3263,ORF
3264,CUT
3265,ORF
3266,ORF
3267,ORF
3268,ORF
3269,ORF
3273,ORF
3274,ORF_SUT
3275,ORF
3276,ORF
3279,ORF
3280,ORF
3281,SUT_XUT
3282,SUT_XUT
3283,SUT
3284,SUT
3285,ORF
3286,ORF
3287,ORF
3288,ORF
3289,ORF
3290,ORF
3291,ORF
3292,ORF
3294,ORF
3295,ORF
3296,ORF
3299,ORF
3300,ORF
3301,ORF
3303,ORF_XUT
3304,ORF_XUT
3305,ORF
3307,ORF
3308,ORF
3309,ORF
3310,ORF
3311,ORF
3312,ORF
3313,ORF_XUT
3315,ORF_SUT
3317,ORF_XUT
3318,ORF_XUT
3319,ORF_XUT
3321,ORF
3323,ORF
3326,ORF
3327,SUT_XUT
3328,SUT_XUT
3329,XUT
3331,ORF
3332,ORF
3336,ORF
3338,ORF
3339,XUT
3340,SUT_XUT
3341,SUT_XUT
3342,SUT_XUT
3343,SUT_XUT
3344,SUT_XUT
3345,ORF
3346,ORF
3347,ORF
3348,ORF
3349,ORF
3351,ORF_SUT
3387,ORF
3388,ORF
3389,ORF
3390,ORF
3391,ORF
3392,ORF
3393,ORF
3394,ORF
3395,ORF
3396,ORF
3397,ORF
3398,ORF
3399,ORF
3400,ORF
3401,ORF
3402,ORF
3403,ORF
3404,ORF
3405,ORF
3406,ORF
3407,ORF
3408,ORF
3409,ORF
3410,ORF
3411,ORF
3412,ORF
3413,ORF
3414,ORF
3415,ORF
3419,SUT
3420,SUT
3421,SUT
3422,SUT
3423,SUT
3424,SUT
3425,SUT
3426,SUT
3427,SUT
3428,SUT
3429,SUT
3430,SUT
3431,SUT
3432,SUT
3433,SUT
3434,SUT
3435,SUT
3436,SUT
3437,SUT
3438,SUT
3439,SUT
3440,SUT
3441,SUT
3442,SUT
3443,SUT
3444,SUT
3445,SUT
3446,SUT
3447,SUT
3448,SUT
3449,SUT
3450,SUT
3451,SUT
3452,SUT
3453,SUT
3454,SUT
3455,SUT
3456,SUT
3457,SUT
3458,SUT
3459,SUT
3460,SUT
3461,SUT
3462,SUT
3463,SUT
3464,SUT
3465,SUT
3466,SUT
3467,SUT
3468,SUT
3469,SUT
3470,SUT
3471,SUT
3472,SUT
3473,SUT
3474,SUT
3475,SUT
3476,SUT
3477,SUT
3478,SUT
3479,SUT
3480,SUT
3481,SUT
3482,SUT
3483,SUT
3484,SUT
3485,SUT
3486,SUT
3487,SUT
3488,SUT
3489,SUT
3490,SUT
3491,SUT
3492,SUT
3493,SUT
3494,SUT
3558,XUT
3559,XUT
3560,XUT
3561,XUT
3562,XUT
3563,XUT
3564,XUT
3565,XUT
3566,XUT
3567,XUT
3568,XUT
3569,ORF_XUT
3570,ORF_XUT
3571,ORF_XUT
3572,ORF_XUT
3573,ORF_XUT
3574,ORF_XUT
3575,ORF_XUT
3576,ORF_XUT
3577,ORF_XUT
3578,ORF
3579,ORF
3580,ORF
3581,ORF
3582,ORF
3583,ORF
3584,ORF
3585,ORF
3586,ORF
3587,ORF
3588,ORF
3591,ORF
3592,ORF
3593,ORF
3594,ORF
3595,ORF
3596,ORF
3597,ORF
3601,XUT
3604,CUT
3605,ORF_XUT
3606,XUT
3607,XUT
3608,XUT
3609,XUT
3610,XUT
3611,XUT
3612,ORF
3613,ORF
3615,ORF
3616,ORF
3617,ORF
3618,ORF
3619,XUT
3620,XUT
3622,ORF
3625,ORF
3626,ORF
3627,ORF
3628,ORF
3629,ORF
3630,ORF
3631,ORF
3632,ORF
3633,ORF
3634,ORF
3635,ORF
3636,ORF
3637,ORF_CUT
3638,ORF_CUT
3639,ORF
3641,ORF
3642,ORF
3643,ORF
3644,ORF
3645,ORF
3649,ORF
3650,ORF
3651,ORF
3652,ORF
3654,SUT_XUT
3655,ORF
3657,ORF
3660,ORF
3662,ORF
3667,ORF
3668,ORF
3669,ORF
3670,ORF
3671,ORF
3672,ORF
3673,ORF
3674,ORF
3676,ORF
3677,ORF
3681,XUT
3682,ORF_SUT
3683,ORF_SUT
3684,ORF_SUT_XUT
3685,ORF_SUT_XUT
3686,ORF
3687,ORF
3688,ORF
3689,ORF
3690,ORF
3691,ORF
3692,ORF
3693,ORF
3694,ORF
3695,ORF
3696,ORF
3697,ORF
3698,ORF_SUT
3699,ORF
3700,ORF
3701,ORF
3702,XUT
3703,XUT
3704,ORF
3705,SUT_XUT
3717,ORF
3718,ORF
3719,ORF
3720,XUT
3721,XUT
3722,XUT
3725,ORF
3726,ORF
3727,CUT
3729,ORF
3730,ORF
3731,ORF
3733,ORF
3734,XUT
3735,SUT_XUT
3736,ORF
3737,ORF
3738,ORF
3739,ORF
3741,ORF
3743,ORF
3749,ORF_SUT
3750,ORF_SUT
3751,ORF_SUT
3752,ORF_SUT
3755,ORF
3756,ORF
3757,ORF
3758,ORF
3759,ORF
3761,ORF
3762,ORF
3763,ORF
3764,ORF
3765,ORF
3766,ORF
3767,ORF
3772,ORF
3773,XUT
3774,ORF
3776,ORF
3779,ORF
3780,ORF
3781,ORF
3782,ORF_XUT
3783,ORF
3784,ORF
3785,ORF
3786,ORF
3787,ORF
3788,ORF
3789,ORF
3791,ORF
3792,ORF
3793,ORF
3794,ORF
3801,ORF
3802,ORF
3803,ORF
3805,ORF
3806,ORF
3807,ORF
3808,ORF
3811,ORF
3812,ORF
3813,CUT
3814,CUT
3815,CUT
3816,CUT
3817,CUT
3821,ORF
3822,ORF
3823,ORF
3824,CUT_XUT
3826,ORF
3827,ORF
3828,ORF
3830,SUT_XUT
3831,SUT_XUT
3835,CUT
3836,CUT
3837,CUT
3838,ORF
3839,ORF
3840,ORF
3841,ORF
3850,ORF
3865,ORF
3869,SUT
3870,SUT
3871,SUT_XUT
3879,XUT
3880,ORF
3881,ORF
3882,ORF_XUT
3884,ORF
3885,SUT_XUT
3886,ORF_SUT_XUT
3887,ORF_SUT_XUT
3888,ORF_SUT_XUT
3889,ORF_XUT
3890,ORF_SUT_XUT
3891,ORF_SUT_XUT
3892,ORF_SUT_XUT
3893,ORF_SUT_XUT
3894,ORF_SUT_XUT
3895,ORF_SUT_XUT
3896,ORF_SUT_XUT
3897,ORF_SUT_XUT
3901,ORF
3902,ORF
3903,ORF
3905,ORF
3907,ORF
3911,ORF
3912,ORF
3913,ORF
3914,ORF
3915,ORF
3916,ORF
3917,ORF
3918,ORF
3924,ORF
3925,CUT
3928,ORF
3929,ORF
3930,ORF
3931,ORF
3934,ORF
3942,ORF
3944,ORF
3947,ORF
3948,ORF
3949,XUT
3950,ORF
3951,ORF
3952,ORF_XUT
3953,ORF
3956,ORF
3957,ORF
3958,ORF
3959,ORF_SUT_XUT
3960,ORF_SUT_XUT
3962,ORF
3968,XUT
3970,ORF
3973,ORF_XUT
3976,ORF
3977,ORF
3978,ORF
3979,ORF
3980,ORF
3981,ORF
3984,ORF
3985,ORF
3986,ORF
3987,ORF
3988,ORF
3989,ORF
3990,ORF
3991,ORF
3992,ORF
3993,ORF
3996,ORF_XUT
3997,ORF_CUT
3998,ORF_CUT
4001,ORF
4002,ORF
4003,SUT_XUT
4006,ORF
4011,CUT
4015,ORF
4017,ORF
4018,ORF
4019,ORF
4020,ORF
4021,ORF
4022,ORF
4023,ORF
4024,ORF
4025,ORF
4026,ORF
4027,ORF
4028,ORF
4029,ORF
4030,SUT_XUT
4031,ORF
4032,ORF
4033,ORF
4034,ORF
4035,ORF
4036,ORF
4038,XUT
4039,XUT
4044,ORF
4047,ORF
4048,ORF
4049,CUT_XUT
4050,ORF
4051,ORF_CUT
4052,ORF
4055,ORF
4056,ORF
4057,ORF
4058,ORF
4061,ORF
4062,ORF
4063,ORF
4064,ORF
4065,ORF
4067,ORF
4068,ORF
4069,ORF
4073,ORF_XUT
4077,ORF
4078,ORF
4083,XUT
4085,ORF
4086,ORF_XUT
4088,ORF
4091,ORF
4092,ORF
4093,ORF
4094,ORF
4100,ORF
4101,ORF
4110,ORF
4111,SUT_XUT
4112,SUT_XUT
4113,SUT_XUT
4114,SUT_XUT
4115,SUT_XUT
4118,ORF
4119,ORF
4120,ORF
4121,ORF
4122,ORF
4123,ORF
4124,ORF
4125,ORF
4126,ORF
4127,ORF
4128,ORF_CUT
4129,ORF
4130,ORF
4131,ORF
4132,ORF
4133,ORF
4134,ORF
4136,CUT
4137,CUT
4138,CUT
4139,CUT
4140,ORF
4141,ORF
4142,ORF
4143,ORF
4144,ORF
4145,ORF_SUT_XUT
4146,ORF
4147,ORF
4148,ORF
4149,SUT
4150,ORF_CUT
4151,ORF_CUT
4155,ORF_SUT
4156,ORF_SUT
4157,ORF_SUT
4161,ORF_CUT
4162,ORF
4164,ORF_CUT
4165,ORF
4168,ORF
4169,ORF
4170,ORF
4172,ORF
4173,ORF
4177,ORF
4178,ORF
4179,ORF
4181,ORF
4183,ORF
4184,ORF
4185,ORF
4188,ORF
4189,ORF
4191,XUT
4192,ORF
4193,ORF
4197,ORF
4198,ORF
4199,ORF
4204,ORF
4207,CUT
4208,CUT
4209,CUT
4214,ORF
4215,ORF
4216,ORF
4217,ORF
4218,ORF
4220,ORF
4221,ORF
4225,ORF
4226,ORF
4227,CUT
4229,XUT
4230,ORF_XUT
4231,ORF
4232,ORF
4233,ORF
4234,ORF
4236,ORF
4237,ORF_CUT_XUT
4238,ORF
4239,ORF
4240,ORF
4243,ORF
4244,SUT
4245,SUT
4246,SUT
4247,SUT
4248,SUT
4249,SUT
4250,SUT
4251,SUT_XUT
4252,SUT_XUT
4253,SUT_XUT
4254,SUT_XUT
4255,SUT_XUT
4261,ORF
4266,CUT
4267,ORF
4270,ORF
4271,ORF
4273,ORF
4274,ORF
4275,ORF
4278,ORF
4279,ORF
4280,ORF
4282,ORF
4283,ORF
4285,ORF
4286,ORF
4287,ORF
4288,ORF
4289,ORF
4290,ORF
4291,ORF
4292,ORF
4293,ORF
4294,ORF
4295,ORF
4296,ORF
4300,ORF
4302,ORF
4303,ORF
4304,ORF
4305,ORF
4306,ORF
4307,ORF
4308,ORF
4310,ORF
4311,ORF
4312,ORF
4314,ORF
4315,CUT
4316,CUT
4318,ORF
4320,SUT
4321,ORF
4322,ORF
4325,ORF
4328,XUT
4329,SUT_XUT
4331,ORF_CUT
4332,ORF
4333,ORF
4335,ORF
4336,ORF
4343,ORF
4344,ORF_CUT_XUT
4345,ORF_SUT_XUT
4346,ORF_SUT_XUT
4347,ORF
4352,ORF
4353,ORF
4354,ORF
4355,ORF
4356,ORF
4357,ORF
4358,XUT
4360,ORF
4362,ORF_XUT
4363,ORF_XUT
4367,ORF
4368,ORF
4369,ORF
4370,ORF
4371,ORF
4372,ORF
4376,ORF
4379,ORF
4381,ORF
4382,CUT_XUT
4385,ORF
4387,CUT
4388,ORF
4389,ORF_XUT
4390,ORF
4391,ORF
4392,ORF
4396,ORF_CUT_XUT
4397,ORF_CUT_XUT
4398,ORF
4399,ORF
4400,ORF
4401,XUT
4402,XUT
4403,XUT
4404,SUT_XUT
4405,ORF
4406,ORF
4407,ORF
4408,ORF
4409,ORF
4410,ORF
4411,ORF
4412,ORF
4413,ORF
4415,ORF
4416,ORF
4417,ORF
4419,ORF_XUT
4420,ORF
4421,ORF
4422,ORF
4425,ORF
4426,ORF
4427,ORF
4429,ORF
4431,ORF
4432,ORF
4433,ORF
4434,ORF
4436,ORF
4440,SUT
4441,ORF
4442,ORF
4448,ORF
4449,ORF
4450,ORF
4451,ORF
4452,ORF
4453,ORF
4454,ORF
4455,ORF
4456,ORF
4457,ORF
4462,XUT
4463,XUT
4464,SUT_XUT
4465,SUT_XUT
4466,SUT_XUT
4467,SUT_XUT
4468,SUT_XUT
4469,SUT_XUT
4470,ORF
4472,ORF
4473,ORF
4476,SUT_XUT
4477,SUT_XUT
4478,SUT_XUT
4479,SUT_XUT
4480,CUT_SUT_XUT
4481,CUT_SUT_XUT
4483,ORF
4484,ORF
4485,ORF
4486,ORF
4487,ORF_XUT
4488,ORF
4490,XUT
4491,ORF
4492,ORF
4493,ORF
4494,ORF
4495,ORF
4497,ORF
4500,XUT
4501,ORF_SUT_XUT
4502,ORF_SUT_XUT
4503,ORF_SUT_XUT
4504,SUT
4505,SUT
4506,SUT
4507,ORF
4508,ORF
4509,ORF
4510,ORF
4512,ORF
4513,ORF
4518,ORF
4519,ORF
4520,ORF
4522,ORF_CUT_XUT
4523,ORF_CUT_XUT
4525,ORF_SUT_XUT
4530,CUT
4532,ORF_XUT
4533,ORF
4536,ORF
4538,ORF
4539,ORF
4540,XUT
4542,ORF
4543,ORF
4544,ORF_SUT
4546,ORF
4547,ORF_SUT_XUT
4548,ORF_SUT_XUT
4549,ORF_SUT_XUT
4550,ORF_SUT_XUT
4551,SUT_XUT
4553,ORF
4555,ORF
4556,ORF
4557,ORF
4558,ORF
4559,ORF
4560,ORF
4561,ORF
4563,XUT
4564,XUT
4569,ORF
4570,ORF
4571,ORF
4572,ORF
4574,ORF_SUT_XUT
4575,ORF
4576,CUT
4577,ORF_CUT
4578,ORF
4582,ORF
4587,ORF
4588,XUT
4591,ORF
4592,ORF
4594,ORF
4597,ORF
4598,ORF
4599,ORF
4600,ORF
4601,ORF
4606,XUT
4607,ORF
4609,ORF
4616,ORF
4617,SUT_XUT
4618,ORF
4619,ORF
4620,ORF
4621,ORF
4622,ORF
4623,ORF
4624,ORF
4625,ORF
4626,ORF
4627,ORF
4628,ORF
4634,ORF
4635,ORF
4636,ORF
4637,ORF
4638,ORF
4647,ORF
4648,ORF
4649,ORF
4650,ORF
4651,ORF
4652,ORF
4653,ORF
4654,ORF
4655,ORF_CUT
4659,ORF_XUT
4660,ORF_XUT
4661,ORF_XUT
4662,ORF_XUT
4666,ORF
4667,ORF
4668,ORF
4669,ORF
4670,ORF
4672,ORF
4673,ORF_XUT
4674,ORF_XUT
4675,ORF
4676,ORF
4677,ORF
4678,ORF
4679,ORF
4680,ORF
4681,ORF
4682,ORF
4683,ORF_XUT
4684,ORF_XUT
4685,XUT
4686,SUT_XUT
4687,SUT_XUT
4688,ORF_XUT
4689,ORF
4690,ORF
4693,ORF
4699,ORF
4700,ORF
4701,ORF
4702,ORF
4703,ORF
4704,ORF
4705,ORF
4706,ORF
4707,ORF
4710,XUT
4711,ORF
4712,ORF
4713,ORF
4714,ORF
4716,ORF_SUT_XUT
4721,ORF_SUT_XUT
4722,ORF_SUT_XUT
4723,ORF_SUT_XUT
4726,ORF
4727,ORF
4730,ORF
4731,ORF
4733,ORF
4735,ORF
4736,ORF
4737,ORF
4741,ORF
4742,ORF
4745,ORF_SUT_XUT
4746,ORF
4747,ORF
4748,CUT_SUT_XUT
4749,ORF_CUT
4750,ORF_CUT
4751,ORF
4753,ORF
4756,ORF
4757,ORF
4758,ORF
4761,ORF
4764,ORF
4767,ORF
4768,ORF
4769,CUT
4771,CUT
4772,CUT
4773,ORF
4774,ORF
4775,ORF
4776,ORF
4778,ORF
4779,ORF
4780,ORF
4781,ORF
4782,ORF
4783,ORF
4787,CUT
4788,ORF
4789,ORF
4791,ORF
4792,ORF
4795,ORF
4799,ORF
4800,ORF
4801,ORF
4802,ORF
4803,ORF
4804,ORF
4805,ORF
4806,ORF
4807,ORF_CUT
4808,CUT
4810,ORF
4811,ORF
4812,ORF
4813,ORF
4814,ORF
4815,ORF
4816,ORF
4817,ORF
4818,ORF
4819,ORF
4821,ORF
4822,ORF
4828,ORF
4833,ORF
4835,XUT
4836,XUT
4837,ORF
4838,ORF
4839,ORF
4840,ORF
4842,ORF
4845,ORF
4848,ORF
4849,ORF
4851,ORF
4852,ORF
4853,ORF
4854,ORF
4855,ORF
4856,ORF
4857,ORF
4858,ORF
4859,ORF
4860,ORF
4862,ORF
4863,ORF
4865,ORF
4866,ORF
4868,ORF
4869,ORF
4870,ORF
4871,ORF
4872,ORF
4873,ORF
4874,ORF
4875,ORF
4876,ORF
4877,ORF
4878,ORF
4879,ORF
4886,ORF_XUT
4887,ORF_XUT
4894,ORF_SUT_XUT
4895,ORF_SUT_XUT
4896,SUT
4897,ORF_SUT
4898,ORF_SUT
4899,ORF
4901,ORF_XUT
4903,ORF
4906,ORF
4908,ORF
4909,ORF
4910,ORF
4914,ORF
4915,CUT
4916,CUT
4920,ORF_SUT
4921,ORF_SUT
4924,ORF
4925,ORF
4926,ORF
4927,ORF
4935,ORF
4936,ORF_SUT
4937,ORF
4938,ORF
4939,ORF
4940,ORF
4941,ORF
4942,ORF
4946,SUT_XUT
4952,SUT
4954,ORF
4957,ORF
4958,ORF
4967,ORF
4968,ORF
4969,ORF
4970,ORF
4972,ORF
4974,CUT_SUT_XUT
4975,SUT_XUT
4976,SUT_XUT
4977,SUT_XUT
4978,ORF_SUT
4979,SUT
4980,ORF
4986,ORF
4987,ORF
4988,ORF
4990,ORF_CUT
4991,ORF
4992,ORF
4994,ORF
4995,ORF
4996,ORF
4999,SUT_XUT
5000,XUT
5001,ORF
5002,ORF
5003,ORF
5004,ORF
5005,ORF
5006,ORF
5008,ORF
5009,ORF
5010,ORF
5011,ORF
5012,ORF_SUT_XUT
5013,ORF_SUT_XUT
5014,ORF_SUT_XUT
5015,ORF_SUT_XUT
5016,ORF_SUT_XUT
5017,ORF_SUT_XUT
5018,ORF_SUT_XUT
5019,ORF_SUT_XUT
5020,ORF_SUT_XUT
5021,ORF_SUT_XUT
5022,ORF_SUT_XUT
5023,ORF_SUT_XUT
5024,ORF_SUT_XUT
5025,ORF_SUT_XUT
5026,ORF_SUT_XUT
5027,ORF_SUT_XUT
5028,ORF_XUT
5029,ORF
5030,ORF
5033,ORF
5034,ORF
5035,ORF
5041,ORF
5042,ORF
5043,ORF
5045,ORF
5046,ORF
5047,ORF
5048,ORF
5050,ORF
5051,ORF
5052,ORF
5053,ORF
5054,ORF
5055,ORF
5056,ORF
5057,ORF
5058,ORF
5059,ORF
5060,ORF
5061,ORF
5062,ORF
5063,ORF
5064,ORF
5065,ORF
5066,ORF
5067,ORF
5068,ORF
5069,ORF
5070,ORF
5071,ORF
5072,ORF
5074,ORF
5075,ORF
5076,ORF
5077,ORF
5078,SUT_XUT
5079,SUT_XUT
5080,SUT_XUT
5081,SUT_XUT
5082,SUT_XUT
5083,SUT_XUT
5084,SUT_XUT
5085,SUT_XUT
5086,SUT_XUT
5087,SUT_XUT
5088,SUT_XUT
5089,ORF
5090,ORF
5091,ORF
5092,ORF
5093,ORF
5095,ORF
5099,ORF
5100,ORF
5101,ORF_CUT
5102,ORF_CUT
5103,ORF
5107,XUT
5109,ORF
5112,ORF
5114,ORF
5117,ORF
5118,ORF
5119,ORF
5120,ORF
5122,ORF
5123,ORF
5124,ORF
5125,ORF
5126,ORF
5127,SUT_XUT
5128,SUT_XUT
5129,SUT_XUT
5130,ORF
5131,ORF
5132,ORF
5133,ORF
5134,ORF
5135,ORF_XUT
5139,ORF
5140,ORF
5141,ORF
5142,ORF
5143,SUT
5144,ORF_XUT
5145,ORF
5146,CUT
5148,ORF
5149,ORF_SUT
5150,SUT_XUT
5151,ORF_SUT
5152,ORF_SUT
5153,SUT
5156,ORF
5158,ORF
5159,ORF
5160,ORF
5161,ORF_XUT
5162,ORF_XUT
5163,ORF_XUT
5164,ORF_XUT
5165,ORF_XUT
5166,ORF
5167,ORF
5169,ORF
5170,ORF
5171,ORF
5172,ORF
5174,ORF
5175,ORF
5176,ORF
5178,ORF_SUT
5179,ORF_SUT
5180,ORF_SUT
5182,ORF
5183,ORF
5184,ORF
5185,ORF_XUT
5186,ORF_XUT
5187,ORF
5188,ORF
5189,ORF
5190,ORF
5191,ORF
5192,ORF
5193,ORF
5194,ORF
5195,ORF
5196,ORF
5197,ORF
5198,ORF
5208,ORF
5210,ORF
5213,ORF
5214,ORF
5215,ORF
5216,ORF_SUT
5217,ORF_SUT
5218,ORF
5219,ORF
5220,ORF
5221,ORF
5222,XUT
5223,XUT
5226,ORF
5227,SUT
5228,ORF_SUT_XUT
5229,SUT_XUT
5230,SUT_XUT
5231,ORF
5237,SUT_XUT
5238,SUT_XUT
5240,XUT
5241,XUT
5242,XUT
5243,ORF_SUT_XUT
5244,ORF_SUT_XUT
5245,ORF_SUT_XUT
5246,ORF_XUT
5247,ORF_XUT
5248,ORF_XUT
5249,CUT_XUT
5250,SUT_XUT
5251,ORF
5252,ORF
5253,ORF
5254,ORF
5255,ORF
5265,ORF
5266,ORF
5268,ORF
5269,ORF
5270,ORF
5271,ORF_XUT
5275,ORF
5278,ORF_CUT
5280,ORF
5281,ORF
5283,ORF
5285,ORF
5287,XUT
5288,ORF
5289,ORF
5290,ORF
5291,ORF
5292,ORF
5293,ORF
5294,ORF
5295,ORF
5296,ORF
5297,ORF
5300,ORF
5301,ORF
5302,ORF
5303,ORF
5305,ORF
5308,ORF_CUT
5309,ORF
5310,ORF
5311,ORF
5314,ORF
5315,ORF
5316,XUT
5317,XUT
5318,XUT
5319,XUT
5320,XUT
5321,SUT_XUT
5322,SUT_XUT
5323,ORF
5324,ORF
5325,ORF_CUT_XUT
5326,CUT
5328,XUT
5329,XUT
5330,XUT
5331,ORF
5333,XUT
5334,XUT
5335,ORF
5336,ORF
5337,ORF
5338,ORF
5342,ORF
5343,ORF
5346,ORF
5347,ORF
5348,ORF
5349,ORF
5350,SUT
5351,ORF
5352,ORF
5354,ORF
5355,ORF_XUT
5356,ORF_SUT
5357,ORF_SUT
5358,ORF_SUT
5359,ORF_SUT
5360,ORF_SUT
5361,ORF
5362,XUT
5363,ORF
5364,ORF
5365,ORF
5367,CUT
5369,ORF
5370,ORF
5372,ORF
5373,ORF
5374,ORF
5375,ORF
5376,SUT_XUT
5377,ORF
5379,XUT
5380,SUT_XUT
5381,SUT_XUT
5382,ORF_SUT_XUT
5383,ORF_SUT_XUT
5384,XUT
5385,ORF
5386,SUT
5389,SUT
5390,SUT
5391,SUT
5392,SUT
5393,SUT
5394,SUT
5395,SUT
5396,SUT
5397,SUT
5398,SUT
5399,SUT
5400,SUT
5401,ORF_SUT
5402,ORF_SUT
5403,ORF_SUT
5404,ORF_SUT
5405,ORF_SUT
5406,ORF_SUT
5407,ORF
5408,ORF
5409,ORF
5410,ORF
5411,ORF
5414,XUT
5415,XUT
5435,ORF
5436,ORF_XUT
5437,ORF_XUT
5438,ORF_XUT
5439,ORF_XUT
5440,ORF_XUT
5441,ORF_XUT
5442,XUT
5443,XUT
5444,XUT
5445,XUT
5446,XUT
5447,ORF_SUT_XUT
5448,XUT
5450,ORF
5451,ORF
5452,ORF
5453,SUT_XUT
5454,SUT_XUT
5455,SUT_XUT
5456,SUT_XUT
5457,SUT_XUT
5458,SUT_XUT
5459,SUT_XUT
5460,ORF_SUT_XUT
5462,ORF
5463,ORF
5464,ORF
5466,ORF
5467,ORF_SUT
5468,ORF_CUT
5469,ORF
5470,ORF
5471,ORF_SUT
5472,SUT
5473,SUT
5474,ORF_XUT
5475,ORF
5476,ORF
5477,ORF
5479,ORF
5480,ORF
5481,ORF
5491,ORF
5492,ORF
