 CHR          BP            SNP   N           P        P(R)      OR   OR(R)       Q       I
   4      160842           1407  62      0.1319      0.1319  0.0211  0.0211  1.0000    0.00
   4      161760           1408  62     0.02193     0.02193  0.0312  0.0312  1.0000    0.00
   4      163032           1409  62     0.04473     0.04473  0.0273  0.0273  1.0000    0.00
   4      163327           1410  62   0.0001037   0.0001037  0.0536  0.0536  1.0000    0.00
   4      164943           1411  62      0.8727      0.8727  0.0025  0.0025  1.0000    0.00
   4      165032           1412  62    0.004757    0.004757  0.0387  0.0387  1.0000    0.00
   4      165290           1413  62      0.9737      0.9737  0.0004  0.0004  1.0000    0.00
   4      165509           1414  62      0.2117      0.2117  0.0171  0.0171  1.0000    0.00
   4      167204           1415  62    0.001024    0.001024  0.0447  0.0447  1.0000    0.00
   4      167436           1416  62     0.00027     0.00027  0.0497  0.0497  1.0000    0.00
   4      167687           1417  62   5.756e-09   5.756e-09  0.0791  0.0791  1.0000    0.00
   4      168238           1418  62   5.964e-10   5.964e-10  0.0844  0.0844  1.0000    0.00
   4      168256           1419  62    5.79e-08    5.79e-08  0.0738  0.0738  1.0000    0.00
   4      171883           1420  62       0.132       0.132  0.0204  0.0204  1.0000    0.00
   4      172408           1421  62      0.8836      0.8836  0.0020  0.0020  1.0000    0.00
   4      173416           1422  62      0.5731      0.5731  0.0076  0.0076  1.0000    0.00
   4      173461           1423  62      0.6148      0.6148  0.0069  0.0069  1.0000    0.00
   4      174097           1424  62      0.8048      0.8048 -0.0067 -0.0067  0.9999    0.00
   4      174131           1425  62      0.2101      0.2101 -0.0346 -0.0346  1.0000    0.00
   4      174272           1426  62      0.4703      0.4703  0.0100  0.0100  1.0000    0.00
   4      174546           1427  62    0.005526    0.005526  0.0377  0.0377  1.0000    0.00
   4      174974           1428  62    0.006114    0.006114  0.0379  0.0379  1.0000    0.00
   4      175467           1429  62   0.0008142   0.0008142  0.0458  0.0458  0.9998    0.00
   4      177157           1430  62      0.9755      0.9755  0.0004  0.0004  1.0000    0.00
   4      177207           1431  62      0.6744      0.6744  0.0057  0.0057  1.0000    0.00
   4      177280           1432  62        0.62        0.62 -0.0067 -0.0067  1.0000    0.00
   4      177330           1433  62      0.2078      0.2078  0.0172  0.0172  1.0000    0.00
   4      177633           1434  62      0.2894      0.2894 -0.0144 -0.0144  1.0000    0.00
   4      177756           1435  62      0.2153      0.2153 -0.0168 -0.0168  1.0000    0.00
   4      178032           1436  62      0.2743      0.2743 -0.0149 -0.0149  1.0000    0.00
   4      178058           1437  62      0.5857      0.5857 -0.0074 -0.0074  1.0000    0.00
   4      178267           1438  62      0.6067      0.6067  0.0071  0.0071  1.0000    0.00
   4      178339           1439  62      0.1848      0.1848  0.0180  0.0180  1.0000    0.00
   4      178489           1440  62      0.9038      0.9038  0.0017  0.0017  1.0000    0.00
   4      178698           1441  62      0.3923      0.3923  0.0117  0.0117  1.0000    0.00
   4      178705           1442  62      0.2337      0.2337  0.0162  0.0162  1.0000    0.00
   4      178974           1443  62      0.1708      0.1708  0.0186  0.0186  1.0000    0.00
   4      179020           1444  62      0.1887      0.1887  0.0179  0.0179  1.0000    0.00
   4      179134           1445  62     0.07538     0.07538  0.0242  0.0242  1.0000    0.00
   4      179240           1446  62   0.0009889   0.0009889  0.0449  0.0449  0.9999    0.00
   4      179480           1447  62     0.02918     0.02918  0.0298  0.0298  1.0000    0.00
   4      179651           1448  62    0.006008    0.006008  0.0378  0.0378  1.0000    0.00
   4      179674           1449  62    7.76e-06    7.76e-06  0.0615  0.0615  1.0000    0.00
   4      179696           1450  62   1.009e-07   1.009e-07  0.0734  0.0734  0.9999    0.00
   4      179726           1451  62    0.003603    0.003603  0.0400  0.0400  1.0000    0.00
   4      179806           1452  62   1.122e-05   1.122e-05  0.0602  0.0602  0.9999    0.00
   4      179890           1453  62   0.0004531   0.0004531  0.0478  0.0478  1.0000    0.00
   4      180004           1454  62     0.05819     0.05819  0.0258  0.0258  0.9999    0.00
   4      180086           1455  62   0.0001867   0.0001867  0.0507  0.0507  1.0000    0.00
   4      180121           1456  62    0.001522    0.001522  0.0432  0.0432  1.0000    0.00
   4      182380           1457  62      0.2646      0.2646  0.0153  0.0153  1.0000    0.00
   4      186093           1458  62      0.6779      0.6779 -0.0058 -0.0058  1.0000    0.00
   4      188017           1459  62     0.05764     0.05764  0.0286  0.0286  1.0000    0.00
   4      191790           1460  62      0.1259      0.1259 -0.0213 -0.0213  1.0000    0.00
   4      192266           1461  62      0.1915      0.1915 -0.0177 -0.0177  1.0000    0.00
   4      192593           1462  62     0.08072     0.08072 -0.0247 -0.0247  1.0000    0.00
   4      192793           1463  62     0.03396     0.03396 -0.0297 -0.0297  1.0000    0.00
   4      193794           1464  62    0.001647    0.001647 -0.0427 -0.0427  1.0000    0.00
   4      193943           1465  62      0.2202      0.2202 -0.0166 -0.0166  1.0000    0.00
   4      195122           1466  62      0.3495      0.3495 -0.0127 -0.0127  1.0000    0.00
   4      195463           1467  62     0.03735     0.03735 -0.0284 -0.0284  1.0000    0.00
   4      195795           1468  62      0.2703      0.2703 -0.0150 -0.0150  1.0000    0.00
   4      196790           1469  62   1.375e-06   1.375e-06 -0.0654 -0.0654  1.0000    0.00
   4      198420           1470  62   3.539e-09   3.539e-09 -0.0808 -0.0808  1.0000    0.00
   4      199642           1471  62      0.4228      0.4228 -0.0109 -0.0109  1.0000    0.00
   4      203027           1472  62   5.323e-11   5.323e-11 -0.0901 -0.0901  1.0000    0.00
   4      204037           1473  62   7.831e-12   7.831e-12 -0.0927 -0.0927  0.9998    0.00
   4      205977           1474  62   9.523e-06   9.523e-06 -0.0599 -0.0599  0.9996    0.00
   4      210685           1475  62   2.217e-09   2.217e-09  0.1775  0.1775  0.9621    0.00
   4      210795           1476  62     0.04973     0.04973 -0.0327 -0.0327  0.9458    0.00
   4      210797           1477  62    0.003795    0.003795 -0.0486 -0.0486  0.9472    0.00
   4      210813           1478  62    1.25e-06    1.25e-06 -0.0777 -0.0777  0.9985    0.00
   4      210833           1479  62   0.0001368   0.0001368 -0.0625 -0.0625  0.9809    0.00
   4      211091           1480  62   3.335e-05   3.335e-05  0.0566  0.0566  0.9971    0.00
   4      211612           1481  62    0.002225    0.002225 -0.0414 -0.0414  0.9993    0.00
   4      212428           1482  62   0.0002267   0.0002267  0.0606  0.0606  0.9998    0.00
   4      212488           1483  62   8.203e-12   8.203e-12  0.4572  0.4572  1.0000    0.00
   4      213169           1484  62   5.091e-05   5.091e-05  0.0550  0.0550  0.9576    0.00
   4      213950           1485  62   4.621e-09   4.621e-09 -0.0793 -0.0793  0.9850    0.00
   4      217566           1486  62     0.09128     0.09128 -0.0231 -0.0231  0.7850    0.00
   4      218148           1487  62    0.001863    0.001863  0.0859  0.0859  0.9500    0.00
   4      218294           1488  62     0.07267     0.07267  0.0293  0.0293  0.9919    0.00
   4      219124           1489  62      0.2876      0.2876 -0.0145 -0.0145  0.9368    0.00
   4      220385           1490  62    0.008347    0.008347  0.0732  0.0732  0.9984    0.00
   4      220692           1491  62      0.3607      0.3607 -0.0124 -0.0124  0.7378    0.00
   4      221261           1492  62      0.5758      0.5758  0.0077  0.0077  0.6033    0.00
   4      221845           1493  62     0.01143     0.01143 -0.0358 -0.0358  0.7529    0.00
   4      222510           1494  62       0.296       0.296 -0.0142 -0.0142  0.7852    0.00
   4      223039           1495  62      0.3239      0.3239  0.0135  0.0135  0.5984    0.00
   4      223328           1496  62      0.4463      0.4463  0.0104  0.0104  0.7010    0.00
   4      223356           1497  62       0.561       0.561  0.0079  0.0079  0.5149    0.00
   4      224819           1498  62     0.07132     0.07132  0.0248  0.0248  0.9722    0.00
   4      224966           1499  62      0.6676      0.6676 -0.0058 -0.0058  0.8864    0.00
   4      226825           1500  62   6.014e-06   6.014e-06  0.3262  0.3262  0.9999    0.00
   4      226863           1501  62   5.605e-06   1.021e-05 -0.0747 -0.0808  0.1277   17.23
   4      228580           1502  62      0.4407      0.4407  0.0104  0.0104  0.9490    0.00
   4      232107           1503  62    0.006769    0.006769 -0.0375 -0.0375  0.9205    0.00
   4      232302           1504  62      0.8262      0.8262  0.0042  0.0042  0.9905    0.00
   4      232306           1505  62    1.28e-11   2.856e-11 -0.1842 -0.1881  0.3358    6.31
   4      234153           1506  62      0.4583      0.4583  0.0101  0.0101  0.9556    0.00
   4      234536           1507  62     0.08168     0.08168  0.0237  0.0237  0.9085    0.00
   4      238194           1508  62     0.00932     0.00932 -0.0351 -0.0351  0.8994    0.00
   4      242179           1509  62   0.0001474   0.0001474  0.0524  0.0524  0.9926    0.00
   4      243657           1510  62   5.578e-08   5.578e-08  0.0737  0.0737  0.9005    0.00
   4      248600           1511  62   5.204e-14   5.204e-14 -0.1022 -0.1022  0.8097    0.00
   4      248779           1512  62   9.068e-11   9.068e-11 -0.0886 -0.0886  0.7754    0.00
   4      249022           1513  62   6.228e-15   6.228e-15 -0.1064 -0.1064  0.6626    0.00
   4      249864           1514  62   2.408e-14   2.408e-14 -0.1034 -0.1034  0.7187    0.00
   4      250515           1515  62   7.841e-13   7.841e-13  0.0976  0.0976  0.6753    0.00
   4      251239           1516  62   9.138e-21   9.138e-21 -0.1308 -0.1308  0.8934    0.00
   4      251719           1517  62   9.526e-18   9.526e-18 -0.1160 -0.1160  0.5996    0.00
   4      256612           1518  62    7.43e-09    7.43e-09 -0.1314 -0.1314  0.9512    0.00
   4      256620           1519  62       0.713       0.713  0.0114  0.0114  0.9998    0.00
   4      256620           1520  62     0.01453     0.01453 -0.0702 -0.0702  0.9997    0.00
   4      256985           1521  62   1.113e-12   1.113e-12  0.0971  0.0971  0.8198    0.00
   4      257828           1522  62    5.27e-06    5.27e-06  0.0616  0.0616  0.9523    0.00
   4      259994           1523  62   5.602e-10   5.602e-10  0.0852  0.0852  0.9988    0.00
   4      263044           1524  62   1.008e-12   1.008e-12  0.0968  0.0968  0.9975    0.00
   4      264432           1525  62     0.01693     0.01693  0.0331  0.0331  0.9996    0.00
   4      265022           1526  62      0.9258      0.9258  0.0013  0.0013  1.0000    0.00
   4      267372           1527  62     0.04534     0.04534 -0.0276 -0.0276  1.0000    0.00
   4      267844           1528  62      0.3321      0.3321 -0.0133 -0.0133  1.0000    0.00
   4      268855           1529  62      0.1107      0.1107 -0.0220 -0.0220  1.0000    0.00
   4      270158           1530  62    0.005555    0.005555 -0.0415 -0.0415  1.0000    0.00
   4      270194           1531  62   4.972e-06   4.972e-06  0.1246  0.1246  1.0000    0.00
   4      271035           1532  62   0.0004903   0.0004903 -0.0494 -0.0494  1.0000    0.00
   4      271787           1533  62     0.05413     0.05413 -0.0264 -0.0264  1.0000    0.00
   4      274059           1534  62      0.1182      0.1182 -0.0215 -0.0215  1.0000    0.00
   4      274409           1535  62     0.02379     0.02379 -0.0309 -0.0309  1.0000    0.00
   4      274840           1536  62     0.01689     0.01689 -0.0330 -0.0330  0.9999    0.00
   4      274870           1537  62   2.117e-05   2.117e-05 -0.0592 -0.0592  1.0000    0.00
   4      274922           1538  62   0.0003409   0.0003409 -0.0497 -0.0497  0.9998    0.00
   4      274930           1539  62    0.001822    0.001822 -0.0433 -0.0433  0.9999    0.00
   4      275038           1540  62      0.7271      0.7271  0.0050  0.0050  0.9999    0.00
   4      275108           1541  62        0.18        0.18  0.0198  0.0198  0.9990    0.00
   4      275111           1542  62     0.05446     0.05446  0.0283  0.0283  0.9988    0.00
   4      275180           1543  62    0.004119    0.004119 -0.0391 -0.0391  1.0000    0.00
   4      275191           1544  62    0.002157    0.002157 -0.0418 -0.0418  1.0000    0.00
   4      275289           1545  62   0.0003577   0.0003577 -0.0488 -0.0488  1.0000    0.00
   4      275562           1546  62   0.0002705   0.0002705 -0.0497 -0.0497  1.0000    0.00
   4      275637           1547  62   1.926e-05   1.926e-05 -0.0586 -0.0586  1.0000    0.00
   4      275645           1548  62   1.926e-05   1.926e-05 -0.0586 -0.0586  1.0000    0.00
   4      275715           1549  62   0.0004592   0.0004592 -0.0481 -0.0481  1.0000    0.00
   4      275721           1550  62   2.196e-05   2.196e-05 -0.0580 -0.0580  1.0000    0.00
   4      275859           1551  62   0.0002946   0.0002946 -0.0494 -0.0494  1.0000    0.00
   4      275865           1552  62   0.0001848   0.0001848 -0.0511 -0.0511  1.0000    0.00
   4      275877           1553  62   0.0001848   0.0001848 -0.0511 -0.0511  1.0000    0.00
   4      276015           1554  62   0.0003137   0.0003137 -0.0492 -0.0492  1.0000    0.00
   4      276066           1555  62   6.039e-05   6.039e-05 -0.0549 -0.0549  1.0000    0.00
   4      276194           1556  62     2.4e-05     2.4e-05 -0.0580 -0.0580  1.0000    0.00
   4      276201           1557  62   0.0003871   0.0003871 -0.0487 -0.0487  1.0000    0.00
   4      276375           1558  62   0.0006399   0.0006399 -0.0467 -0.0467  1.0000    0.00
   4      276645           1559  62   1.912e-05   1.912e-05 -0.0584 -0.0584  0.9999    0.00
   4      276806           1560  62   2.021e-05   2.021e-05 -0.0591 -0.0591  0.9998    0.00
   4      276820           1561  62   1.087e-05   1.087e-05 -0.0610 -0.0610  0.9999    0.00
   4      276934           1562  62   3.673e-05   3.673e-05 -0.0562 -0.0562  0.9999    0.00
   4      277129           1563  62   2.665e-05   2.665e-05 -0.0573 -0.0573  0.9999    0.00
   4      277137           1564  62   7.829e-05   7.829e-05 -0.0540 -0.0540  1.0000    0.00
   4      277249           1565  62    2.69e-05    2.69e-05 -0.0575 -0.0575  0.9996    0.00
   4      277276           1566  62   0.0001348   0.0001348 -0.0520 -0.0520  0.9999    0.00
   4      277639           1567  62   8.331e-05   8.331e-05 -0.0537 -0.0537  1.0000    0.00
   4      277649           1568  62   5.258e-05   5.258e-05 -0.0550 -0.0550  1.0000    0.00
   4      277971           1569  62    7.64e-05    7.64e-05 -0.0540 -0.0540  1.0000    0.00
   4      278164           1570  62   0.0006884   0.0006884 -0.0465 -0.0465  0.9999    0.00
   4      278914           1571  62    0.000129    0.000129 -0.0524 -0.0524  1.0000    0.00
   4      278971           1572  62   9.554e-05   9.554e-05 -0.0535 -0.0535  0.9999    0.00
   4      279037           1573  62    0.003061    0.003061 -0.0405 -0.0405  1.0000    0.00
   4      280703           1574  62      0.2875      0.2875 -0.0145 -0.0145  0.9998    0.00
   4      280859           1575  62      0.1007      0.1007 -0.0225 -0.0225  0.9998    0.00
   4      280934           1576  62      0.5565      0.5565  0.0081  0.0081  0.9996    0.00
   4      282594           1577  62    0.005555    0.005555 -0.0377 -0.0377  0.9999    0.00
   4      282713           1578  62    0.001779    0.001779 -0.0426 -0.0426  0.9998    0.00
   4      283570           1579  62      0.2044      0.2044 -0.0172 -0.0172  0.9999    0.00
   4      283830           1580  62       0.179       0.179 -0.0184 -0.0184  1.0000    0.00
   4      285234           1581  62      0.1849      0.1849  0.0182  0.0182  1.0000    0.00
   4      285372           1582  62   0.0001777   0.0001777  0.1113  0.1113  0.9992    0.00
   4      285568           1583  62      0.4209      0.4209  0.0109  0.0109  1.0000    0.00
   4      287068           1584  62      0.4054      0.4054  0.0113  0.0113  0.9998    0.00
   4      289558           1585  62       0.608       0.608  0.0072  0.0072  1.0000    0.00
   4      289573           1586  62      0.7618      0.7618  0.0043  0.0043  1.0000    0.00
   4      289631           1587  62    0.005797    0.005797 -0.0383 -0.0383  1.0000    0.00
   4      289647           1588  62     0.03465     0.03465 -0.0290 -0.0290  1.0000    0.00
   4      290003           1589  62     0.01915     0.01915 -0.0319 -0.0319  1.0000    0.00
   4      290096           1590  62     0.08654     0.08654 -0.0233 -0.0233  1.0000    0.00
   4      291044           1591  62    0.005909    0.005909 -0.0374 -0.0374  1.0000    0.00
   4      291531           1592  62       0.185       0.185 -0.0181 -0.0181  1.0000    0.00
   4      292625           1593  62      0.1463      0.1463  0.0201  0.0201  0.9999    0.00
   4      292985           1594  62      0.2403      0.2403 -0.0161 -0.0161  1.0000    0.00
   4      293190           1595  62      0.1195      0.1195 -0.0212 -0.0212  1.0000    0.00
   4      293625           1596  62      0.1057      0.1057 -0.0220 -0.0220  1.0000    0.00
   4      294073           1597  62     0.09642     0.09642 -0.0225 -0.0225  1.0000    0.00
   4      294288           1598  62      0.2287      0.2287 -0.0164 -0.0164  1.0000    0.00
   4      294760           1599  62      0.4683      0.4683 -0.0099 -0.0099  1.0000    0.00
   4      297290           1600  62      0.0947      0.0947 -0.0228 -0.0228  1.0000    0.00
   4      297499           1601  62      0.2774      0.2774 -0.0150 -0.0150  1.0000    0.00
   4      297638           1602  62     0.01777     0.01777 -0.0326 -0.0326  1.0000    0.00
   4      297848           1603  62      0.5663      0.5663 -0.0078 -0.0078  1.0000    0.00
   4      298091           1604  62      0.8473      0.8473  0.0026  0.0026  1.0000    0.00
   4      299599           1605  62    0.002256    0.002256  0.0420  0.0420  1.0000    0.00
   4      300038           1606  62    0.008708    0.008708  0.0774  0.0774  1.0000    0.00
   4      300148           1607  62     0.01296     0.01296  0.0340  0.0340  1.0000    0.00
   4      302333           1608  62      0.8406      0.8406 -0.0046 -0.0046  1.0000    0.00
   4      302334           1609  62      0.5214      0.5214 -0.0141 -0.0141  0.9998    0.00
   4      302346           1610  62      0.0179      0.0179 -0.0672 -0.0672  0.9999    0.00
   4      302347           1611  62    0.006181    0.006181  0.0813  0.0813  1.0000    0.00
   4      302611           1612  62      0.7193      0.7193  0.0049  0.0049  1.0000    0.00
   4      303009           1613  62   8.173e-07   8.173e-07  0.0865  0.0865  1.0000    0.00
   4      303011           1614  62      0.9428      0.9428  0.0010  0.0010  1.0000    0.00
   4      304549           1615  62      0.1061      0.1061  0.0220  0.0220  1.0000    0.00
   4      307387           1616  62      0.9082      0.9082  0.0016  0.0016  1.0000    0.00
   4      308154           1617  62    0.008385    0.008385  0.0360  0.0360  1.0000    0.00
   4      311231           1618  62      0.4368      0.4368 -0.0105 -0.0105  1.0000    0.00
   4      311787           1619  62      0.1135      0.1135 -0.0215 -0.0215  1.0000    0.00
   4      312488           1620  62      0.5433      0.5433 -0.0084 -0.0084  1.0000    0.00
   4      312611           1621  62      0.1034      0.1034 -0.0222 -0.0222  1.0000    0.00
   4      314015           1622  62     0.05198     0.05198 -0.0264 -0.0264  1.0000    0.00
   4      314192           1623  62      0.0152      0.0152  0.0372  0.0372  0.9993    0.00
   4      315072           1624  62    0.001941    0.001941  0.0467  0.0467  1.0000    0.00
   4      320017           1625  62      0.6687      0.6687 -0.0059 -0.0059  1.0000    0.00
   4      320510           1626  62      0.1833      0.1833  0.0181  0.0181  1.0000    0.00
   4      328073           1627  62      0.3196      0.3196  0.0135  0.0135  1.0000    0.00
   4      331098           1628  62   0.0002728   0.0002728 -0.0516 -0.0516  0.9959    0.00
   4      336922           1629  62    0.001549    0.001549 -0.0430 -0.0430  1.0000    0.00
   4      340555           1630  62      0.0319      0.0319  0.0304  0.0304  0.9945    0.00
   4      351322           1631  62   2.133e-10   2.133e-10  0.0860  0.0860  0.9999    0.00
   4      353020           1632  62   3.605e-05   3.605e-05  0.0558  0.0558  0.9931    0.00
   4      355411           1633  62    0.004166    0.004166  0.0443  0.0443  0.9323    0.00
   4      355467           1634  62    0.003924    0.003924  0.0860  0.0860  1.0000    0.00
   4      355569           1635  62      0.7601      0.7601  0.0084  0.0084  0.9975    0.00
   4      356055           1636  62      0.6334      0.6334 -0.0065 -0.0065  0.9449    0.00
   4      356492           1637  62   0.0004958   0.0004958 -0.0473 -0.0473  1.0000    0.00
   4      356541           1638  62   0.0009581   0.0009581 -0.0448 -0.0448  1.0000    0.00
   4      356853           1639  62     0.06197     0.06197 -0.0258 -0.0258  1.0000    0.00
   4      356935           1640  62      0.1174      0.1174 -0.0222 -0.0222  1.0000    0.00
   4      357632           1641  62   3.796e-09   3.796e-09 -0.0800 -0.0800  1.0000    0.00
   4      357802           1642  62   1.313e-06   1.313e-06 -0.0658 -0.0658  1.0000    0.00
   4      362032           1643  62    0.000887    0.000887 -0.0451 -0.0451  0.9910    0.00
   4      362199           1644  62      0.2419      0.2419 -0.0160 -0.0160  0.9886    0.00
   4      362266           1645  62    0.003029    0.003029 -0.0414 -0.0414  0.9881    0.00
   4      363194           1646  62   0.0001254   0.0001254 -0.0520 -0.0520  0.9943    0.00
   4      364690           1647  62   7.127e-06   7.127e-06 -0.0624 -0.0624  0.9998    0.00
   4      368078           1648  62   4.965e-25   4.965e-25 -0.1393 -0.1393  1.0000    0.00
   4      368457           1649  62   4.057e-28   4.057e-28 -0.1505 -0.1505  1.0000    0.00
   4      369171           1650  62   8.972e-15   8.972e-15 -0.1077 -0.1077  1.0000    0.00
   4      369403           1651  62    8.03e-15    8.03e-15 -0.1058 -0.1058  1.0000    0.00
   4      370869           1652  62      0.1713      0.1713  0.0323  0.0323  1.0000    0.00
   4      370874           1653  62   6.203e-07   6.203e-07  0.0756  0.0756  1.0000    0.00
   4      370948           1654  62   2.098e-17   2.098e-17  0.1372  0.1372  1.0000    0.00
   4      370964           1655  62      0.5747      0.5747 -0.0297 -0.0297  0.9933    0.00
   4      372110           1656  62   4.663e-14   4.663e-14  0.1029  0.1029  1.0000    0.00
   4      375648           1657  62   4.074e-26   4.074e-26  0.1474  0.1474  1.0000    0.00
   4      375688           1658  62    6.89e-26    6.89e-26  0.1450  0.1450  1.0000    0.00
   4      376511           1659  62   3.024e-20   3.024e-20  0.1254  0.1254  1.0000    0.00
   4      378801           1660  62   4.119e-18   4.119e-18  0.1250  0.1250  0.9999    0.00
   4      380252           1661  62   2.703e-09   2.703e-09  0.0808  0.0808  0.9997    0.00
   4      382176           1662  62   6.427e-09   6.427e-09  0.0789  0.0789  0.9994    0.00
   4      383443           1663  62   9.777e-07   9.777e-07  0.0676  0.0676  0.9957    0.00
   4      383482           1664  62   3.261e-18   3.261e-18 -0.1514 -0.1514  1.0000    0.00
   4      383485           1665  62   8.886e-23   8.886e-23 -0.1717 -0.1717  1.0000    0.00
   4      383639           1666  62   2.058e-12   2.058e-12 -0.1898 -0.1898  0.9981    0.00
   4      383641           1667  62   1.647e-11   1.647e-11 -0.1818 -0.1818  0.9983    0.00
   4      383644           1668  62   2.058e-12   2.058e-12 -0.1898 -0.1898  0.9981    0.00
   4      383646           1669  62   2.058e-12   2.058e-12 -0.1898 -0.1898  0.9981    0.00
   4      383666           1670  62   3.158e-20   3.158e-20 -0.2483 -0.2483  1.0000    0.00
   4      383669           1671  62   3.158e-20   3.158e-20 -0.2483 -0.2483  1.0000    0.00
   4      383671           1672  62   6.175e-21   6.175e-21 -0.2529 -0.2529  1.0000    0.00
   4      383673           1673  62   7.972e-17   7.972e-17 -0.2246 -0.2246  0.9995    0.00
   4      383681           1674  62   6.545e-24   6.545e-24 -0.2715 -0.2715  0.9999    0.00
   4      383923           1675  62       0.852       0.852 -0.0058 -0.0058  0.9993    0.00
   4      383923           1676  62   2.163e-07   2.163e-07 -0.1872 -0.1872  1.0000    0.00
   4      384094           1677  62   1.934e-14   1.934e-14  0.1037  0.1037  0.9997    0.00
   4      384191           1678  62   4.201e-13   4.201e-13 -0.1064 -0.1064  0.9999    0.00
   4      384602           1679  62   2.312e-13   2.312e-13  0.0993  0.0993  0.9999    0.00
   4      384607           1680  62   2.312e-13   2.312e-13  0.0993  0.0993  0.9999    0.00
   4      388305           1681  62   3.665e-10   3.665e-10  0.0849  0.0849  0.9997    0.00
   4      388542           1682  62   3.698e-08   3.698e-08  0.0751  0.0751  0.9999    0.00
   4      390389           1683  62   0.0004343   0.0004343  0.0549  0.0549  0.9999    0.00
   4      390909           1684  62    0.004276    0.004276  0.0387  0.0387  0.9974    0.00
   4      397927           1685  62    6.81e-09    6.81e-09  0.0801  0.0801  1.0000    0.00
   4      400669           1686  62      0.0421      0.0421  0.0314  0.0314  0.9997    0.00
   4      400864           1687  62    0.003181    0.003181  0.0500  0.0500  0.9957    0.00
   4      404981           1688  62   7.801e-31   7.801e-31  0.1568  0.1568  0.9999    0.00
   4      405202           1689  62    7.04e-38    7.04e-38 -0.3549 -0.3549  0.9998    0.00
   4      405368           1690  62   4.319e-40   4.319e-40  0.1833  0.1833  1.0000    0.00
   4      408981           1691  62   9.175e-44   9.175e-44  0.1891  0.1891  0.9997    0.00
   4      411785           1692  62     0.02343     0.02343 -0.0612 -0.0612  0.9999    0.00
   4      413029           1693  62   2.301e-14   2.301e-14  0.1063  0.1063  0.9998    0.00
   4      413957           1694  62   2.124e-07   2.124e-07  0.0713  0.0713  0.9999    0.00
   4      414243           1695  62   2.609e-09   2.609e-09  0.0815  0.0815  0.9994    0.00
   4      415928           1696  62   2.096e-12   2.096e-12  0.0951  0.0951  1.0000    0.00
   4      419709           1697  62   2.825e-11   2.825e-11  0.0904  0.0904  1.0000    0.00
   4      420255           1698  62   2.006e-09   2.006e-09  0.0815  0.0815  1.0000    0.00
   4      421542           1699  62   3.587e-13   3.587e-13  0.0986  0.0986  1.0000    0.00
   4      422070           1700  62   1.814e-17   1.814e-17  0.1157  0.1157  1.0000    0.00
   4      422545           1701  62   6.462e-22   6.462e-22  0.1305  0.1305  1.0000    0.00
   4      425689           1702  62   4.233e-05   4.233e-05  0.0557  0.0557  0.9997    0.00
   4      425858           1703  62    1.57e-05    1.57e-05  0.0591  0.0591  0.9998    0.00
   4      427105           1704  62   1.397e-08   1.397e-08  0.1211  0.1211  0.9999    0.00
   4      428805           1705  62   3.434e-07   3.434e-07  0.1476  0.1476  0.9991    0.00
   4      428805           1706  62   2.146e-22   2.146e-22  0.2686  0.2686  1.0000    0.00
   4      428826           1707  62   2.862e-18   2.862e-18  0.1219  0.1219  1.0000    0.00
   4      428861           1708  62   2.965e-19   2.965e-19  0.1226  0.1226  1.0000    0.00
   4      433301           1709  62   3.921e-16   3.921e-16  0.1113  0.1113  1.0000    0.00
   4      433554           1710  62   2.583e-13   2.583e-13  0.0998  0.0998  1.0000    0.00
   4      434256           1711  62   1.886e-16   1.886e-16  0.1125  0.1125  1.0000    0.00
   4      434351           1712  62   5.356e-18   5.356e-18  0.1181  0.1181  1.0000    0.00
   4      435289           1713  62     0.02463     0.02463 -0.0547 -0.0547  0.9880    0.00
   4      435291           1714  62     0.02463     0.02463 -0.0547 -0.0547  0.9880    0.00
   4      442926           1715  62     1.8e-20     1.8e-20  0.1271  0.1271  1.0000    0.00
   4      444482           1716  62    0.009689    0.009689  0.0527  0.0527  1.0000    0.00
   4      445208           1717  62    1.21e-15    1.21e-15  0.1100  0.1100  1.0000    0.00
   4      446835           1718  62    7.29e-20    7.29e-20  0.1287  0.1287  1.0000    0.00
   4      449745           1719  62   9.491e-08   9.491e-08  0.2772  0.2772  1.0000    0.00
   4      449788           1720  62   8.105e-22   8.105e-22 -0.2918 -0.2918  0.9997    0.00
   4      450801           1721  62   5.005e-21   5.005e-21  0.1296  0.1296  1.0000    0.00
   4      451837           1722  62   1.673e-16   1.673e-16  0.1138  0.1138  1.0000    0.00
   4      452907           1723  62   3.005e-40   3.005e-40  0.6540  0.6540  0.7270    0.00
   4      452907           1724  62     0.01547     0.01547  0.0693  0.0693  1.0000    0.00
   4      454081           1725  62   4.049e-20   4.049e-20  0.1269  0.1269  1.0000    0.00
   4      454191           1726  62   1.081e-24   1.081e-24  0.1425  0.1425  1.0000    0.00
   4      454676           1727  62   1.355e-19   1.355e-19  0.1252  0.1252  1.0000    0.00
   4      454817           1728  62   2.033e-18   2.033e-18  0.1216  0.1216  1.0000    0.00
   4      454913           1729  62   2.783e-21   2.783e-21  0.1313  0.1313  1.0000    0.00
   4      455054           1730  62   2.411e-16   2.411e-16  0.1228  0.1228  1.0000    0.00
   4      455170           1731  62   1.697e-25   1.697e-25  0.1442  0.1442  1.0000    0.00
   4      458042           1732  62   7.049e-22   7.049e-22  0.1321  0.1321  1.0000    0.00
   4      458282           1733  62   2.855e-27   2.855e-27  0.1516  0.1516  1.0000    0.00
