SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
10213,ADE17_GIS2_MTX_5.FC,-0.658635404879796,-4.4658027167742,1.07339369587323e-05,0.0064438800853358,15,197493,-0.663124207026048,0.147652526131732,9.61077474755051e-06,YOL070C,NBA1,SGDID:S000005431,ORF,Verified ORF,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate""",Verified ORF,CHR15_10213,5.017241601402847,-1
10427,ERG11_ACF2_MTX_5.FC,-0.646737820850445,-4.46165210506959,1.09326945167948e-05,0.0065513474109561,15,439078,-0.646610922800744,0.145346886663036,1.15922104007159e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.935833744941933,-1
10427,ERG27_ACF2_MTX_5.FC,-0.685440646725971,-4.45393890133383,1.1311461303005e-05,0.0067617964980628,15,439078,-0.685686867093411,0.154200297445521,1.16955535756706e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.931979217277719,-1
11897,FMP45_MEP1_MTX_5.FC,-0.677686573889054,-4.44725695284341,1.1649727821063e-05,0.0069473354513372,16,823324,-0.677686573888975,0.152759097783657,1.22443798153849e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.912063207238097,-1
10427,SSH1_ERG11_MTX_5.FC,-0.643946991980579,-4.4435349834453,1.1842331406761e-05,0.0070498189359407,15,439078,-0.644073984841386,0.145201130221555,1.22752327310911e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.910970265162593,-1
10439,MID2_RSN1_MTX_5.FC,-1.27240630842538,-4.44205594593928,1.19197125499703e-05,0.0070924946933083,15,448820,-1.19611465287229,0.279185830361278,2.36684639507501e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.625829926243267,-1
11910,PLM2_HNM1_MTX_5.FC,-0.636673928093667,-4.4391704312511,1.20720758457213e-05,0.0071762979153262,16,836372,-0.636484832023638,0.143647542021586,1.25401156385459e-05,YPR155C,NCA2,SGDID:S000006359,ORF,Verified ORF,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",Verified ORF,CHR16_11910,4.90169845864479,-1
10427,SRO9_DHH1_MTX_5.FC,-0.659848632482765,-4.43728111480817,1.21728463588243e-05,0.0072321745612327,15,439078,-0.659937844269067,0.148848186839233,1.23894146632103e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.906949211343288,-1
10426,SSH1_ORM2_MTX_5.FC,-0.668717910534011,-4.42170192193887,1.30350855712394e-05,0.0076973333845564,15,433993,-0.668875328882336,0.151308312894509,1.31180434754472e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.882130934105159,-1
10438,ERG11_MID2_MTX_5.FC,-0.800159614837055,-4.4213989146618,1.30524223013882e-05,0.0077063530590123,15,448815,-0.798779162597494,0.181150163726558,1.37731032598019e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.860968196506616,-1
10427,MID2_TPO4_MTX_5.FC,-0.743460009124327,-4.41934021191101,1.31707983987096e-05,0.0077639768430973,15,439078,-0.743608748073756,0.168635461914504,1.37684614197253e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.861114588011507,-1
10426,SSH1_ERV25_MTX_5.FC,-0.68837446590468,-4.41923882311895,1.31766547834004e-05,0.007766816467438,15,433993,-0.688601304537903,0.156022073790478,1.35340531156639e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.868572123419679,-1
5766,ALO1_ADE17_MTX_5.FC,-0.699932063304225,-4.41271163622913,1.35589711567913e-05,0.007964528787303,9,257575,-0.699810966636112,0.159049170144246,1.43584057090868e-05,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR9_5766,4.842893779465913,-1
1099,ADE17_PGM2_MTX_5.FC,-0.577975952459069,-4.4117223463921,1.36178361042317e-05,0.0079972203181088,3,207966,-0.577975952459048,0.131329508115884,1.42961886391142e-05,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1099,4.84477972992142,-1
10480,SRO9_SGN1_MTX_5.FC,-0.506993777193408,-4.40884660367704,1.37903425082921e-05,0.0080921677865005,15,484698,-0.506993777193394,0.11498464786577,1.37885464938143e-05,YOR086C,TCB1,SGDID:S000005612,ORF,Verified ORF,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",Verified ORF,CHR15_10480,4.860481512140755,-1
1085,ADE17_HYR1_MTX_5.FC,-0.664847433293148,-4.40827558408449,1.38248442882248e-05,0.00810890961817,3,196679,-0.663292694060078,0.151076977965656,1.49686207481808e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1085,4.824818214957565,-1
10427,MID2_PIN2_MTX_5.FC,-0.629852549716079,-4.39805695797509,1.44564259037948e-05,0.0084445685370871,15,439078,-0.629721858847045,0.143377482863906,1.48628085309264e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.827899116939236,-1
11928,PMC1_CTR2_MTX_5.FC,-0.692708474463568,-4.39730057293369,1.45042581962926e-05,0.0084711850222592,16,858824,-0.692708474463408,0.157857081384878,1.51147375416126e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11928,4.820599389684907,-1
10427,ERG11_ORM2_MTX_5.FC,-0.497436674992855,-4.3931798544713,1.47675178035192e-05,0.0086175332985277,15,439078,-0.497263489195029,0.113506406305763,1.56010645378425e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.806845766572645,-1
10438,ERV25_ORM2_MTX_5.FC,-0.806064356506,-4.39161077074649,1.48689594324721e-05,0.0086695066242421,15,448815,-0.802603384540416,0.183799184769134,1.65934773321611e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.780062593606694,-1
10456,ERG11_MID2_MTX_5.FC,-1.51337191947804,-4.37992760465719,1.56455370056126e-05,0.009070406322295,15,462740,-1.42913262518146,0.342812930853289,3.85587430456721e-05,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,4.413877131854945,-1
5753,ALO1_ADE17_MTX_5.FC,-0.710844603807705,-4.37366575477699,1.60775931442122e-05,0.0092927396757669,9,254891,-0.710474160909619,0.162970512495477,1.71210327699394e-05,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR9_5753,4.766470041483776,-1
10438,FMP45_MEP1_MTX_5.FC,-1.08450719492668,-4.37169851086881,1.62156708413923e-05,0.0093631686409432,15,448815,-1.08242481908177,0.248672368343721,1.76261104972337e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.753843511634276,-1
5734,ALO1_ADE17_MTX_5.FC,-0.683715115429685,-4.36862534073717,1.64336457761055e-05,0.009477314841794,9,250484,-0.683616485086752,0.156931881592678,1.73744708158235e-05,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5734,4.760088414091381,-1
11898,PMC1_CTR2_MTX_5.FC,-0.688712510191037,-4.36817088303919,1.64661167823455e-05,0.0094945756076324,16,823418,-0.688920667051146,0.157990475125112,1.70473787001266e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,4.76834239107562,-1
10438,SRO9_SGN1_MTX_5.FC,-0.817194098914897,-4.36691697335909,1.65560274050902e-05,0.0095427379061695,15,448815,-0.817580690584284,0.18708214253831,1.6348244978401e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.7865288630102,-1
1092,ADE17_HYR1_MTX_5.FC,-0.65602497506518,-4.36428153065526,1.67465338389867e-05,0.0096376779389334,3,198348,-0.654821425171754,0.150575719741817,1.79362440028028e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,4.746268496611835,-1
5748,ALO1_ADE17_MTX_5.FC,-0.684636245880923,-4.36301511968177,1.68388225841263e-05,0.0096848240577202,9,254315,-0.685025573951853,0.157339335743493,1.75503346599189e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5748,4.755714597741156,-1
1103,ADE17_HYR1_MTX_5.FC,-0.652179438698896,-4.36201639265945,1.6911947145361e-05,0.0097223922116856,3,208234,-0.6527573642107,0.149752834444031,1.71676758033161e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,4.7652884965757165,-1
10438,SSH1_ERV25_MTX_5.FC,-1.10199959244353,-4.36161608090721,1.69413423103928e-05,0.0097385418759998,15,448815,-1.09993513433749,0.253061716378891,1.81136574347976e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.741993849885954,-1
1089,ADE17_PGM2_MTX_5.FC,-0.573155749949935,-4.35989350100218,1.70683913450817e-05,0.00980252680778,3,198109,-0.57315574994989,0.131782485672834,1.78997370463134e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,4.74715334891809,-1
1090,ADE17_PGM2_MTX_5.FC,-0.573155749949935,-4.35989350100218,1.70683913450817e-05,0.00980252680778,3,198110,-0.57315574994989,0.131782485672834,1.78997370463134e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,4.74715334891809,-1
1091,ADE17_PGM2_MTX_5.FC,-0.573155749949935,-4.35989350100218,1.70683913450817e-05,0.00980252680778,3,198164,-0.57315574994989,0.131782485672834,1.78997370463134e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,4.74715334891809,-1
1096,ADE17_PGM2_MTX_5.FC,-0.575814298554132,-4.35892897524924,1.71399276996411e-05,0.0098368074692607,3,204854,-0.576407651102096,0.132411794475244,1.76009968896313e-05,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1096,4.754462733810559,-1
10439,ERV25_ERG5_MTX_5.FC,-1.18266897399169,-4.35734639628573,1.72579254243824e-05,0.0098954089688977,15,448820,-1.12466875682447,0.264318198954045,2.68184671341984e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.571566048788072,-1
1092,ADE17_PGM2_MTX_5.FC,-0.574382767670648,-4.35113662718395,1.77284811755209e-05,0.010129468615874,3,198348,-0.573450532264626,0.132338170017357,1.91837035473402e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1092,4.717067545501955,-1
11897,PMC1_CTR2_MTX_5.FC,-0.685037000007064,-4.35103300283632,1.77364366650574e-05,0.0101332394073521,16,823324,-0.685037000007,0.157769019368514,1.84682275523757e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.73357478301995,-1
10439,ERG11_MID2_MTX_5.FC,-0.939850765947546,-4.3501468199428,1.78046106990831e-05,0.0101675251751649,15,448820,-0.899067162379746,0.210102719760284,2.41915121830451e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.616336983551064,-1
1089,ADE17_HYR1_MTX_5.FC,-0.651258152348712,-4.34938449842498,1.78634566152449e-05,0.0101941192535813,3,198109,-0.651258152348603,0.149983048775754,1.84533197640917e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1089,4.733925492619711,-1
1090,ADE17_HYR1_MTX_5.FC,-0.651258152348712,-4.34938449842498,1.78634566152449e-05,0.0101941192535813,3,198110,-0.651258152348603,0.149983048775754,1.84533197640917e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,4.733925492619711,-1
1091,ADE17_HYR1_MTX_5.FC,-0.651258152348712,-4.34938449842498,1.78634566152449e-05,0.0101941192535813,3,198164,-0.651258152348603,0.149983048775754,1.84533197640917e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,4.733925492619711,-1
5736,ALO1_ADE17_MTX_5.FC,-0.679029350653323,-4.3388240266831,1.86980412994774e-05,0.010622534222031,9,251030,-0.678971447215274,0.156926550053625,1.973210170276e-05,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5736,4.7048266547731625,-1
10427,FMP45_HNM1_MTX_5.FC,-0.620171172727614,-4.33346566967964,1.91356451902293e-05,0.0108406505166976,15,439078,-0.620180270795983,0.143440116568118,1.9994331233981e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.699093117474395,-1
9443,HNM1_RBD2_MTX_5.FC,-0.596514028096574,-4.32666392314185,1.97052486909896e-05,0.0111388534896859,14,250690,-0.596506959474845,0.138200966229924,2.06403012380687e-05,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS,CHR14_9443,4.685283968620587,-1
10439,ERV25_ORM2_MTX_5.FC,-0.946280268361762,-4.31845613283728,2.04142005503336e-05,0.0114866074031702,15,448820,-0.879969882752394,0.213445993694031,4.67240403144276e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.330459610022511,-1
10438,HNM1_MID2_MTX_5.FC,-0.986471618014019,-4.312599885779,2.09348761577715e-05,0.011754799268789,15,448815,-0.985891712140471,0.229353326881588,2.2265623843759e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.65236513219202,-1
11927,PMC1_CTR2_MTX_5.FC,-0.681911328858378,-4.31229172060585,2.09626236609961e-05,0.0117677269344236,16,858788,-0.681638318805302,0.158462432383245,2.19806239824042e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11927,4.6579599830559095,-1
9446,HNM1_RBD2_MTX_5.FC,-0.59560812482404,-4.31219848375779,2.09710257269757e-05,0.0117715593623282,14,257173,-0.595238249774668,0.138458111601825,2.22200894072933e-05,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF,CHR14_9446,4.653254197914683,-1
10419,noPPI_reference_MTX_5.FC,-0.95521594559446,-4.30990052380932,2.11791275394085e-05,0.0118741024818618,15,426624,-0.903519099256937,0.218887856664488,4.57487282675366e-05,YOR051C,ETT1,SGDID:S000005577,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",Verified ORF,CHR15_10419,4.3396209740361735,-1
11944,ERG27_ACF2_MTX_5.FC,-0.651646181165723,-4.29536201122665,2.25422000305037e-05,0.012562914323935,16,873212,-0.651343805214604,0.152001525217631,2.35858608043612e-05,YPR164W,MMS1,SGDID:S000006368,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF,CHR16_11944,4.627348268845373,-1
10439,ERG11_ACF2_MTX_5.FC,-1.17397104164798,-4.2945851501644,2.26173465460331e-05,0.0126010352665012,15,448820,-1.10746073012499,0.266454318246767,4.06335066382334e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.391115696799362,-1
11900,PMC1_CTR2_MTX_5.FC,-0.683008633600632,-4.29258728729808,2.28117028841141e-05,0.0127007975318758,16,827031,-0.683004775775901,0.159443770482371,2.37316638578896e-05,YPR148C,YPR148C,SGDID:S000006352,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF,CHR16_11900,4.624671811762932,-1
10426,HNM1_ERG11_MTX_5.FC,-0.68321949329858,-4.28646954280397,2.34168265483471e-05,0.0130028371255325,15,433993,-0.683063243189612,0.159793455068164,2.46622804607508e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.607966767735043,-1
10426,ALO1_UIP4_MTX_5.FC,-0.70992555579256,-4.28294506015026,2.37723755597576e-05,0.0131816570187222,15,433993,-0.709585161198538,0.166210827504604,2.52449305453368e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.597825819811769,-1
10427,ERG11_TPO4_MTX_5.FC,-0.571948199661435,-4.27689135988502,2.43951416739463e-05,0.013491941345179,15,439078,-0.572083437308811,0.13407686306801,2.54995691798576e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.593467156993147,-1
1098,ADE17_PGM2_MTX_5.FC,-0.56625785562303,-4.27543711996791,2.45470500091572e-05,0.013568926575624,3,204903,-0.566768821581962,0.132756933905067,2.52412032314158e-05,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1098,4.59788994640456,-1
11897,MID2_RSN1_MTX_5.FC,-0.632180288470085,-4.27346956923156,2.4754017261454e-05,0.0136752404585402,16,823324,-0.632180288470021,0.148276724533683,2.58621273566004e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.587335753963255,-1
1086,ADE17_PGM2_MTX_5.FC,-0.5676785388017,-4.27264820973558,2.48409086133872e-05,0.013716145822237,3,196680,-0.564809854799646,0.133212513681684,2.85891289301923e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1086,4.543799076771214,-1
10456,noPPI_reference_MTX_5.FC,-2.40954321576459,-4.27203489256876,2.49059811699979e-05,0.0137510602950913,15,462740,-2.45088731277599,0.555951931494621,1.38355776056284e-05,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,4.859002705283361,-1
5745,ALO1_ADE17_MTX_5.FC,-0.670571029283503,-4.26937411028221,2.51901788753829e-05,0.0138977039732465,9,254108,-0.670571029283506,0.157492046118875,2.64979077389229e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5745,4.576788416376894,-1
11915,PLM2_HNM1_MTX_5.FC,-0.61382927834848,-4.26607956702538,2.55463621896729e-05,0.0140703240398907,16,840461,-0.613911188568171,0.144109331973421,2.62478851633472e-05,XUT_16F-339,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript,CHR16_11915,4.580905682691871,-1
