SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
1090,ADE17_HYR1_MTX_Metformin,-0.608961382715666,-4.4651430204024,1.0765294137396e-05,0.0064601100393404,3,198110,-0.60896138271562,0.136583945531396,1.11032172326816e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1090,4.954551163199547,-1
1091,ADE17_HYR1_MTX_Metformin,-0.608961382715666,-4.4651430204024,1.0765294137396e-05,0.0064601100393404,3,198164,-0.60896138271562,0.136583945531396,1.11032172326816e-05,YCR038C,BUD5,SGDID:S000000634,ORF,Verified ORF,"""GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types""",Verified ORF,CHR3_1091,4.954551163199547,-1
1095,ADE17_PGM2_MTX_Metformin,-0.542279859997722,-4.46430762047114,1.08051290442692e-05,0.0064824529027666,3,203261,-0.54078085157165,0.121828950156215,1.21081282377499e-05,YCR042C,TAF2,SGDID:S000000638,ORF,Verified ORF,"""TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF,CHR3_1095,4.916922988058029,-1
10180,SRO9_GIS2_MTX_Metformin,-0.447656484149936,-4.45966791187038,1.1028952305365e-05,0.0066050688737158,15,166369,-0.444655123095608,0.100373295286093,1.25878220707458e-05,YOL083W,ATG34,SGDID:S000005443,ORF,Verified ORF,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF,CHR15_10180,4.900049404481362,-1
8805,ERV25_ORM2_MTX_Metformin,0.337518246936122,4.45359410699066,1.13286832929565e-05,0.0067710083186376,13,501075,0.337772086554269,0.0759960004669142,1.18055393417358e-05,YMR116C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR13_8805,4.927914167179993,1
10193,SRO9_GIS2_MTX_Metformin,-0.450508542290365,-4.45243640034316,1.13866931882961e-05,0.0068035036623654,15,172102,-0.455763216301294,0.100973793647625,8.69256262400916e-06,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10193,5.060852171836692,-1
10179,SRO9_GIS2_MTX_Metformin,-0.453612367018403,-4.44898115785511,1.15615251512903e-05,0.0068985889810511,15,165912,-0.474481099298395,0.101479301057928,4.1777100146977e-06,YOL083W,ATG34,SGDID:S000005443,ORF,Verified ORF,"""Receptor protein involved in selective autophagy during starvation; specifically involved in the transport of cargo protein alpha-mannosidase (Ams1p); Atg19p paralog""",Verified ORF,CHR15_10179,5.379061708775861,-1
10439,MID2_RSN1_MTX_Metformin,-1.21717701401132,-4.44556393665319,1.1736962387405e-05,0.0069954504875208,15,448820,-1.22955407691001,0.265517663230774,5.12848129653295e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.290011224007984,-1
10427,FMP45_MID2_MTX_Metformin,-0.572257263819361,-4.43604449581294,1.22392399079754e-05,0.0072687312990667,15,439078,-0.572449858100375,0.1292163769757,1.25794929370225e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.900336864382906,-1
10439,noPPI_reference_MTX_Metformin,-1.38518653908053,-4.42536433658904,1.28272756756961e-05,0.0075896119243766,15,448820,-1.33971647479945,0.303994452451965,1.3921129011178e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.856325541777085,-1
10427,SSH1_ORM2_MTX_Metformin,-0.552031375946193,-4.42331711107167,1.29430432398076e-05,0.0076478158437569,15,439078,-0.55225288576562,0.125060780395412,1.33931587791491e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.873116982467686,-1
10438,PMC1_GTR2_MTX_Metformin,-0.942052499441521,-4.41525941610238,1.34084926515148e-05,0.0078885382713723,15,448815,-0.942554126257274,0.21392372181347,1.39829647173985e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.854400738182585,-1
1084,ADE17_HYR1_MTX_Metformin,-0.603607799195786,-4.40302185506237,1.41461854528945e-05,0.00828341565921,3,195779,-0.604751375431922,0.13727669886936,1.40247772458643e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1084,4.853104027872885,-1
11897,PLM2_SNA3_MTX_Metformin,-0.485701473661134,-4.40186013679416,1.42182008551617e-05,0.008321021121929,16,823324,-0.485701473661063,0.110606244944444,1.49140501881653e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.826404399772485,-1
10181,SRO9_GIS2_MTX_Metformin,-0.441012031765554,-4.40180704873682,1.42215001812402e-05,0.0083223003033822,15,168199,-0.430823385406332,0.10046909938956,2.32847669659541e-05,YOL082W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR15_10181,4.632928104130505,-1
1084,ADE17_PGM2_MTX_Metformin,-0.535324821548092,-4.40100872964047,1.42712027632417e-05,0.0083487709140533,3,195779,-0.535838930401497,0.121970676594786,1.47901950412899e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1084,4.830026098836276,-1
8798,ERV25_ORM2_MTX_Metformin,0.333216407310142,4.38994510858111,1.49773748698003e-05,0.008727727995474,13,492500,0.332983767892402,0.0761207349349041,1.6049342266119e-05,YMR111C,EUC1,SGDID:S000004717,ORF,Verified ORF,"""Sequence-specific DNA binding protein; binds to a sequence motif associated with distinct genomic hotspots of non-H2B protein ubiquitylation (ub-hotspots); interacts with Slx5p to recruit the Slx5-Slx8  SUMO-targeted Ub ligase (STUbL) complex to ub-hotspots; deletion prevents ub-hotspot formation and exacerbates heat sensitivity of cells deficient in Rpd3L histone deacetylase complex members; forms nuclear foci upon DNA replication stress""",Verified ORF,CHR13_8798,4.794542761143736,1
10426,HNM1_ERG11_MTX_Metformin,-0.46187558138257,-4.38839658990917,1.50788442340975e-05,0.0087806950916817,15,433993,-0.461951398847814,0.105536663511902,1.58586431697787e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.799733972698448,-1
10195,SRO9_GIS2_MTX_Metformin,-0.436890754056851,-4.38439299187363,1.53442467728594e-05,0.0089220354292406,15,179652,-0.448898279398778,0.0995788891074089,8.91669224865938e-06,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10195,5.04979622236963,-1
8804,ERV25_ORM2_MTX_Metformin,0.332506018632111,4.38148404008691,1.55398832758317e-05,0.0090210507118426,13,500701,0.332167118028048,0.0761066500981781,1.67559716760408e-05,CUT300_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR13_8804,4.775830382432899,1
1006,SRO9_GIS2_MTX_Metformin,-0.442091256391059,-4.38100873174151,1.55720754284614e-05,0.0090362290762557,3,95493,-0.43497507612273,0.10114903871512,2.20976624739767e-05,YCL016C,DCC1,SGDID:S000000521,ORF,Verified ORF,"""Subunit of a complex with Ctf8p and Ctf18p; shares some components with Replication Factor C; required for sister chromatid cohesion and telomere length maintenance""",Verified ORF,CHR3_1006,4.65565366424904,-1
10186,SRO9_GIS2_MTX_Metformin,-0.43249199912829,-4.37470231515824,1.60052920842687e-05,0.0092581002931228,15,170347,-0.436829921623963,0.0990071010196389,1.36160367202365e-05,CUT362,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10186,4.865949286036325,-1
10438,FMP45_MID2_MTX_Metformin,-0.889990402313936,-4.3688539433444,1.64173352948879e-05,0.0094701008783296,15,448815,-0.886029602697168,0.204072451924574,1.84909410017018e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.733040987085946,-1
2530,ALO1_ADE17_MTX_Metformin,0.556437624647323,4.36074568202076,1.70054251207763e-05,0.0097716211388297,4,1316036,0.556354817135383,0.127820398369965,1.76402852159616e-05,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF,CHR4_2530,4.7534943972814725,1
4535,MID2_TPO2_MTX_Metformin,-0.520443349708548,-4.34828941269337,1.79483153605428e-05,0.0102386364308609,7,757758,-0.519908445978881,0.119905624742197,1.89566387101667e-05,YGR133W,PEX4,SGDID:S000003365,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis""",Verified ORF,CHR7_4535,4.722238666947324,-1
10194,SRO9_GIS2_MTX_Metformin,-0.441889004258599,-4.3456530936469,1.81541897870508e-05,0.0103442340873535,15,173340,-0.451240817630298,0.10116974887953,1.10191613270599e-05,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10194,4.957851458559601,-1
4536,MID2_TPO2_MTX_Metformin,-0.520540866956656,-4.34485639578939,1.82168484479227e-05,0.0103759814449037,7,758060,-0.521054224975635,0.120008633663619,1.84856853893541e-05,YGR134W,CAF130,SGDID:S000003366,ORF,Verified ORF,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation""",Verified ORF,CHR7_4536,4.733164442559296,-1
10427,PMC1_CTR2_MTX_Metformin,-0.598778149486526,-4.34396678220254,1.8287059231392e-05,0.0104096253655742,15,439078,-0.598759964999721,0.138210015006376,1.92644397566281e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.715243616505268,-1
10439,HNM1_ERG11_MTX_Metformin,-0.884382363957059,-4.34365759582237,1.83115216475078e-05,0.0104219625925076,15,448820,-0.886798349340688,0.19782837224182,9.97791824094124e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.000960058991098,-1
7481,ALO1_ADE17_MTX_Metformin,0.564237641708215,4.34294592092832,1.83679474331287e-05,0.0104508936263829,12,82740,0.562971413015452,0.130125357284069,1.9758099354344e-05,YLL029W,FRA1,SGDID:S000003952,ORF,Verified ORF,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",Verified ORF,CHR12_7481,4.70425483503286,1
1007,ERG11_ERG5_MTX_Metformin,-0.344558495255654,-4.34270663407373,1.83869568443876e-05,0.0104609130814094,3,96560,-0.341672656836502,0.0795240133284789,2.24668932070843e-05,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1007,4.648456979040843,-1
8818,ERV25_ORM2_MTX_Metformin,0.329994135848406,4.33665284877168,1.8874189968836e-05,0.0107095802329585,13,510643,0.328812841515147,0.0763214453730179,2.13589922867856e-05,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript,CHR13_8818,4.670419241091617,1
10427,PLM2_HNM1_MTX_Metformin,-0.572536684391579,-4.32773198169671,1.96147447090633e-05,0.0110893715325131,15,439078,-0.57302426040793,0.132659423420067,2.03506537741813e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.691421634303204,-1
8809,ERV25_ORM2_MTX_Metformin,0.381801591604297,4.31900734166773,2.03658355722839e-05,0.0114628456719952,13,503653,0.389389768087776,0.0883977756716104,1.40477077048763e-05,ARS1319,ARS1319,SGDID:S000130189,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS,CHR13_8809,4.852394537847424,1
2311,HNM1_MAM33_MTX_Metformin,0.5391205777636,4.31607557351323,2.06243433561525e-05,0.0115935026389875,4,977428,0.539126234968048,0.125220518819386,2.16217295145223e-05,YDR260C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR4_2311,4.665109569930731,1
10426,MID2_PIN2_MTX_Metformin,-0.558603241095769,-4.31309439889845,2.08904230699201e-05,0.0117316019690852,15,433993,-0.55837887396824,0.12965555749208,2.15089728809605e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.667380328003127,-1
10427,MID2_RSN1_MTX_Metformin,-0.627903809082472,-4.30952778222225,2.12130683242781e-05,0.0118904554008945,15,439078,-0.628375134432626,0.145891954587462,2.14634187076554e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.668301102145481,-1
2314,HNM1_MAM33_MTX_Metformin,0.526536730560253,4.30794877741145,2.1357425571661e-05,0.0119632958223128,4,980779,0.526570947491755,0.122529736309237,2.23685754348067e-05,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene,CHR4_2314,4.650361673502959,1
8815,ERG11_PIS1_MTX_Metformin,0.351556756016633,4.3072966199351,2.14173213443761e-05,0.0119923520432133,13,509480,0.351429587213575,0.0817294490858507,2.21379026772424e-05,YMR120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR13_8815,4.6548635261332585,1
10426,ALO1_UIP4_MTX_Metformin,-0.558223643290576,-4.30530032226554,2.16016660234751e-05,0.012082899408212,15,433993,-0.55785767671551,0.129954667112569,2.2831747487956e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.641460847365104,-1
10482,noPPI_reference_MTX_Metformin,-0.699241190519421,-4.29149697285298,2.29184431683371e-05,0.0127526265095454,15,487554,-0.699030090873432,0.162985599663223,2.32063386324522e-05,tN(GUU)O2_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR15_10482,4.634393374716644,-1
1009,HNM1_MID2_MTX_Metformin,-0.389489154854377,-4.29114651315149,2.29528539417481e-05,0.0127689217564817,3,100583,-0.390179845308656,0.0909544473423547,2.31140972533406e-05,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1009,4.636123063746504,-1
1103,ADE17_HYR1_MTX_Metformin,-0.585291080617776,-4.28846256137114,2.3218026389326e-05,0.012902993445873,3,208234,-0.585634764700768,0.136679688890883,2.36251587703343e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,4.626625264179615,-1
982,ERG11_ERG5_MTX_Metformin,-0.343659543714839,-4.28419223168905,2.3645975505463e-05,0.0131183820815506,3,79867,-0.34706516545146,0.0802875740718055,2.0066985348683e-05,YCL024W,KCC4,SGDID:S000000529,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication""",Verified ORF,CHR3_982,4.697517866414884,-1
10456,SSH1_ERV25_MTX_Metformin,-1.34963580666979,-4.28025284864942,2.40474341110638e-05,0.013320339303317,15,462740,-1.28973625041556,0.312004110374836,4.46343489049773e-05,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,4.350330796031555,-1
8800,ERG11_ORM2_MTX_Metformin,0.396499256431067,4.26660787786666,2.54889228001047e-05,0.014042827480142,13,495523,0.396237256685068,0.0931878279884669,2.71570192484789e-05,YMR113W,FOL3,SGDID:S000004719,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8800,4.566117899891475,1
1103,ADE17_PGM2_MTX_Metformin,-0.516548270385909,-4.26452495866943,2.57161014949484e-05,0.014153381707082,3,208234,-0.516704773913925,0.121465810513055,2.69406037407605e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1103,4.569592675935128,-1
11896,PLM2_SNA3_MTX_Metformin,-0.471484277169488,-4.26348387463654,2.58303735096948e-05,0.0142107557852728,16,822959,-0.471484277169497,0.110853557337926,2.70201466308832e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11896,4.568312298511225,-1
10438,ERG11_ACF2_MTX_Metformin,-0.913125272012835,-4.25427313927473,2.68627129021541e-05,0.0147280425221914,15,448815,-0.912290283190328,0.215111598288409,2.84569473797619e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.545811689185996,-1
1012,SRO9_GIS2_MTX_Metformin,-0.399011290131115,-4.25050921999688,2.72958132176935e-05,0.0149304482299765,3,105429,-0.39901129013225,0.0940979761148945,2.85328041504411e-05,YCL009C,ILV6,SGDID:S000000515,ORF,Verified ORF,"""Regulatory subunit of acetolactate synthase; acetolactate synthase catalyzes the first step of branched-chain amino acid biosynthesis; enhances activity of the Ilv2p catalytic subunit ; localizes to mitochondria""",Verified ORF,CHR3_1012,4.544655544598859,-1
1008,HNM1_MID2_MTX_Metformin,-0.386941515450844,-4.24653330602447,2.77605451441933e-05,0.0151558096956845,3,98535,-0.386326571302388,0.0912962481003132,2.96174348297125e-05,YCL014W,BUD3,SGDID:S000000520,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1 ; accounting for the first stage of biphasic activation ; with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding ; resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis""",Verified ORF,CHR3_1008,4.5284525584935125,-1
8820,ERV25_ORM2_MTX_Metformin,0.331598805122222,4.24649503303846,2.77650552498707e-05,0.0151571647267205,13,511585,0.328745197026697,0.0783066956533164,3.40972139478575e-05,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF,CHR13_8820,4.467281105362432,1
5735,ALO1_ADE17_MTX_Metformin,-0.540685740771781,-4.24524930161046,2.79122353500617e-05,0.015227506605354,9,250581,-0.540856558545541,0.127579088619783,2.8653823153249e-05,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF,CHR9_5735,4.542817423833193,-1
1069,ADE17_HYR1_MTX_Metformin,-0.592689808219735,-4.2434716608762,2.8123549674858e-05,0.0153315913650929,3,177336,-0.595877630165576,0.13980050005436,2.59917006859737e-05,YCR030C,SYP1,SGDID:S000000626,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of WASP-Arp23 complex; involved in endocytic site formation; directly inhibits Las17p stimulation of Arp23 complex-mediated actin assembly in vitro; may regulate assembly and disassembly of the septin ring; colocalizes and interacts with septin subunits; potential role in actin cytoskeletal organization""",Verified ORF,CHR3_1069,4.585165302862614,-1
8819,ERV25_ORM2_MTX_Metformin,0.323582860633399,4.24277423488013,2.82068715689365e-05,0.0153714080890342,13,510968,0.323958421908484,0.0764750537358107,2.90511166462899e-05,SUT306,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript,CHR13_8819,4.536837169848464,1
8797,ERV25_ORM2_MTX_Metformin,0.321297830406269,4.24149885612143,2.8359851747758e-05,0.0154359402970371,13,491360,0.321297830405875,0.0759650511668342,2.98720117002568e-05,YMR110C,HFD1,SGDID:S000004716,ORF,Verified ORF,"""Dehydrogenase involved in ubiquinone and sphingolipid metabolism; converts 4-hydroxybenzaldehyde into 4-hydroxybenzoate for ubiquinone anabolism ; hexadecenal to hexadecenoic acid in sphingosine 1-phosphate catabolism; human homolog ALDH3A2 ; mutated in Sjogren-Larsson syndrome ; can rescue yeast hfd1 mutant; human ALDH3A1 ; but not ALDH3A2 ; rescues pABA- respiratory growth phenotype of hfd1 null; data suggest that dual functions of Hfd1p have diverged in human ALDH3A1 ; ALDH3A2""",Verified ORF,CHR13_8797,4.524735529290687,1
8801,ADE17_PGM2_MTX_Metformin,0.537594606556716,4.23094268082243,2.96568190882259e-05,0.0160643360382311,13,499228,0.538084620632119,0.127402990932494,3.06474929626355e-05,YMR115W,MGR3,SGDID:S000004721,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",Verified ORF,CHR13_8801,4.51360504600772,1
10438,SSH1_ERG11_MTX_Metformin,-0.675368253275011,-4.22719642980613,3.01305603350321e-05,0.0162926083534227,15,448815,-0.675227828994569,0.160148108663453,3.15952245035577e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.500378554358867,-1
10438,SSH1_ERV25_MTX_Metformin,-0.697804779961028,-4.22026843866233,3.10257485840733e-05,0.0167186034701925,15,448815,-0.699008259456513,0.165144204226268,2.94744919919676e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.530553671457183,-1
8799,ERG11_ORM2_MTX_Metformin,0.390644592928527,4.21559042202504,3.16445041530218e-05,0.0170127738218492,13,495175,0.390644592928744,0.0929207641599444,3.32632986236245e-05,YMR113W,FOL3,SGDID:S000004719,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",Verified ORF,CHR13_8799,4.478034685272736,1
