SNP,Condition,beta,t-stat,p-value_eQTL,FDR,Chr,Pos,Effect,SE,p-value_rMVP,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID,-log_pval,QTLs
10427,ERV25_ORM2_MTX_noDrug,-0.605106501713809,-4.40551736141869,1.39926673696011e-05,0.0082005896905086,15,439078,-0.605273412457532,0.13771208757783,1.46597291243266e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.8338740543127,-1
1104,ADE17_HYR1_MTX_noDrug,-0.648751771686023,-4.40269447430597,1.41664444930787e-05,0.0082933291234634,3,208660,-0.648686598496933,0.147719559609451,1.49093498962825e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1104,4.8265412930066,-1
10439,SSH1_ERV25_MTX_noDrug,-1.34927088795429,-4.40030318628977,1.43152676617364e-05,0.008371927894564,15,448820,-1.30493761481193,0.297970275381924,1.57036951057953e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.803998145346161,-1
11940,ERG27_ACF2_MTX_noDrug,-0.669993551889787,-4.39877496198614,1.44111605376945e-05,0.0084214184107631,16,867326,-0.670485864465087,0.152726653794691,1.49898362017675e-05,YPR162C,ORC4,SGDID:S000006366,ORF,Verified ORF,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11940,4.824203112785956,-1
1105,ADE17_HYR1_MTX_noDrug,-0.642581357828008,-4.38344282042486,1.54078881208293e-05,0.0089548599201535,3,208696,-0.642499925057842,0.146957536399094,1.62180028838918e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1105,4.790002626691204,-1
10438,PMC1_GTR2_MTX_noDrug,-1.08678195668687,-4.3724441629498,1.6163201665283e-05,0.0093386443279055,15,448815,-1.08480163999141,0.248796290287777,1.70710498439063e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.767739769606108,-1
10426,ERV25_ORM2_MTX_noDrug,-0.584671899086669,-4.37104949588067,1.62614726436225e-05,0.0093874394077444,15,433993,-0.584502300295879,0.134114966196142,1.72183431504184e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.76400864122439,-1
11929,PLM2_HNM1_MTX_noDrug,-0.593965444280455,-4.35865220182156,1.71605081812904e-05,0.0098471064713382,16,859747,-0.594963926906824,0.136640579684436,1.75187668831143e-05,YPR159W,KRE6,SGDID:S000006363,Close to 3'-UTR,Close to 3'-UTR,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11929,4.756496466358937,-1
10427,SSH1_ERG11_MTX_noDrug,-0.671960118384247,-4.35680256102269,1.72986531611083e-05,0.0099180006464503,15,439078,-0.672054174128896,0.154555556945021,1.79737903967344e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.745360327187073,-1
5747,ALO1_ADE17_MTX_noDrug,-0.697712569449671,-4.34859081945055,1.79249208097624e-05,0.0102284139248182,9,254311,-0.697787906756072,0.160871921002982,1.88296970013319e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5747,4.725156668390575,-1
1084,ADE17_HYR1_MTX_noDrug,-0.64022025368695,-4.33915218621289,1.86715547527915e-05,0.0106090999022194,3,195779,-0.641822633290867,0.147888816059914,1.86385563182588e-05,YCR037C,PHO87,SGDID:S000000633,ORF,Verified ORF,"""Low-affinity inorganic phosphate (Pi) transporter; acts upstream of Pho81p in regulation of the PHO pathway; expression is independent of Pi concentration and Pho4p activity; contains 12 membrane-spanning segments; PHO87 has a paralog ; PHO90 ; that arose from the whole genome duplication""",Verified ORF,CHR3_1084,4.729587729712468,-1
11944,ERG27_ACF2_MTX_noDrug,-0.660340598449058,-4.3381563373954,1.8752043110306e-05,0.0106499748570567,16,873212,-0.660351603135435,0.152630713058115,1.97505571839065e-05,YPR164W,MMS1,SGDID:S000006368,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF,CHR16_11944,4.704420647962448,-1
11942,ALO1_ADE17_MTX_noDrug,-0.697293006049887,-4.33737817899626,1.88151677704657e-05,0.0106801443133237,16,869725,-0.696965033124167,0.161194876445438,1.99836716397215e-05,YPR163C,TIF3,SGDID:S000006367,ORF,Verified ORF,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",Verified ORF,CHR16_11942,4.699324714990187,-1
10438,SSH1_ERG11_MTX_noDrug,-1.05532228641318,-4.33532678992852,1.89825533286234e-05,0.0107661632124459,15,448815,-1.05277228594793,0.243928718911294,2.06693635663604e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.684672895596856,-1
5750,ALO1_ADE17_MTX_noDrug,-0.697571531608986,-4.33478367399723,1.9027107433769e-05,0.0107889762415876,9,254355,-0.697695511876245,0.161351064571192,1.99542735861389e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5750,4.699964077615547,-1
1106,ADE17_HYR1_MTX_noDrug,-0.636581272862676,-4.33424058057232,1.90717596994325e-05,0.0108093746912266,3,208702,-0.636306076726695,0.147240317248794,2.01733239614247e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1106,4.6952225371283856,-1
5749,ALO1_ADE17_MTX_noDrug,-0.696225754246207,-4.3259795701259,1.97634484263925e-05,0.0111675288481533,9,254336,-0.69633435566132,0.161367720969485,2.07315818346521e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5749,4.683367559659568,-1
11915,PLM2_HNM1_MTX_noDrug,-0.585796795346163,-4.32225522563378,2.00830721950266e-05,0.0113291026165655,16,840461,-0.585576545601933,0.135915335126101,2.13471420475248e-05,XUT_16F-339,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript,CHR16_11915,4.670660260033392,-1
10456,SSH1_ORM2_MTX_noDrug,-2.03303803899202,-4.32169405916378,2.01316580136927e-05,0.0113524140596221,15,462740,-2.05553137996515,0.46569326438023,1.35085645692101e-05,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,4.869390797002508,-1
10427,HUG1_PGM2_MTX_noDrug,-0.766867523334694,-4.32150325288735,2.0148203620551e-05,0.0113608870374314,15,439078,-0.76695999279966,0.177816438403536,2.09097010121845e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.679652177114742,-1
5779,ALO1_ADE17_MTX_noDrug,-0.696750035565514,-4.31018485252494,2.11532722901044e-05,0.0118613863591424,9,261156,-0.696797767304725,0.162081763964073,2.22199301514634e-05,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR9_5779,4.653257310601348,-1
10439,ERG11_ORM2_MTX_noDrug,-1.18405314903272,-4.30884819119552,2.12750838170072e-05,0.0119207462441691,15,448820,-1.21942228477105,0.266370413663978,6.51661751459474e-06,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,5.185977768673831,-1
11927,PLM2_HNM1_MTX_noDrug,-0.584500495935649,-4.30640949827473,2.14990546436396e-05,0.0120327083725116,16,858788,-0.584122172949576,0.136115074148114,2.29615996053561e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11927,4.638997860368972,-1
10438,SRO9_SGN1_MTX_noDrug,-0.906041161783647,-4.30631170423279,2.15080829401535e-05,0.0120368599439553,15,448815,-0.907965169315704,0.210270445970052,2.04763693508301e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.688747045288002,-1
2530,ALO1_ADE17_MTX_noDrug,0.693186057520011,4.30284819157256,2.1830180091889e-05,0.0121924680003834,4,1316036,0.69364509377306,0.161521626438771,2.26631395112693e-05,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF,CHR4_2530,4.644679927748206,1
11920,PLM2_HNM1_MTX_noDrug,-0.584308978265503,-4.28405652832412,2.36596977571423e-05,0.0131240464628552,16,841684,-0.584441216003356,0.136774908822138,2.48363247030051e-05,YPR157W,TDA6,SGDID:S000006361,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",Uncharacterized ORF,CHR16_11920,4.604912670947106,-1
11928,PLM2_HNM1_MTX_noDrug,-0.579944085968632,-4.28379952063588,2.36857070915184e-05,0.013136523802176,16,858824,-0.579944085968371,0.135763152596848,2.49723445161605e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11928,4.602540682212823,-1
11912,PLM2_HNM1_MTX_noDrug,-0.591233915841805,-4.27720360417247,2.43626422998307e-05,0.0134749644741666,16,839159,-0.593212711442625,0.138584799474201,2.40550789086337e-05,YPR156C,TPO3,SGDID:S000006360,ORF,Verified ORF,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11912,4.6187932141292,-1
1101,ADE17_HYR1_MTX_noDrug,-0.641090275472693,-4.2699381461931,2.51296767675796e-05,0.0138663715836511,3,208066,-0.641090275472691,0.150513207891497,2.63234166051573e-05,YCR044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter,CHR3_1101,4.579657742851853,-1
10184,HNM1_RBD2_MTX_noDrug,-0.56446667276155,-4.26744563884956,2.53980919819935e-05,0.0139969126513966,15,168689,-0.564466672762326,0.132596484522994,2.65862719525414e-05,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF,CHR15_10184,4.575342557138193,-1
1104,ADE17_PGM2_MTX_noDrug,-0.55424581951014,-4.25456785577432,2.68290794240014e-05,0.0147128403649608,3,208660,-0.553660833020513,0.130632974193356,2.87863957309276e-05,YCR045C,RRT12,SGDID:S000000641,ORF,Verified ORF,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF,CHR3_1104,4.540812708590476,-1
10439,ERG11_HYR1_MTX_noDrug,-0.852958565647639,-4.24986888239794,2.73701550163655e-05,0.0149639895976373,15,448820,-0.836123447782815,0.194893863275845,2.30834953093562e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10439,4.636698429544355,-1
10438,ERG11_ACF2_MTX_noDrug,-0.958469968887112,-4.24486762853362,2.79574779571439e-05,0.0152477305964501,15,448815,-0.954990397120964,0.22627039423462,3.1026927306532e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.508261231824571,-1
5748,ALO1_ADE17_MTX_noDrug,-0.682630370493949,-4.23683279569451,2.89263179805016e-05,0.0157096329409868,9,254315,-0.683061707714739,0.161541776586436,3.00186036404251e-05,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR9_5748,4.522609513470577,-1
11940,TPO1_TCB2_MTX_noDrug,-0.639253235484766,-4.23199810000366,2.9524642429524e-05,0.015997377271384,16,867326,-0.637403268084561,0.151446129000669,3.2609071664252e-05,YPR162C,ORC4,SGDID:S000006366,ORF,Verified ORF,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11940,4.486661564788999,-1
11946,ERG27_ACF2_MTX_noDrug,-0.642685356044157,-4.22657223851898,3.02101926041939e-05,0.0163276397678485,16,873367,-0.643100872655107,0.152473859886259,3.13949803512737e-05,YPR164W,MMS1,SGDID:S000006368,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF,CHR16_11946,4.503139784411209,-1
10438,PMC1_CTR2_MTX_noDrug,-1.13397913370708,-4.22640808754319,3.02311677786257e-05,0.0163351910758588,15,448815,-1.12827532597976,0.268644184949079,3.38525660411443e-05,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF,CHR15_10438,4.470408405995926,-1
11897,TPO1_TCB2_MTX_noDrug,-0.628150250266919,-4.22315663591926,3.06495129590267e-05,0.0165313598519794,16,823324,-0.628150250266824,0.149116604100085,3.2104830891596e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.49342961333634,-1
11704,FMP45_MID2_MTX_noDrug,0.59251129057222,4.21614063324787,3.15711220044098e-05,0.0169782074460327,16,587778,0.592835006466696,0.140830330046443,3.25006895850293e-05,SUT417,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript,CHR16_11704,4.488107424258176,1
11897,TPO1_TPO2_MTX_noDrug,-0.685576424935286,-4.21364668965395,3.19050466083481e-05,0.0171380527367611,16,823324,-0.685576424935183,0.163145514914097,3.35193768319755e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.474704064055785,-1
10456,ERG11_ORM2_MTX_noDrug,-1.85264057731803,-4.20933192292113,3.24907419753749e-05,0.017412614581436,15,462740,-1.8149322062497,0.436207505500413,3.98910040052043e-05,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript,CHR15_10456,4.399125032919723,-1
10427,ALO1_ADE17_MTX_noDrug,-0.695849999136968,-4.20650923351039,3.28794347119636e-05,0.0176019912414875,15,439078,-0.696253649846684,0.165857218489399,3.41352155106808e-05,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF,CHR15_10427,4.4667973509109125,-1
5766,ALO1_ADE17_MTX_noDrug,-0.68553094381578,-4.20530541623923,3.30465497724921e-05,0.0176762617229977,9,257575,-0.685598964257261,0.163448709295977,3.46159925047128e-05,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR9_5766,4.46072321184568,-1
11914,PLM2_HNM1_MTX_noDrug,-0.571377520581996,-4.20358610859788,3.32866313130444e-05,0.0177906724869778,16,840443,-0.571965133196806,0.13630199754218,3.43658450075779e-05,XUT_16F-339,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript,CHR16_11914,4.463872972935878,-1
10182,HNM1_RBD2_MTX_noDrug,-0.554470824866743,-4.20015789065315,3.37703179415236e-05,0.018010547044146,15,168558,-0.552360674438079,0.132309318790002,3.76147002238809e-05,CUT827_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR15_10182,4.424642395007445,-1
2531,ALO1_ADE17_MTX_noDrug,0.676115348021422,4.19350812248708,3.47277120338402e-05,0.0184592362255096,4,1317259,0.676534474805941,0.16165180472142,3.60162167800359e-05,YDR422C,SIP1,SGDID:S000002830,ORF,Verified ORF,"""One of three alternate beta-subunits of the Snf1p kinase complex; may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions""",Verified ORF,CHR4_2531,4.443501908336168,1
10426,SSH1_ORM2_MTX_noDrug,-0.637471385317525,-4.18510342415908,3.59748394360706e-05,0.0190307225813672,15,433993,-0.637467391326066,0.152682529048164,3.75597912442914e-05,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF,CHR15_10426,4.42527683018932,-1
11940,ALO1_ADE17_MTX_noDrug,-0.682164874029533,-4.18429396527405,3.60971798691285e-05,0.0190883883453594,16,867326,-0.680912808023124,0.163466705460374,3.91085922755453e-05,YPR162C,ORC4,SGDID:S000006366,ORF,Verified ORF,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11940,4.407727816314956,-1
11928,TPO1_MID2_MTX_noDrug,-0.603440328714498,-4.18212523026218,3.64269176538895e-05,0.0192379224470349,16,858824,-0.603440328714209,0.144629849885693,3.80037443525937e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11928,4.420173612026398,-1
10212,HNM1_RBD2_MTX_noDrug,-0.568075378226554,-4.17614647379024,3.73508742819109e-05,0.0196841556962397,15,195381,-0.555738632987246,0.135487017012827,5.09394875744485e-05,YOL072W,THP1,SGDID:S000005433,ORF,Verified ORF,"""Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding""",Verified ORF,CHR15_10212,4.292945428133863,-1
11928,TPO1_TCB2_MTX_noDrug,-0.621405887715029,-4.17075886048071,3.82025770760698e-05,0.0200735566143898,16,858824,-0.621405887714755,0.149368868098802,3.99740176859116e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11928,4.398222199722561,-1
11897,SRO9_DHH1_MTX_noDrug,-0.537334576833613,-4.15721929426945,4.04254672599702e-05,0.0211021108512986,16,823324,-0.537334576833505,0.129595901174285,4.23718147599066e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11897,4.372922935023429,-1
11926,PLM2_HNM1_MTX_noDrug,-0.563948748763234,-4.15568534251144,4.0684942886736e-05,0.0212212525799249,16,857866,-0.563948748763273,0.13608865272348,4.27704376948363e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11926,4.368856305331697,-1
11910,ERG11_ACF2_MTX_noDrug,-0.577332368194525,-4.14837022994327,4.19443137118076e-05,0.0217959942733222,16,836372,-0.577248206123175,0.13946189265827,4.36452855267727e-05,YPR155C,NCA2,SGDID:S000006359,ORF,Verified ORF,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",Verified ORF,CHR16_11910,4.360062661014206,-1
11945,ERG27_ACF2_MTX_noDrug,-0.631197973182693,-4.14802900884643,4.20039558415037e-05,0.021823951884202,16,873246,-0.630367922967173,0.152597428966816,4.51550274480341e-05,YPR164W,MMS1,SGDID:S000006368,ORF,Verified ORF,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF,CHR16_11945,4.345293889395038,-1
11898,TPO1_TPO2_MTX_noDrug,-0.67645467069645,-4.14778702708926,4.2046300859232e-05,0.0218398796598174,16,823418,-0.67666424743236,0.163528276663998,4.38647385440201e-05,YPR145W,ASN1,SGDID:S000006349,ORF,Verified ORF,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11898,4.357884454912001,-1
10183,HNM1_RBD2_MTX_noDrug,-0.547808550380349,-4.14722996228442,4.21439377235573e-05,0.0218890732989264,15,168592,-0.547785315419814,0.132363194368492,4.37558550092316e-05,YOL082W,ATG19,SGDID:S000005442,Close to 3'-UTR,Close to 3'-UTR,"""Receptor protein for the cytoplasm-to-vacuole targeting (Cvt) pathway; delivers cargo proteins aminopeptidase I (Ape1p) and alpha-mannosidase (Ams1p) to the phagophore assembly site for packaging into Cvt vesicles; interaction with Atg19p during the Cvt pathway requires phosphorylation by Hrr25p""",Verified ORF,CHR15_10183,4.358963825428727,-1
11921,PLM2_HNM1_MTX_noDrug,-0.571323509130503,-4.14539661188212,4.24667970039824e-05,0.0220337932569649,16,842949,-0.570960016504092,0.138213065921879,4.51377332760465e-05,YPR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR16_11921,4.345460254084631,-1
11903,PLM2_SNA3_MTX_noDrug,-0.614454102612061,-4.14255185214127,4.29724381121464e-05,0.0222652285622826,16,831753,-0.61391319198821,0.148391983567276,4.40105441094958e-05,YPR151C_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR16_11903,4.356443262150737,-1
11927,TPO1_TCB2_MTX_noDrug,-0.617945618341286,-4.13415877170267,4.44979018315238e-05,0.0229727949281471,16,858788,-0.617507882980458,0.149856263605321,4.71153553239747e-05,YPR159W,KRE6,SGDID:S000006363,ORF,Verified ORF,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF,CHR16_11927,4.326837529269159,-1
10194,HNM1_RBD2_MTX_noDrug,-0.559169669971212,-4.12945479554025,4.53752742390172e-05,0.0233724725701158,15,173340,-0.559348489242723,0.134889511983717,4.22864330065189e-05,YOL081W,IRA2,SGDID:S000005441,ORF,Verified ORF,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis""",Verified ORF,CHR15_10194,4.373798947412116,-1
