SNP,PPI,Chr,Pos,Effect_Metformin,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
9439,PMC1:CTR2,14,244751.0,-0.481646985098934,3.371378670358593,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,FMP45:MID2,14,244751.0,-0.448642673666845,3.342994103798572,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,ALO1:UIP4,14,244751.0,-0.459729917319687,3.3049426616804918,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,PMC1:GTR2,14,244751.0,-0.457980267134926,3.1881629321714344,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,HUG1:PGM2,14,244751.0,-0.470184712265305,3.1723484543272606,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,SSH1:ERG11,14,244751.0,-0.335713813730563,3.08597356314146,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9439,ERV25:PIS1,14,244751.0,-0.340217278901368,3.074664961671178,ORF,Verified ORF,YNL215W,IES2,SGDID:S000005159,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",0.0
9441,HNM1:RBD2,14,250138.0,-0.416821296533997,3.695943800730723,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,PMC1:CTR2,14,250138.0,-0.510851993170772,3.691288052328099,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,PMC1:GTR2,14,250138.0,-0.483924130022072,3.465671501957626,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,ALO1:UIP4,14,250138.0,-0.47578618437292,3.465379047819559,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,HUG1:PGM2,14,250138.0,-0.483363068157804,3.287116514762028,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,FMP45:MID2,14,250138.0,-0.43913522860119,3.1811311733533136,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,SSH1:ERG11,14,250138.0,-0.342822421643993,3.160423741511861,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9441,noPPI:reference,14,250138.0,-0.557889379309914,3.109336195143409,ORF,Uncharacterized ORF,YNL211C,MRX7,SGDID:S000005155,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",0.0
9446,HNM1:RBD2,14,257173.0,-0.443770243676356,4.16079004300207,ORF,Verified ORF,YNL206C,RTT106,SGDID:S000005150,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",0.0
9445,HNM1:RBD2,14,256840.0,-0.412089944984145,3.649347567512453,ORF,Verified ORF,YNL206C,RTT106,SGDID:S000005150,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",0.0
9723,ERG11:ERG5,14,599953.0,0.434170963754893,3.173516488446861,ORF,Uncharacterized ORF,YNL018C,YNL018C,SGDID:S000004963,"""Putative protein of unknown function; YNL018C has a paralog ; YNL034W ; that arose from a segmental duplication""",0.0
9722,ERG11:ERG5,14,599947.0,0.419740782018137,3.2000406226309384,ORF,Uncharacterized ORF,YNL018C,YNL018C,SGDID:S000004963,"""Putative protein of unknown function; YNL018C has a paralog ; YNL034W ; that arose from a segmental duplication""",0.0
8802,ERV25:ORM2,13,500062.0,0.35153874469952,5.274820355239944,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.0
8802,ADE17:PGM2,13,500062.0,0.500900420699748,4.2765732812971375,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.0
8802,ERG11:PIS1,13,500062.0,0.313565332993056,3.764297151630728,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.0
8802,SSH1:ORM2,13,500062.0,0.413686888027193,3.041441190647792,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.0
8802,RET2:SNA3,13,500062.0,0.252417089871981,3.028938026389104,Non-coding RNA,snoRNA gene,YNCM0026C,SNR24,SGDID:S000007501,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); commonly referred to as U24; guides 2'-O-methylation of large subunit (LSU) rRNA at positions C1437 ; C1449 ; and C1450""",0.0
5919,ADE17:GIS2,9,394680.0,-0.436301188584487,3.060701974079393,Non-coding RNA,ncRNA gene,YNCI0012,ICR1,SGDID:S000132612,"ncRNA_gene ; ""Long intergenic regulatory ncRNA; has a key role in regulating transcription of the nearby protein-coding ORF FLO11; initiated far upstream from FLO11 and transcribed across much of the large promoter of FLO11 ; repressing FLO11 transcription in cis""",0.0
8807,ERV25:ORM2,13,503363.0,0.346834513356663,4.976889868749264,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
8807,ERG11:PIS1,13,503363.0,0.332112973976154,4.035020252038973,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
8807,ADE17:PGM2,13,503363.0,0.458744899454118,3.542386414134697,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
8807,MID2:WSC2,13,503363.0,0.494913341571577,3.3219966268953414,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
8807,ERG11:ORM2,13,503363.0,0.332527348102606,3.22312467068481,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
8807,SSH1:ORM2,13,503363.0,0.42043656437985,3.0303371887001336,Other features,LTR,YMRWdelta16,YMRWdelta16,SGDID:S000007123,"""Ty1 LTR""",0.0
9135,MID2:WSC2,13,806573.0,0.481005267929327,3.226616940641729,Promoter,Promoter,YMR270C_NFR/NDR,0,0,stable,0.0
9114,SNA4:GTR2,13,770561.0,0.426857874543435,3.0716535241432967,Promoter,Promoter,YMR250W_NFR/NDR,0,0,stable,0.0
9111,SNA4:GTR2,13,769103.0,0.452198245884542,3.562338992252832,Promoter,Promoter,YMR247W-A_NFR/NDR,0,0,0,0.0
9101,SNA4:GTR2,13,755881.0,0.410136379009742,3.148161123162977,ORF,Verified ORF,YMR243C,ZRC1,SGDID:S000004856,"""Vacuolar membrane zinc transporter; transports zinc from cytosol to vacuole for storage; also has role in resistance to zinc shock resulting from sudden influx of zinc into cytoplasm; human ortholog SLC30A10 functions as a Mn transporter and mutations in SLC30A10 cause neurotoxic accumulation of Mn in liver and brain; ZRC1 has a paralog ; COT1 ; that arose from the whole genome duplication""",0.0
9100,SNA4:GTR2,13,753081.0,0.440666699697007,3.358890618943477,Close to 3'-UTR,Close to 3'-UTR,YMR241W,YHM2,SGDID:S000004854,"""Citrate and oxoglutarate carrier protein; exports citrate from and imports oxoglutarate into the mitochondrion ; causing net export of NADPH reducing equivalents; also associates with mt nucleoids and has a role in replication and segregation of the mt genome""",0.0
8918,RET2:SNA3,13,588621.0,0.592303596078283,3.1166161217684216,ORF,Verified ORF,YMR164C,MSS11,SGDID:S000004774,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",0.0
8911,ERG11:MID2,13,588591.0,0.425785595159642,3.3416703055785897,ORF,Verified ORF,YMR164C,MSS11,SGDID:S000004774,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",0.0
8908,SRO9:SGN1,13,588576.0,0.388895820029532,3.195544549633577,ORF,Verified ORF,YMR164C,MSS11,SGDID:S000004774,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",0.0
8907,SRO9:SGN1,13,588573.0,0.400915805658129,3.5019606571832216,ORF,Verified ORF,YMR164C,MSS11,SGDID:S000004774,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",0.0
8887,HNM1:TPO2,13,562475.0,-0.36278621849953,3.5775014023413294,ORF,Verified ORF,YMR150C,IMP1,SGDID:S000004758,"""Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p""",0.0
8884,HNM1:TPO2,13,560879.0,-0.345216614437122,3.105660504889815,Promoter,Promoter,YMR149W_NFR/NDR,0,0,fragile,0.0
8828,ERV25:ORM2,13,519684.0,0.264761565257598,3.0743324007125348,Close to 3'-UTR,Close to 3'-UTR,YMR125W,STO1,SGDID:S000004732,"""Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",0.0
8827,ERV25:ORM2,13,517233.0,0.261932782165537,3.052924075134806,ORF,Verified ORF,YMR124W,EPO1,SGDID:S000004731,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",0.0
8822,ERG11:PIS1,13,511842.0,0.299994891260351,3.4278921240352065,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8822,ERV25:ORM2,13,511842.0,0.274814828729542,3.3415854431074554,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8821,ERV25:ORM2,13,511660.0,0.305948278190428,4.042034512871315,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8821,ERG11:PIS1,13,511660.0,0.29740001223762,3.3805545099645142,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8820,ERV25:ORM2,13,511585.0,0.328745197026697,4.467281105362432,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8820,ERG11:PIS1,13,511585.0,0.332511017726102,4.000414905170372,Close to 3'-UTR,Close to 3'-UTR,YMR122C,YMR122C,SGDID:S000004729,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",0.0
8817,ERV25:ORM2,13,510249.0,0.353984988898293,5.213362663048887,ORF,Verified ORF,YMR121C,RPL15B,SGDID:S000004728,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",0.0
8817,ERG11:PIS1,13,510249.0,0.37045321841331,4.957087345720817,ORF,Verified ORF,YMR121C,RPL15B,SGDID:S000004728,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",0.0
8817,HNM1:MID2,13,510249.0,0.300113670908422,3.307583975244015,ORF,Verified ORF,YMR121C,RPL15B,SGDID:S000004728,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress""",0.0
8816,ERV25:ORM2,13,509524.0,0.412748607134595,7.116923550986912,Promoter,Promoter,YMR120C_NFR/NDR,0,0,stable,0.0
8816,ERG11:PIS1,13,509524.0,0.367445010849869,5.004051072269292,Promoter,Promoter,YMR120C_NFR/NDR,0,0,stable,0.0
8816,ERG11:ORM2,13,509524.0,0.320791071435209,3.1262719533449177,Promoter,Promoter,YMR120C_NFR/NDR,0,0,stable,0.0
8815,ERV25:ORM2,13,509480.0,0.383364552886009,6.248390376773561,Promoter,Promoter,YMR120C_NFR/NDR,0,0,stable,0.0
8815,ERG11:PIS1,13,509480.0,0.351429587213575,4.6548635261332585,Promoter,Promoter,YMR120C_NFR/NDR,0,0,stable,0.0
8814,ERV25:ORM2,13,506332.0,0.396084832612126,6.4418273438513305,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8814,ERG11:PIS1,13,506332.0,0.31490772868293,3.715864377515418,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8814,ADE17:PGM2,13,506332.0,0.440979870685814,3.3450268640213325,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8813,ERV25:ORM2,13,506223.0,0.402250461270931,6.673645046604161,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8813,ERG11:PIS1,13,506223.0,0.30723338231661,3.579055892123567,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8813,ADE17:PGM2,13,506223.0,0.416648319661601,3.0494539217951906,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8812,ERV25:ORM2,13,506197.0,0.388748728502069,6.225490462532802,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8812,ADE17:PGM2,13,506197.0,0.497075168474832,4.134988256263856,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8812,ERG11:PIS1,13,506197.0,0.330687655071305,4.055594889078047,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8811,ERV25:ORM2,13,506148.0,0.36920073023225,5.777765440511877,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8811,ERG11:PIS1,13,506148.0,0.315332505724319,3.804231237997582,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8811,ADE17:PGM2,13,506148.0,0.436740716008391,3.358456875070142,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8811,ERG11:ORM2,13,506148.0,0.31745623412052,3.072241030029614,ORF,Verified ORF,YMR119W,ASI1,SGDID:S000004725,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",0.0
8805,ERV25:ORM2,13,501075.0,0.337772086554269,4.927914167179993,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8805,ADE17:PGM2,13,501075.0,0.479583831677089,3.9765495959732657,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8805,ERG11:PIS1,13,501075.0,0.308923902532665,3.684329867759513,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8805,ERG11:ORM2,13,501075.0,0.341140363482602,3.495942877805056,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8805,SSH1:ORM2,13,501075.0,0.437986506425167,3.373677939046809,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8805,SRO9:SGN1,13,501075.0,0.263388171664393,3.0249649138185752,Promoter,Promoter,YMR116C_NFR/NDR,0,0,fragile,0.0
8803,ERV25:ORM2,13,500365.0,0.344641848519654,5.134093495841047,Close to 3'-UTR,Close to 3'-UTR,YMR116C,ASC1,SGDID:S000004722,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",0.0
8803,ADE17:PGM2,13,500365.0,0.48820676082251,4.121780962508892,Close to 3'-UTR,Close to 3'-UTR,YMR116C,ASC1,SGDID:S000004722,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",0.0
8803,ERG11:PIS1,13,500365.0,0.306297556803231,3.64418849327103,Close to 3'-UTR,Close to 3'-UTR,YMR116C,ASC1,SGDID:S000004722,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",0.0
8803,SSH1:ORM2,13,500365.0,0.441698929511042,3.4376324950501247,Close to 3'-UTR,Close to 3'-UTR,YMR116C,ASC1,SGDID:S000004722,"""G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation; controls phosphorylation of multiple proteins""",0.0
8801,ERV25:ORM2,13,499228.0,0.353055713822348,4.927069513775672,Close to 3'-UTR,Close to 3'-UTR,YMR115W,MGR3,SGDID:S000004721,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",0.0
8801,ADE17:PGM2,13,499228.0,0.538084620632119,4.51360504600772,Close to 3'-UTR,Close to 3'-UTR,YMR115W,MGR3,SGDID:S000004721,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",0.0
8801,ERG11:PIS1,13,499228.0,0.315737378804423,3.541241944866024,Close to 3'-UTR,Close to 3'-UTR,YMR115W,MGR3,SGDID:S000004721,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",0.0
8801,RET2:SNA3,13,499228.0,0.268704759715511,3.140270396036685,Close to 3'-UTR,Close to 3'-UTR,YMR115W,MGR3,SGDID:S000004721,"""Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA""",0.0
8800,ERG11:ORM2,13,495523.0,0.396237256685068,4.566117899891475,ORF,Verified ORF,YMR113W,FOL3,SGDID:S000004719,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication""",0.0
