SNP,PPI,Chr,Pos,Effect_Trifluoperazine,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11926,TPO1:TPO2,16,857866.0,-0.591008939193101,3.772589111779095,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.634779620488025
11926,PMC1:GTR2,16,857866.0,-0.581640206466377,3.541984048593008,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.571653037007978
11926,PLM2:HNM1,16,857866.0,-0.483031629122792,3.3065009099653744,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.563948748763273
11926,ALO1:ADE17,16,857866.0,-0.505373567444426,3.2641633166422945,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.584888817343913
11926,HNM1:ERG11,16,857866.0,-0.526401412750952,3.2165507542129905,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.591837351692474
11926,SRO9:DHH1,16,857866.0,-0.500947371245368,3.171603430144287,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.454159227854814
11926,PMC1:CTR2,16,857866.0,-0.536410588285579,3.0464364699596893,ORF,Verified ORF,YPR159W,KRE6,SGDID:S000006363,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",-0.610295802684319
11921,TPO1:TPO2,16,842949.0,-0.610033899911608,3.883271621677613,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,-0.660864139460406
11921,ALO1:ADE17,16,842949.0,-0.557078717728923,3.768829140020008,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,-0.624253203748869
11921,TPO1:MID2,16,842949.0,-0.54642005772479,3.355871388310067,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,-0.549563554750421
11921,PLM2:HNM1,16,842949.0,-0.485349789030184,3.24639269493358,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,-0.570960016504092
11921,ALO1:HYR1,16,842949.0,-0.484113374265979,3.0592373441520584,Promoter,Promoter,YPR158W_NFR/NDR,0,0,fragile,-0.56781018023399
11923,TPO1:TPO2,16,843702.0,-0.583469407918007,3.67164279798945,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.628804517124837
11923,ALO1:ADE17,16,843702.0,-0.524185106784794,3.463535774690623,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.58343209305788
11923,TPO1:MID2,16,843702.0,-0.528614091219325,3.2393524138361403,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.533958331781119
11922,ALO1:ADE17,16,843618.0,-0.548738972314056,3.752565295937824,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.609438159187692
11922,TPO1:TPO2,16,843618.0,-0.588308017650349,3.72434158252293,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.639581897972904
11922,PLM2:HNM1,16,843618.0,-0.471750501322413,3.158791850223666,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.552087520473862
11922,TPO1:MID2,16,843618.0,-0.516941628148188,3.1155718502736933,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.542316921475038
11922,TPO1:TCB2,16,843618.0,-0.438230919060594,3.016983594194721,ORF,Verified ORF,YPR158W,CUR1,SGDID:S000006362,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",-0.575898538026508
11920,TPO1:TPO2,16,841684.0,-0.61103500170821,3.956241347252976,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.661223551335278
11920,TPO1:MID2,16,841684.0,-0.580132043972387,3.786047339850984,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.572350060711149
11920,PLM2:HNM1,16,841684.0,-0.510830719806453,3.605204891538351,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.584441216003356
11920,ALO1:ADE17,16,841684.0,-0.509962398593073,3.278624388291137,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.560114070102265
11920,PMC1:GTR2,16,841684.0,-0.540168214082524,3.079373177592024,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.550242216088616
11920,TPO1:TCB2,16,841684.0,-0.439456691367722,3.0118396680125814,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.594620160869139
11919,TPO1:TPO2,16,841449.0,-0.576921308390417,3.628759460667115,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.613183638670807
11919,TPO1:MID2,16,841449.0,-0.546284491327241,3.458005879704316,ORF,Uncharacterized ORF,YPR157W,TDA6,SGDID:S000006361,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",-0.53628297307917
11912,ERG11:MID2,16,839159.0,-0.493375865735904,4.144804682500171,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.464600972418412
11912,PLM2:HNM1,16,839159.0,-0.549177626309862,4.002721891456035,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.593212711442625
11912,SNA4:GTR2,16,839159.0,-0.558955561729158,3.9108397448154246,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.568507909516971
11912,TPO1:MID2,16,839159.0,-0.594502541284765,3.8620895958849952,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.550737517567668
11912,ALO1:ADE17,16,839159.0,-0.565329902574719,3.8382531055469062,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.623761817345151
11912,PMC1:GTR2,16,839159.0,-0.618181076594895,3.808590656024164,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.61000338249301
11912,SRO9:DHH1,16,839159.0,-0.565035070329085,3.782216541339409,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.546210849066416
11912,SSH1:ORM2,16,839159.0,-0.55209120240078,3.779782580380021,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.585476148934751
11912,ALO1:HYR1,16,839159.0,-0.540115333210941,3.6739395095387866,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.601352496108091
11912,ERV25:ERG5,16,839159.0,-0.553508029526168,3.644466844482084,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.651892260714743
11912,TPO1:TPO2,16,839159.0,-0.580053135563139,3.52582089532477,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.637480628526521
11912,HNM1:TPO2,16,839159.0,-0.542451596548911,3.4135292403286552,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.548087365993201
11912,HUG1:PGM2,16,839159.0,-0.582525428403212,3.3494559216950224,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.695519258826353
11912,MID2:RSN1,16,839159.0,-0.476447780291684,3.2161428286398364,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.450761474830637
11912,PMC1:CTR2,16,839159.0,-0.564203407587739,3.2129172388373,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.614157382819914
11912,ALO1:UIP4,16,839159.0,-0.553806194282322,3.1488174799650444,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.58932755995531
11912,ERG11:PIS1,16,839159.0,-0.451988499507189,3.1004082613172685,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.504507001710668
11912,ERV25:UIP4,16,839159.0,-0.560208787883872,3.073991668305644,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.662808517675722
11912,FMP45:MEP1,16,839159.0,-0.478756415809466,3.064656500089645,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.490713225156493
11912,SSH1:ERV25,16,839159.0,-0.518639049292243,3.0545334649717413,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.596054948865089
11912,HNM1:ERG11,16,839159.0,-0.51773447970952,3.020902116654793,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.619089974439977
11910,ALO1:ADE17,16,836372.0,-0.535102856149538,3.610916429626251,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.61395491886177
11910,TPO1:TPO2,16,836372.0,-0.571739689228407,3.56253093558875,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.608035803073679
11910,PLM2:HNM1,16,836372.0,-0.501839606273995,3.5384319249266976,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.543806912023672
11910,PMC1:GTR2,16,836372.0,-0.56893820734158,3.411394216076572,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.562591085108904
11910,SSH1:ORM2,16,836372.0,-0.508328470051875,3.3884269566579213,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.557521344791045
11910,HUG1:PGM2,16,836372.0,-0.570254051746528,3.343918619989628,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.662341717764632
11910,SRO9:DHH1,16,836372.0,-0.497679466864659,3.139230020221706,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.519498390651553
11910,SNA4:GTR2,16,836372.0,-0.482611846908439,3.1335867193948843,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.499628506163489
11910,ERV25:ERG5,16,836372.0,-0.491768858337316,3.0728769889399423,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.583780338240543
11910,TPO1:MID2,16,836372.0,-0.508880328852564,3.0496708859020143,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.512222702803314
11910,MID2:RSN1,16,836372.0,-0.448437308905578,3.000225524830485,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.431649299470398
11908,PLM2:HNM1,16,835149.0,-0.502566636838685,3.469937039449223,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.555786008126207
11908,PMC1:GTR2,16,835149.0,-0.55391415028902,3.185651952689045,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.540897818102553
11908,TPO1:TPO2,16,835149.0,-0.533828712222453,3.092937686504846,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.580638890409132
11908,SSH1:ORM2,16,835149.0,-0.486085894382174,3.0676106824559564,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.523093686710296
11908,ALO1:ADE17,16,835149.0,-0.49078260494903,3.0391902177788634,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.551154537880515
11907,PLM2:HNM1,16,835125.0,-0.475087966976711,3.1794564436437827,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.528738571775846
11907,PMC1:GTR2,16,835125.0,-0.548367883222426,3.163323361290929,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.530959741672139
11907,TPO1:TPO2,16,835125.0,-0.528430233868515,3.070801357848679,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.572896990641786
11906,PMC1:GTR2,16,835119.0,-0.552862341230308,3.199713794805632,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.535017798434295
11906,PLM2:HNM1,16,835119.0,-0.473286971897435,3.150125593327508,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.529173867527985
11906,TPO1:TPO2,16,835119.0,-0.529568731749624,3.0739527405045863,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.57591227319759
