SNP,PPI,Chr,Pos,Effect_5.FC,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11912,HNM1:TPO2,16,839159.0,-0.590237116943581,3.682184234490716,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.548087365993201
11912,SSH1:ERV25,16,839159.0,-0.598792919753206,3.668747047757865,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.596054948865089
11912,ALO1:ADE17,16,839159.0,-0.600198689571542,3.639967046616856,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.623761817345151
11912,RET2:SNA3,16,839159.0,-0.340567700273747,3.5936749418568987,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.338911879353845
11912,ERG11:ACF2,16,839159.0,-0.530639189700422,3.5205105105124748,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.571637711350934
11912,ALO1:UIP4,16,839159.0,-0.611721384809757,3.418906370147691,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.58932755995531
11912,MID2:RSN1,16,839159.0,-0.540548959903875,3.3428907892715927,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.450761474830637
11912,ERG27:ACF2,16,839159.0,-0.545371125969741,3.3307327244841094,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.600139990860169
11912,ERG11:MID2,16,839159.0,-0.403374470650007,3.2944902849447075,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.464600972418412
11912,HNM1:ERG11,16,839159.0,-0.574096247217104,3.277937996874387,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.619089974439977
11912,MID2:TPO2,16,839159.0,-0.549520908793099,3.258193639460956,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.462395607054649
11912,TPO1:MID2,16,839159.0,-0.514476476464559,3.1662520622125303,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.550737517567668
11912,HNM1:MAM33,16,839159.0,-0.516527634523407,3.142088766222697,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.534858925383072
11912,ERG11:PIS1,16,839159.0,-0.465995722640247,3.109254461649241,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.504507001710668
11912,ERV25:EMP47,16,839159.0,-0.532483648605779,3.0593024684472527,ORF,Verified ORF,YPR156C,TPO3,SGDID:S000006360,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog ; TPO2 ; that arose from the whole genome duplication""",-0.560056504457402
11910,PLM2:HNM1,16,836372.0,-0.636484832023638,4.90169845864479,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.543806912023672
11910,ALO1:ADE17,16,836372.0,-0.629839323186177,4.1100448347749445,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.61395491886177
11910,FMP45:MEP1,16,836372.0,-0.599375286804031,3.928835640682676,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.475399569295036
11910,PMC1:CTR2,16,836372.0,-0.608499457333445,3.8186526363746407,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.56614318611385
11910,SNA4:GTR2,16,836372.0,-0.535675121170277,3.786202104680185,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.499628506163489
11910,ERG11:ACF2,16,836372.0,-0.537287117520109,3.729493381447,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.577248206123175
11910,TPO1:TCB2,16,836372.0,-0.580082407907906,3.652179805240779,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.586381110396459
11910,PMC1:GTR2,16,836372.0,-0.577149845464734,3.625023534935433,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.562591085108904
11910,ERV25:UIP4,16,836372.0,-0.608587642821109,3.51498680325888,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.57487077676527
11910,HUG1:PGM2,16,836372.0,-0.63901271749594,3.430679393619853,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.662341717764632
11910,SRO9:DHH1,16,836372.0,-0.516940752449204,3.3440106202390982,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.519498390651553
11910,RET2:SNA3,16,836372.0,-0.319817334299914,3.336073817459758,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.328577877631703
11910,MID2:RSN1,16,836372.0,-0.524108086447317,3.2821059714164003,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.431649299470398
11910,ALO1:UIP4,16,836372.0,-0.575110346637737,3.1815428007762394,ORF,Verified ORF,YPR155C,NCA2,SGDID:S000006359,"""Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p""",-0.551627852415937
11909,PLM2:HNM1,16,835414.0,-0.549405829222686,3.4839964590729924,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.497920208391097
11909,TPO1:TCB2,16,835414.0,-0.563508899653654,3.214354917706218,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.544162893732075
11909,HUG1:PGM2,16,835414.0,-0.624551718216953,3.0541483961467417,Close to 3'-UTR,Close to 3'-UTR,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.645860080660758
11908,PLM2:HNM1,16,835149.0,-0.596205824812482,4.257785607298819,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.555786008126207
11908,TPO1:TCB2,16,835149.0,-0.578600699751508,3.5561313719399195,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.544659556288158
11908,ALO1:ADE17,16,835149.0,-0.573453636759402,3.40633550023168,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.551154537880515
11908,PMC1:GTR2,16,835149.0,-0.543876365983737,3.196945897472119,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.540897818102553
11908,ERV25:UIP4,16,835149.0,-0.581578512213155,3.1772163593656275,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.588191490325614
11908,RET2:SNA3,16,835149.0,-0.31138683271246,3.116140778983808,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.329203368021926
11908,HUG1:PGM2,16,835149.0,-0.604746214337991,3.050342449005491,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.636803912455965
11908,ERG11:ACF2,16,835149.0,-0.482119554368043,3.0207420105655967,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.522384450834183
11907,PLM2:HNM1,16,835125.0,-0.565940738990236,3.921793215965736,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.528738571775846
11907,TPO1:TCB2,16,835125.0,-0.549179073237469,3.280554004319441,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.528192361129966
11907,ERV25:UIP4,16,835125.0,-0.578810192732676,3.183985248093282,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.594502975777487
11907,PMC1:GTR2,16,835125.0,-0.539280623629266,3.1832112542986843,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.530959741672139
11906,PLM2:HNM1,16,835119.0,-0.56985658981536,3.959145724714185,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.529173867527985
11906,TPO1:TCB2,16,835119.0,-0.549408246785554,3.2740604800788047,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.538165372171786
11906,ERV25:UIP4,16,835119.0,-0.580005021061121,3.1867701877450205,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.596418221695358
11906,PMC1:GTR2,16,835119.0,-0.53669934804087,3.148391558173076,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.535017798434295
11905,PLM2:HNM1,16,834908.0,-0.594191610411242,4.339432210028893,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.518003628576191
11905,ALO1:ADE17,16,834908.0,-0.601444064369893,3.795897458867864,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.579890738509018
11905,TPO1:TCB2,16,834908.0,-0.573717179563013,3.590625843608436,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.55856118116211
11905,ERG11:ACF2,16,834908.0,-0.504400484421583,3.34653584859029,ORF,Verified ORF,YPR154W,PIN3,SGDID:S000006358,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication""",-0.545048936428658
11904,RET2:SNA3,16,833135.0,-0.366955931587883,4.231754465160881,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",-0.3504305854479
11904,PLM2:HNM1,16,833135.0,-0.575664093733368,4.069773406306369,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",-0.501786148059071
11904,TPO1:TCB2,16,833135.0,-0.540329503938607,3.2103849934850834,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",-0.51174164532461
11904,MID2:RSN1,16,833135.0,-0.506035471429396,3.0736142956380803,ORF,Verified ORF,YPR152C,URN1,SGDID:S000006356,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase""",-0.425939795598093
11903,PLM2:HNM1,16,831753.0,-0.606216003632531,4.462233846006237,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.478778637986876
11903,HUG1:ALO1,16,831753.0,-0.7176492375471,4.451778806816265,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.594657330777648
11903,FMP45:MEP1,16,831753.0,-0.636582144792386,4.3503574419569855,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.474681445753522
11903,SNA4:GTR2,16,831753.0,-0.575800370630584,4.281676883832866,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.52742676901429
11903,PMC1:GTR2,16,831753.0,-0.621040382812466,4.104626394532766,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.579737893425781
11903,PMC1:CTR2,16,831753.0,-0.63441751058006,4.089396989040061,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.582127650780085
11903,RET2:SNA3,16,831753.0,-0.358505483716122,4.056867428527128,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.356833389904417
11903,ALO1:ADE17,16,831753.0,-0.622404221903102,4.001480742523801,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.631986703806197
11903,TPO1:TCB2,16,831753.0,-0.602434411133379,3.882770233240895,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.544828748604747
11903,HUG1:PGM2,16,831753.0,-0.679085060689371,3.7966953728768407,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.665761700795032
11903,HUG1:ADE17,16,831753.0,-0.546053648441116,3.753674063923613,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.544381884153393
11903,MID2:RSN1,16,831753.0,-0.556845305519999,3.628862199043189,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.459044607750767
11903,PLM2:SNA3,16,831753.0,-0.512494359729036,3.504421445105085,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.61391319198821
11903,ERV25:UIP4,16,831753.0,-0.608056971011126,3.490310417942371,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.59665901890853
11903,HNM1:TPO1,16,831753.0,-0.507521101980279,3.419521186441044,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.53112539554625
11903,HNM1:TPO2,16,831753.0,-0.546751867609149,3.318776091429071,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.521224102301594
11903,HNM1:ERG11,16,831753.0,-0.562681824362695,3.2615133748013565,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.587573803742132
11903,SSH1:ERV25,16,831753.0,-0.534491878877706,3.1010535411462845,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.565576054454505
11903,SRO9:DHH1,16,831753.0,-0.494854219440578,3.0833418877845418,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.44612613800243
11903,TPO1:TPO2,16,831753.0,-0.444745896817935,3.079142863154844,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.598811107532724
11903,MID2:MAM33,16,831753.0,-0.516737096466946,3.0499501170702263,Promoter,Promoter,YPR151C_NFR/NDR,0,0,0,-0.591283781351518
11902,PLM2:HNM1,16,828272.0,-0.582304167652889,4.032455566927303,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.492616948942691
11902,ALO1:ADE17,16,828272.0,-0.568421982326765,3.3145984048451926,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.588016893455873
11902,HUG1:PGM2,16,828272.0,-0.627800513233103,3.215812143520236,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.593709758911018
11902,MID2:RSN1,16,828272.0,-0.526514417959327,3.1984574992633816,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.461416777460636
11902,TPO1:MID2,16,828272.0,-0.507369968782163,3.0957715998481947,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.519018702108839
11901,SNA4:GTR2,16,828223.0,-0.565382482816711,4.079974509496582,Promoter,Promoter,YPR148C_NFR/NDR,0,0,stable,-0.499974548880607
