SNP,PPI,Chr,Pos,Effect_Metformin,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
11897,ERG11:ACF2,16,823324.0,-0.470961357519866,3.333773954002268,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.495059828172621
11897,MID2:PIN2,16,823324.0,-0.457011272356431,3.2911480476420905,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.533351726185696
11897,RET2:SNA3,16,823324.0,-0.262646527901244,3.287938751299665,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.382052913994828
11897,PLM2:HNM1,16,823324.0,-0.451466563427161,3.2437120430078568,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.463371210986895
11897,MID2:MAM33,16,823324.0,-0.476348734770281,3.2075734010708907,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.548505143630367
11897,SRO9:DHH1,16,823324.0,-0.318717504818658,3.077591737830657,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.537334576833505
11896,PLM2:SNA3,16,822959.0,-0.471484277169497,4.568312298511225,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.571488168040704
11896,PMC1:GTR2,16,822959.0,-0.510506040269776,3.861193079452749,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.526169706796755
11896,ALO1:HYR1,16,822959.0,-0.488956032374419,3.6725401129131776,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.492941797089132
11896,FMP45:MEP1,16,822959.0,-0.465306033097331,3.6704520904208047,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.500415943489479
11896,TPO1:TCB2,16,822959.0,-0.490832112902767,3.6381719535043926,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.60168187395499
11896,TPO1:TPO2,16,822959.0,-0.411317135346476,3.199491791418026,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.629370311579498
11896,RET2:SNA3,16,822959.0,-0.250377466416201,3.023523384494988,ORF,Verified ORF,YPR145W,ASN1,SGDID:S000006349,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog ; ASN2 ; that arose from the whole genome duplication""",-0.350152046192109
11895,TPO1:TCB2,16,821586.0,-0.497533652992944,3.526460910953157,Promoter,Promoter,YPR144C_NFR/NDR,0,0,fragile,-0.589575060233243
11895,TPO1:TPO2,16,821586.0,-0.436074516865869,3.3539407524689606,Promoter,Promoter,YPR144C_NFR/NDR,0,0,fragile,-0.615482012194737
11893,PLM2:SNA3,16,818804.0,-0.471020218617212,4.472476265352115,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.557000243190629
11893,TPO1:TCB2,16,818804.0,-0.497684071052393,3.658040577703583,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.582792276945725
11893,TPO1:TPO2,16,818804.0,-0.435357867404905,3.4665003727713035,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.60536478569468
11893,ALO1:UIP4,16,818804.0,-0.458773007020032,3.23620312372502,ORF,Verified ORF,YPR143W,RRP15,SGDID:S000006347,"""Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs""",-0.544994748007731
11892,PLM2:SNA3,16,814192.0,-0.44259401803844,4.011279388096948,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.549743278556785
11892,TPO1:TCB2,16,814192.0,-0.474163393225399,3.369198922531111,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.607816718831503
11892,FMP45:MEP1,16,814192.0,-0.435445748450963,3.2160434184287867,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.486118022884908
11892,TPO1:TPO2,16,814192.0,-0.406188515209671,3.080885315144883,Promoter,Promoter,YPR140W_NFR/NDR,0,0,fragile,-0.644118963297537
11880,TPO1:TCB2,16,793703.0,-0.456853921722591,3.1660694216816414,ORF,Verified ORF,YPR129W,SCD6,SGDID:S000006333,"""Repressor of translation initiation; binds eIF4G through its RGG domain and inhibits recruitment of the preinitiation complex; also contains an Lsm domain; may have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1; forms cytoplasmic foci upon DNA replication stress""",-0.531914020598051
11878,PLM2:HNM1,16,792397.0,-0.507168562157094,3.9351934260352097,Promoter,Promoter,YPR128C_NFR/NDR,0,0,stable,-0.469608931204987
11394,GTR1:SLM4,16,244227.0,-0.309247427219163,3.1402167228210645,Promoter,Promoter,YPL162C_NFR/NDR,0,0,stable,-0.542539416631677
11537,GTR1:SLM4,16,382997.0,0.339868800533362,3.9698044566934914,Close to 3'-UTR,Close to 3'-UTR,YPL088W,YPL088W,SGDID:S000006009,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance""",0.600032943184473
11540,GTR1:SLM4,16,385700.0,0.315986978427086,3.4909948525807453,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.570535151073672
11540,MID2:WSC2,16,385700.0,0.468312396654893,3.137846249546901,ORF,Verified ORF,YPL086C,ELP3,SGDID:S000006007,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant""",0.537569384056949
11544,GTR1:SLM4,16,391737.0,0.311486393856726,3.382541622418588,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.571580052689306
11543,GTR1:SLM4,16,390896.0,0.295958333376856,3.1020147314448296,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.535710875778085
11542,MID2:WSC2,16,388383.0,0.484738851193813,3.3189256647464997,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.546718123775945
11542,GTR1:SLM4,16,388383.0,0.305049243289645,3.2707767183542864,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.588403420096748
11542,PMC1:GTR2,16,388383.0,0.450253952263584,3.0724009200228863,ORF,Verified ORF,YPL085W,SEC16,SGDID:S000006006,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",0.549677946601392
11547,GTR1:SLM4,16,397855.0,0.305793787582009,3.3066421818689054,ORF,Verified ORF,YPL083C,SEN54,SGDID:S000006004,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",0.571496201882001
11552,GTR1:SLM4,16,403706.0,0.301299517883898,3.2215400566278003,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.556877731337956
11551,GTR1:SLM4,16,403369.0,0.295980486958876,3.1185809302613934,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.558564884402365
11550,GTR1:SLM4,16,402519.0,0.302256049911806,3.230753308917355,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.558652428231403
11549,GTR1:SLM4,16,402514.0,0.304764628939961,3.2760127882818995,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.576526413665326
11548,GTR1:SLM4,16,402293.0,0.315938194561023,3.4805360924828475,ORF,Verified ORF,YPL082C,MOT1,SGDID:S000006003,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",0.601906176777635
11553,GTR1:SLM4,16,404629.0,0.312631767982513,3.36906261676188,Promoter,Promoter,YPL081W_NFR/NDR,0,0,fragile,0.558386208720223
11557,GTR1:SLM4,16,410559.0,0.300695407240288,3.201883772884884,ORF,Verified ORF,YPL076W,GPI2,SGDID:S000005997,"""Protein involved in the synthesis of GlcNAc-PI; GlcNAc-PI is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein; GlcNAc-PI stands for N-acetylglucosaminyl phosphatidylinositol""",0.523300194763194
10480,noPPI:reference,15,484698.0,-0.839528648409476,6.597600372132312,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.716843107670225
10480,HUG1:PGM2,15,484698.0,-0.569662992938757,4.463146331783221,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.623554650803357
10480,ALO1:UIP4,15,484698.0,-0.515998721668151,4.0598853869926375,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.53984100934617
10479,noPPI:reference,15,483470.0,-0.791229594194051,5.88789739827275,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.660595419604038
10479,HUG1:PGM2,15,483470.0,-0.527439689925991,3.878129715244179,ORF,Verified ORF,YOR086C,TCB1,SGDID:S000005612,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication""",-0.595919461220548
10439,HNM1:ERG11,15,448820.0,-0.886798349340688,5.000960058991098,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.05695272870966
10439,noPPI:reference,15,448820.0,-1.33971647479945,4.856325541777085,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.56996029611964
10439,PMC1:GTR2,15,448820.0,-1.05186216398663,4.5394915302691095,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.12098353826517
10439,SSH1:ERV25,15,448820.0,-0.800715916338698,4.442384175555432,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.30493761481193
10439,SSH1:ORM2,15,448820.0,-0.946095747762876,4.338050611369315,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.4421643536018
10439,ERG11:ACF2,15,448820.0,-1.0139322081929,4.221980033988926,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.974829357409275
10439,SSH1:ERG11,15,448820.0,-0.721898814690813,3.901070231792808,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.1181322557978
10439,ALO1:UIP4,15,448820.0,-0.937698133170983,3.810458922110417,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.11396758868341
10439,PMC1:CTR2,15,448820.0,-0.880318589877848,3.2079502756156426,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.14024551355341
10439,SSH1:PIS1,15,448820.0,-0.850849102796854,3.155084214678122,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.01975682800267
10438,noPPI:reference,15,448815.0,-1.40271776432372,6.942908893868827,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.71087852720839
10438,SSH1:ORM2,15,448815.0,-0.942517109230734,5.628711528601079,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.37743118499309
10438,MID2:RSN1,15,448815.0,-1.09793808915066,5.627084934584816,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.710606118617671
10438,HNM1:ERG11,15,448815.0,-0.791363536221715,5.31128745265558,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.987679833570827
10438,PMC1:GTR2,15,448815.0,-0.942554126257274,4.854400738182585,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.08480163999141
10438,ERG11:ACF2,15,448815.0,-0.912290283190328,4.545811689185996,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.954990397120964
10438,SSH1:ERV25,15,448815.0,-0.699008259456513,4.530553671457183,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.19132748917681
10438,SSH1:ERG11,15,448815.0,-0.675227828994569,4.500378554358867,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.05277228594793
10438,HUG1:PGM2,15,448815.0,-0.914894829678758,4.363712001630627,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.0619091917382
10438,ALO1:ADE17,15,448815.0,-0.853979912271062,4.321317453258289,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.975110659097277
10438,SSH1:PIS1,15,448815.0,-0.875711697302073,4.298550069898739,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.084814675261
10438,MID2:PIN2,15,448815.0,-0.850007713854189,4.170003675967791,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.973432241638449
10438,FMP45:MEP1,15,448815.0,-0.810854130001947,4.153756451082818,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.910972187522871
10438,ALO1:UIP4,15,448815.0,-0.842042588111292,4.084840415691473,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.11384306012468
10438,PMC1:CTR2,15,448815.0,-0.824138623736546,3.6946043134204793,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-1.12827532597976
10438,HUG1:ADE17,15,448815.0,-0.780173990200525,3.58146917869937,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.915422243318761
10438,MID2:MAM33,15,448815.0,-0.792581594308467,3.3375194311458887,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.965855584684752
10438,ERG27:ACF2,15,448815.0,-0.776048552728714,3.2818238747575093,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.871238383587076
10438,ERV25:EMP47,15,448815.0,-0.719677125577814,3.0532628926625374,Close to 3'-UTR,Close to 3'-UTR,YOR065W,CYT1,SGDID:S000005591,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",-0.900976067679668
10427,noPPI:reference,15,439078.0,-0.987367866165585,8.484942211638751,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-1.07999345914767
10427,HUG1:ALO1,15,439078.0,-0.761707751149769,6.448644472396639,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.754841629377932
10427,HNM1:ERG11,15,439078.0,-0.525080664468391,5.779058502380856,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.741832867477018
10427,HUG1:PGM2,15,439078.0,-0.666594905424243,5.625007182563795,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.76695999279966
10427,PMC1:GTR2,15,439078.0,-0.645327334180774,5.59129001420364,ORF,Verified ORF,YOR059C,LPL1,SGDID:S000005585,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",-0.623597621074712
